GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
TSPAN9,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5
USP20,13.0,16.5,12.5,35.0,17.0,16.0,13.0,19.0
USP19,11.0,9.0,6.5,16.0,15.0,12.0,9.0,11.5
HCST,0.0,2.5,3.5,2.5,1.0,0.0,1.0,1.0
CD300C,3.5,5.0,5.5,8.5,2.0,0.0,6.0,5.5
ME3,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5
FGL2,292.0,321.0,29.5,41.0,1.0,0.0,114.0,153.0
MRPS30,5.0,4.5,8.0,13.0,11.0,8.0,7.0,12.5
WDR3,32.5,25.5,32.0,56.5,33.0,25.0,38.0,49.5
GPR83,4.5,3.0,1.0,2.5,0.0,0.0,3.0,4.0
RAB10,125.0,111.5,101.0,135.0,105.0,71.0,90.0,106.5
MALT1,28.5,24.5,23.5,19.0,28.0,33.0,12.0,27.0
MMP24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10896,1.5,2.5,2.0,4.5,1.0,3.0,1.0,2.5
YIF1A,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0
CPSF4,21.5,25.5,19.5,50.5,32.0,35.0,23.0,24.0
JTB,36.5,39.5,31.5,64.0,38.0,33.0,43.0,37.5
RUNDC3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS4,0.0,0.5,0.0,1.5,0.0,0.0,0.0,1.5
BRD8,13.5,17.5,17.5,23.5,12.0,15.0,15.0,22.5
MTMR11,3.5,4.0,1.5,2.0,2.0,1.0,1.0,2.5
BLCAP,30.0,31.5,28.0,49.5,29.0,17.0,27.0,35.0
MAN1A2,33.0,38.0,38.0,52.5,29.0,34.0,28.0,38.0
TRAFD1,30.0,29.0,17.5,40.5,21.0,21.0,15.0,25.5
TXNL4A,43.5,47.0,43.0,84.0,37.0,39.0,46.0,57.5
PNPLA6,0.5,0.0,1.5,1.0,0.0,0.0,1.0,1.5
SUGT1,2.0,3.0,2.0,3.5,4.0,3.0,1.0,4.0
GADD45G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLA,155.5,135.5,126.5,183.0,130.0,130.0,131.0,200.5
TCERG1,90.0,87.0,95.5,125.5,98.0,90.0,109.0,100.0
MAGED2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
EHMT2,7.5,5.5,5.5,16.5,6.0,8.0,6.0,9.0
COPS8,19.0,22.5,23.0,37.0,24.0,24.0,28.0,29.0
RNPS1,208.0,191.5,193.5,361.5,270.0,241.0,239.0,246.5
FASTK,0.5,0.0,1.5,0.5,1.0,2.0,1.0,1.0
SUB1,127.5,92.5,99.0,150.5,274.0,195.0,117.0,127.5
SMPDL3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBF4,7.5,5.5,7.0,8.5,9.0,10.0,7.0,3.5
SPIN1,89.5,71.5,65.5,101.0,80.0,91.0,53.0,57.5
RALBP1,32.0,30.0,20.5,35.0,21.0,23.0,27.0,24.5
SRSF8,82.0,82.0,40.0,61.0,57.0,49.0,33.0,31.5
APOBEC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,59.5,35.0,47.0,54.5,47.0,59.0,43.0,52.0
PRDX3,155.0,136.0,100.0,170.0,110.0,113.0,109.0,114.0
GPR75,2.0,1.0,2.5,2.5,3.0,1.0,1.0,2.5
EHD1,34.5,19.5,35.0,48.5,22.0,24.0,38.0,35.0
AFG3L2,29.0,31.0,37.0,72.5,33.0,30.0,41.0,56.5
POP1,18.5,23.0,37.0,47.0,45.0,41.0,33.0,26.0
MSL3,31.5,27.5,15.5,25.5,17.0,12.0,23.0,19.5
C11orf58,72.0,66.0,58.5,61.5,45.0,43.0,48.0,51.0
KDELR1,33.0,31.5,24.0,55.0,22.0,21.0,25.0,25.0
SF3A3,100.5,87.5,64.0,126.0,81.0,55.0,97.0,85.5
AP3M2,41.0,51.5,32.5,61.5,49.0,46.0,75.0,81.5
STARD3,5.5,6.5,8.5,13.0,4.0,5.0,10.0,9.5
HNRNPA0,176.5,122.0,103.5,162.5,134.0,138.0,140.0,173.0
BTG3,11.0,11.5,8.5,6.5,19.0,21.0,11.0,8.0
CBX1,28.0,31.5,26.0,44.0,32.0,30.0,26.0,21.5
SEC61B,32.0,20.5,13.0,23.0,19.0,15.0,11.0,16.0
TOMM34,44.0,33.0,40.0,69.0,34.0,31.0,45.0,39.5
PDIA5,5.0,7.5,5.5,8.5,3.0,6.0,4.0,7.5
SERINC3,61.5,60.5,42.0,65.0,31.0,33.0,54.0,56.5
OS9,20.5,18.5,12.0,28.0,16.0,12.0,12.0,17.5
PNRC1,31.5,26.5,22.5,28.5,47.0,54.0,18.0,34.0
TMED2,242.5,199.5,122.0,156.0,125.0,118.0,99.0,122.0
LMAN2,14.0,17.5,13.0,22.0,14.0,9.0,13.0,18.5
ERP29,133.0,140.5,93.5,236.0,112.0,84.0,129.0,133.0
MLLT11,0.5,0.5,1.5,0.5,1.0,1.0,0.0,0.5
STIP1,36.5,34.0,55.0,95.0,34.0,25.0,68.0,46.0
IFI44L,3.0,3.0,0.0,2.5,0.0,0.0,2.0,5.0
ACOT2,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0
RAB40B,2.5,7.0,3.5,5.5,2.0,1.0,2.0,1.5
EBNA1BP2,9.0,9.0,11.5,18.0,9.0,7.0,15.0,14.0
CKAP4,5.0,2.0,2.5,1.0,0.0,0.0,0.0,0.5
YWHAQ,104.5,96.5,46.5,71.0,110.0,89.0,54.0,70.0
TMED10,511.5,438.5,207.0,343.0,146.0,110.0,177.0,288.0
ASCC3,47.5,36.0,35.5,47.0,54.0,37.0,33.0,43.5
ADIRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCR11,51.0,53.0,59.5,119.5,49.0,58.0,103.0,109.0
CLP1,34.0,39.0,32.0,47.5,40.0,27.0,52.0,53.0
COPS6,4.0,7.5,4.5,15.5,6.0,4.0,11.0,9.0
RAB32,5.0,3.5,4.0,9.0,4.0,6.0,1.0,2.0
MAPRE2,16.0,17.0,32.5,49.5,35.0,21.0,39.0,42.0
CCNI,41.0,48.0,32.0,34.5,44.0,50.0,22.0,31.0
KCNQ1OT1,152.0,179.0,203.5,442.0,177.0,185.0,286.0,290.5
GCN1,42.0,39.5,45.5,90.0,47.0,41.0,59.0,61.0
COPS5,4.5,1.5,3.0,5.5,3.0,5.0,2.0,5.0
METAP2,65.0,54.0,70.0,71.5,58.0,45.0,58.0,58.5
IMMT,22.5,16.0,18.0,29.0,20.0,18.0,18.0,27.5
SF3B2,12.5,17.5,12.5,18.5,10.0,15.0,13.0,10.5
SDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILVBL,4.0,5.5,6.0,11.0,7.0,6.0,4.0,7.5
SLC27A5,2.5,3.0,3.5,14.0,0.0,1.0,4.0,5.0
SLC27A4,6.0,7.0,8.0,20.0,5.0,4.0,7.0,10.0
SLC27A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A2,0.0,0.0,1.0,1.0,4.0,6.0,4.0,2.5
KIF2C,50.5,37.0,19.0,31.5,41.0,33.0,16.0,22.5
LILRB4,49.5,71.5,32.0,65.5,5.0,3.0,30.0,44.0
CCDC85B,6.5,6.5,7.0,18.5,4.0,3.0,8.0,12.0
IL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR1,7.5,12.5,13.5,11.0,7.0,3.0,10.0,52.5
TLK2,65.5,61.0,49.0,70.5,62.0,63.0,64.0,56.0
KDELR2,126.5,140.0,84.5,152.5,103.0,103.0,89.0,94.0
KDELR3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
ATF7,101.5,84.5,67.0,123.0,78.0,76.0,64.0,103.0
SNRNP27,17.5,17.0,10.5,17.5,16.0,15.0,13.0,12.0
TMED1,29.0,28.0,36.0,66.5,22.0,24.0,32.0,31.5
LIAS,10.0,12.0,7.0,14.5,17.0,20.0,11.0,6.5
IFT27,0.5,1.0,0.5,1.0,0.0,0.0,1.0,2.0
RAB35,100.0,96.5,88.5,175.5,93.0,81.0,73.0,97.5
TDRKH,0.0,0.0,0.5,2.5,0.0,1.0,1.0,1.0
LILRA1,1.5,2.0,0.5,1.5,0.0,0.0,2.0,5.5
LILRB3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
LILRA2,5.5,8.5,0.5,6.0,0.0,0.0,2.0,3.5
RBPMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB31,88.0,66.5,75.0,136.0,29.0,24.0,103.0,95.5
ADAP1,13.5,12.0,15.0,30.5,12.0,10.0,12.0,10.5
DSTN,23.0,19.0,12.5,22.0,16.0,19.0,14.0,18.5
RIPK3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5
STON1,4.5,4.0,9.5,17.5,0.0,1.0,15.0,21.0
11039,6.5,5.0,4.5,7.5,4.0,3.0,5.0,8.0
PIM2,290.5,177.5,182.0,308.5,82.0,104.0,327.0,277.0
B4GAT1,2.5,3.0,1.0,3.0,4.0,3.0,1.0,2.5
11042,5.5,3.0,4.5,6.5,5.0,2.0,4.0,5.5
TENT4A,49.0,43.5,36.0,74.0,154.0,148.0,34.0,64.0
SLC35D2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
ADRM1,13.0,20.5,17.5,32.5,18.0,15.0,23.0,23.5
NUDT21,176.0,139.0,106.5,144.0,200.0,193.0,97.0,107.5
CPSF6,164.0,133.0,133.0,156.5,133.0,124.0,124.0,141.5
OGFR,11.0,11.5,7.0,19.0,2.0,3.0,10.0,9.5
DDX52,73.0,59.0,58.5,87.5,49.0,38.0,61.0,62.0
ABHD2,85.0,76.0,72.0,116.5,77.0,42.0,82.0,107.5
WWP1,13.5,11.5,19.0,17.5,25.0,24.0,12.0,13.0
WWP2,46.0,41.5,35.5,56.5,61.0,53.0,25.0,40.5
DUS4L,8.0,6.0,4.5,3.0,10.0,9.0,6.0,3.5
CNTRL,23.5,20.0,7.5,12.5,12.0,7.0,10.0,9.5
UBE2C,31.0,31.5,18.5,25.0,16.0,20.0,20.0,18.5
SNRNP35,2.5,4.0,2.5,5.0,3.0,1.0,5.0,3.0
DEPP1,0.0,0.0,0.5,0.5,14.0,7.0,0.0,0.0
CYB561D2,9.5,10.0,10.5,18.0,8.0,6.0,12.0,10.0
TMEM115,21.0,22.5,18.5,47.5,23.0,26.0,31.0,37.5
DUSP14,14.5,17.5,22.5,41.5,23.0,29.0,24.0,29.5
TOPBP1,29.5,24.5,19.0,18.5,35.0,22.0,20.0,17.5
TRIM31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP,0.0,1.0,0.0,0.5,2.0,4.0,0.0,0.0
TRIOBP,17.0,19.0,10.5,28.0,9.0,16.0,13.0,13.5
RER1,20.0,32.0,31.5,49.0,23.0,22.0,32.0,38.0
DNAJB4,16.0,18.0,24.0,33.5,52.0,53.0,22.0,19.0
ESM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIDO1,205.0,183.5,152.0,253.5,157.0,134.0,187.0,222.0
WDR5,117.5,85.0,99.0,164.5,91.0,82.0,103.0,131.0
SPACA9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ADAMTS13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACFD1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ADAMTS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP42,0.5,0.0,0.5,4.0,3.0,3.0,2.0,2.0
PTPN21,0.0,0.5,0.0,0.0,3.0,2.0,0.0,0.0
HNRNPUL1,210.0,195.5,135.0,274.0,140.0,111.0,164.0,197.0
ATE1,36.0,36.0,38.0,50.5,40.0,26.0,39.0,46.0
RPP14,123.0,123.5,115.0,189.0,119.0,112.0,110.0,151.5
KRR1,69.5,62.0,51.0,87.5,66.0,53.0,77.0,65.0
KATNA1,6.0,7.5,7.5,11.0,8.0,10.0,8.0,10.5
PRDM4,61.5,64.0,36.5,60.0,42.0,34.0,41.0,46.5
HIBADH,3.0,3.5,5.5,6.0,14.0,16.0,4.0,4.5
CIT,28.5,27.5,19.0,25.5,26.0,16.0,20.0,20.5
CEP43,47.5,46.5,35.0,42.5,52.0,45.0,27.0,28.5
EMILIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
BTN3A2,23.5,32.0,21.5,48.5,27.0,29.0,24.0,35.0
BTN3A1,5.5,8.5,4.5,6.5,5.0,5.0,2.0,2.5
BTN2A1,90.0,91.0,70.0,156.0,116.0,88.0,83.0,109.5
RCAN3,6.0,5.5,7.0,6.5,7.0,7.0,1.0,0.0
FAF1,3.5,7.0,7.0,9.5,6.0,3.0,8.0,6.5
CD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF3A,4.0,7.5,8.0,10.0,9.0,5.0,6.0,9.5
POLR3A,54.0,61.0,45.5,101.5,49.0,48.0,72.0,83.0
CLASRP,1.0,0.0,1.0,2.5,0.0,0.0,1.0,0.5
ZWINT,75.5,70.0,31.0,68.5,76.0,79.0,48.0,63.0
CAPN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN10,3.5,3.0,3.0,7.0,3.0,1.0,3.0,3.0
KPTN,1.0,4.0,3.0,6.0,1.0,1.0,3.0,5.0
PWP1,34.5,32.5,33.0,44.5,33.0,29.0,30.0,39.0
TBC1D8,23.0,20.5,19.0,29.5,15.0,15.0,17.0,19.5
CDC37,20.5,18.5,29.5,58.5,12.0,15.0,25.0,24.5
PKIG,0.0,0.5,1.5,1.5,2.0,0.0,0.0,1.0
KAT7,136.5,114.0,89.0,138.0,111.0,93.0,85.0,127.0
DMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLMN,26.0,24.0,24.0,38.5,23.0,23.0,25.0,38.0
11147,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
HHLA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BVES,2.5,2.0,4.5,6.0,1.0,0.0,4.0,5.5
CORO1A,0.5,1.5,1.5,2.5,0.0,0.0,4.0,0.5
WDR45,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0
FICD,6.5,10.0,7.5,8.0,4.0,5.0,7.0,5.0
AP4S1,7.5,7.5,4.0,10.0,3.0,4.0,4.0,4.5
LDB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A3,4.0,7.0,14.0,35.5,17.0,12.0,13.0,7.5
LSM6,6.0,5.5,7.0,11.5,14.0,14.0,7.0,8.5
RABL2B,2.5,6.0,5.5,9.5,4.0,5.0,4.0,6.0
RABL2A,4.5,4.5,3.0,11.0,3.0,2.0,6.0,3.5
ERLIN2,132.0,127.5,100.5,175.0,164.0,109.0,63.0,104.0
ERG28,7.0,11.5,9.0,30.5,8.0,17.0,7.0,20.0
NUDT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT4,78.5,72.0,92.0,123.0,103.0,101.0,76.0,75.0
NUDT5,78.5,93.0,50.5,74.5,30.0,22.0,57.0,85.5
NUDT3,86.0,63.5,68.0,100.0,97.0,66.0,46.0,74.5
FSTL1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
PSIP1,18.0,18.5,15.0,14.5,26.0,25.0,17.0,18.0
WDHD1,21.5,14.5,9.5,16.5,23.0,24.0,15.0,17.5
STRAP,45.0,54.5,44.5,76.0,52.0,47.0,65.0,60.5
ADAMTS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS6,1.0,2.0,0.5,1.0,1.0,0.0,1.0,1.0
BAZ2A,51.0,73.0,37.5,96.0,52.0,55.0,36.0,37.0
BAZ1A,57.5,60.0,47.0,52.0,62.0,48.0,41.0,38.0
LZTS1,3.5,3.0,18.5,50.0,23.0,21.0,17.0,28.0
ZNF277,3.5,5.5,2.0,6.5,8.0,11.0,6.0,8.5
WDR6,27.5,26.5,24.0,39.5,17.0,18.0,30.0,17.0
SLC2A6,1.5,0.5,1.0,7.0,1.0,1.0,1.0,2.5
MAP4K5,42.0,31.5,37.5,45.5,36.0,31.0,29.0,28.0
MAP4K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF1,165.0,151.0,81.0,155.5,76.0,63.0,93.0,105.0
PKP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NISCH,29.0,24.0,35.0,57.0,17.0,20.0,31.0,48.5
CELF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP250,5.0,3.0,8.5,7.0,2.0,4.0,6.0,5.5
PTENP1,79.0,126.0,74.0,122.0,59.0,46.0,67.0,112.5
WBP4,14.5,17.5,26.0,29.5,24.0,33.0,26.0,28.5
ABCB8,3.5,7.5,4.5,6.5,1.0,2.0,5.0,7.0
SEC23IP,44.0,29.0,29.0,44.0,29.0,32.0,39.0,30.0
SUPT16H,156.5,149.5,129.5,224.5,150.0,143.0,153.0,155.5
CHEK2,6.0,2.5,1.0,1.5,1.0,2.0,1.0,3.5
POLI,12.5,13.5,11.5,13.5,15.0,12.0,6.0,7.5
PLPBP,32.0,37.5,39.0,75.0,41.0,37.0,41.0,48.5
IRAK3,204.5,211.5,195.5,334.5,230.0,168.0,189.0,170.0
AKAP13,69.5,73.5,29.0,61.5,57.0,51.0,27.0,50.0
AKAP11,60.0,62.5,84.5,92.0,76.0,64.0,44.0,91.5
AKAP10,79.0,69.0,47.0,66.5,55.0,52.0,52.0,65.0
11217,441.5,407.5,330.5,518.0,254.0,167.0,259.0,313.5
DDX20,19.5,14.5,20.0,24.5,25.0,22.0,17.0,24.0
DUSP10,101.0,60.5,88.0,118.0,152.0,142.0,101.0,137.5
MRPL3,47.5,38.5,45.0,63.5,50.0,48.0,50.0,56.5
MST1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35,16.5,23.5,24.5,48.5,17.0,23.0,35.0,23.0
GALNT6,17.0,25.5,26.5,48.5,10.0,10.0,25.0,34.5
RASSF8,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5
PRAF2,0.0,1.0,1.5,2.5,1.0,0.0,2.0,1.5
SEC63,147.5,107.5,73.0,129.0,112.0,100.0,69.0,70.5
POLG2,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0
HPS5,33.0,37.0,34.0,39.5,30.0,21.0,31.0,35.0
PDCD10,7.5,7.0,8.0,20.0,10.0,11.0,8.0,7.0
RNF139,30.0,29.5,29.5,39.0,26.0,26.0,25.0,24.5
RNF24,463.5,427.0,221.0,484.0,157.0,109.0,240.0,343.5
CA5B,20.5,16.0,17.5,19.5,9.0,11.0,16.0,20.5
PADI2,0.0,0.0,0.0,0.5,0.0,1.0,3.0,1.0
PMF1,4.0,5.5,6.0,11.0,6.0,9.0,6.0,8.0
ZHX1,288.0,314.5,473.5,701.5,262.0,296.0,278.0,344.0
GPR176,1.0,0.0,2.0,8.0,3.0,5.0,8.0,4.0
NXPH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
