	DMSOshBRD4_1	DMSOshBRD4_2	DMSOshBRD4_3	DMSOshSCRAM1	DMSOshSCRAM2	DMSOshSCRAM3	SGCshBRD4_1	SGCshBRD4_2	SGCshBRD4_3	SGCshSCRAM1	SGCshSCRAM2	SGCshSCRAM3
ENSG00000242067	0.963770914	1.314042256	0.959884452	1.483476331	1.801817123	2.834745553	1.104571205	1.57196814	1.244163249	1.231165586	2.332892007	1.702746197
ENSG00000242071	93.63405111	97.56763754	95.1885415	132.9020266	125.6530362	109.8678655	130.1816063	111.5348823	113.9186975	157.0615527	157.4194954	157.7878143
ENSG00000242083	8.006712209	8.541274667	9.998796376	14.31118343	14.03520707	13.48651672	14.20162978	11.0786326	12.05283148	15.82927183	15.113083	14.02738534
ENSG00000242086	22.75982081	31.78339708	28.95651431	21.46677515	27.97558165	31.9553135	19.8822817	28.29542651	28.07143331	21.72127856	29.82044566	28.13585383
ENSG00000242087	1.705133156	1.396169898	1.839778533	1.570739645	1.517319683	1.632126227	1.735754751	1.122834385	0.699841828	1.143225187	1.724311484	2.18924511
ENSG00000242088	2.001678052	1.888935744	1.679797791	2.530636094	1.706984643	2.14753451	1.972448581	2.769658151	1.477443859	3.253794764	2.332892007	2.675744024
ENSG00000242100	18.16337492	18.47871923	20.31755424	27.31341716	27.31175429	26.19992102	26.90419864	25.07663461	24.49446397	31.39472245	34.99338011	33.48734188
ENSG00000242110	1.77926938	2.135318667	2.079749646	2.094319526	1.517319683	1.889830368	2.9192239	2.09595752	2.488326499	1.84674838	2.637182269	2.270328263
ENSG00000242114	1.556860707	2.135318667	1.999759275	2.530636094	2.560476965	1.202619325	1.183469149	2.320524397	2.488326499	1.670867582	3.448622967	3.810908155
ENSG00000242125	86.73938226	71.53317534	70.31153612	82.46383135	67.04656348	61.16178283	84.81528898	73.43336881	74.26099395	82.48809429	85.09984322	83.67781311
ENSG00000242140	1.482724483	0.985531692	1.279845936	1.483476331	1.422487203	1.889830368	0.710081489	0.748556257	1.166403046	1.407046384	1.318591134	0.648665218
ENSG00000242159	1.260315811	1.231914615	1.199855565	1.570739645	1.137989762	0.687211043	1.577958865	1.57196814	1.710724468	1.231165586	1.724311484	1.540579893
ENSG00000242163	3.780947432	2.628084513	2.559691872	4.712218935	3.982964167	3.951463498	3.471509502	2.919369402	3.810249951	4.309079553	6.390095498	3.648741851
ENSG00000242169	0.222408672	0.903404051	0.239971113	1.308949704	0.568994881	0.859013804	0.788979432	0.823411883	0.544321422	1.319105985	1.11573096	1.297330436
ENSG00000242193	19.12714583	18.56084687	17.35791051	21.37951183	20.00965332	20.95993681	15.85848659	16.16881515	15.0077192	17.23631821	17.75026527	17.83829349
ENSG00000242208	5.634353036	6.570211282	5.759306713	6.282958579	5.215786409	5.841293866	6.943019005	6.811861938	7.231698887	9.585503494	8.317267156	9.892144573
ENSG00000242247	44.03691715	42.21360749	41.27503144	36.73785503	45.04542808	46.12904126	45.12962353	45.96135418	42.37931068	37.99025238	40.36917473	41.10915819
ENSG00000242258	16.45824176	21.27105903	20.15757349	29.93131657	37.07949975	35.906777	13.49154829	18.9384733	20.68421402	25.76653692	37.83342255	33.97384079
ENSG00000242259	39.88528859	40.16041646	43.83472331	24.69551775	25.50993717	25.34090721	38.10770658	42.14371727	40.3575454	25.85447732	27.893274	27.24393915
ENSG00000242262	44.92655184	45.99147898	46.39441519	55.06315088	56.04599578	48.36247715	54.67627466	48.20702295	47.9002851	65.42765688	59.53946122	65.0286881
ENSG00000242267	2.1499505	3.285105641	2.39971113	2.268846154	2.844974405	2.577041411	2.44583624	2.245668771	2.255045889	2.198509976	2.332892007	1.783829349
ENSG00000242276	5.70848926	8.048508821	7.759065988	8.115488165	8.060760815	10.73767255	6.154039572	8.608396955	7.387219293	10.37696709	9.737288377	8.756980442
ENSG00000242282	3.03958519	2.874467436	3.19961484	2.530636094	3.224304326	3.436055215	2.68253007	3.368503156	2.721607108	2.550271572	2.23146192	3.24332609
ENSG00000242294	13.86347392	15.85063472	15.91808383	12.12960059	15.07836435	11.85439049	11.12461	14.82141389	14.38563757	15.74133143	13.28734143	13.21655382
ENSG00000242299	105.495847	104.3842317	108.0669912	163.4441864	158.2754094	161.8382006	135.2310747	136.6863725	133.4365085	199.3608846	204.1787657	193.2211518
ENSG00000242338	1.705133156	1.067659333	0.879894081	1.658002958	1.896649603	1.202619325	1.656856808	0.973123134	1.244163249	0.703523192	1.217161047	0.72974837
ENSG00000242372	63.2381992	54.86126421	55.03337526	73.38844674	57.65814794	48.01887163	65.95868055	61.23190182	60.497438	72.6387696	67.34957794	70.05584354
ENSG00000242384	4.522309673	5.009786103	4.479460777	2.617899408	3.413969286	2.920646933	4.023795105	6.886717564	5.832015231	1.934688779	4.868644189	4.459573373
ENSG00000242405	0.815498466	0.328510564	1.119865194	1.134423077	1.137989762	1.202619325	1.025673262	1.721679391	0.777602031	0.791463591	1.825741571	1.45949674
ENSG00000242411	1.112043362	1.478297539	1.359836307	2.705162722	2.275979524	2.061633129	1.972448581	1.646823765	2.332806093	3.077913966	2.637182269	1.621663045
ENSG00000242445	34.02852689	32.11190764	37.35550326	46.1622929	44.28676824	38.82742393	44.57733793	37.12839035	41.75722906	54.3471666	55.58368782	55.78520874
ENSG00000242457	4.003356104	4.517020257	4.479460777	6.457485207	3.793299207	6.184899387	4.497182764	6.063305681	4.27681117	5.100543144	6.897245934	5.4325712
ENSG00000242474	0.88963469	0.903404051	0.959884452	0.523579882	0.853492322	0.944915184	0.710081489	1.197690011	1.321923452	0.791463591	1.217161047	0.810831522
ENSG00000242477	26.3924958	23.65276062	24.39706316	34.29448225	33.4758655	34.96186182	29.42893283	30.31652841	32.6592853	38.60583517	41.18061543	41.27132449
ENSG00000242485	60.27275024	48.94807405	52.31370264	59.07726331	44.66609816	40.54545154	57.67439651	58.38738804	55.05422378	54.3471666	51.72934451	52.05538374
ENSG00000242488	0.815498466	1.231914615	0.639922968	0.872633136	1.327654722	0.343605522	0.867877376	1.347401263	1.01088264	1.231165586	1.014300873	1.135164131
ENSG00000242537	1.186179586	2.38170159	1.999759275	2.356109467	2.465644484	2.662942792	1.814652694	1.122834385	1.477443859	0.967344389	1.521451309	0.72974837
ENSG00000242539	7.042941295	7.309360052	6.159258568	6.806538461	7.112436013	6.013096627	6.075141629	7.335851318	6.998418278	8.706099504	8.621557418	7.378566854
ENSG00000242550	0.88963469	0.246382923	0.159980742	0.349053254	0.09483248	0.257704141	3.471509502	2.245668771	2.332806093	9.761384292	4.970074276	4.783905982
ENSG00000242562	1.037907138	1.314042256	1.59980742	1.308949704	1.706984643	1.546224847	1.577958865	1.57196814	2.02176528	2.550271572	2.028601745	2.108161958
ENSG00000242569	1.408588259	1.314042256	1.439826678	0.436316568	0.853492322	1.460323466	0.552285603	0.673700631	1.244163249	0.439701995	0.710010611	0.648665218
ENSG00000242571	9.267028019	10.18382749	10.71870972	15.35834319	11.0005677	11.68258773	12.70256886	12.05175574	12.83043351	16.88455661	14.09878213	14.35171795
ENSG00000242588	17.71855757	22.74935657	21.27743869	15.44560651	19.25099348	17.0943747	16.25297631	18.04020579	20.83973443	15.03780823	15.21451309	13.94630219
ENSG00000242607	4.596445897	5.420424308	4.079508922	4.450428994	5.120953929	5.927195246	6.548529289	5.464460676	4.898892794	6.595529927	7.100106109	7.054234245
ENSG00000242612	34.84402535	28.66254672	29.59643727	36.82511834	22.19080036	17.43798022	31.16468758	28.81941589	28.38247413	32.45000724	25.15466164	30.16293263
ENSG00000242616	2.372359173	2.38170159	1.999759275	1.483476331	0.948324802	0.773112423	1.814652694	2.09595752	1.788484671	1.407046384	1.318591134	1.378413588
ENSG00000242622	1.705133156	2.628084513	1.919768904	1.658002958	1.612152163	1.975731749	2.130244467	3.143936279	2.099525483	1.494986784	1.11573096	1.945995654
ENSG00000242636	2.66890407	2.874467436	3.439585953	4.450428994	3.603634247	4.46687178	4.260488935	3.667925659	4.354571373	5.540245139	6.28866541	4.70282283
ENSG00000242661	6.375715277	10.10169985	7.759065988	8.551804733	9.767745458	10.0504615	8.363181983	10.62949885	9.33122437	13.10311946	11.66446004	13.05438751
ENSG00000242667	1.853405604	1.724680462	2.559691872	2.094319526	3.129471846	2.491140031	1.893550638	3.218791905	2.799367311	3.165854365	3.752913229	3.000076633
ENSG00000242687	2.001678052	3.038722718	2.559691872	2.18158284	1.706984643	1.975731749	2.366938297	2.395380022	2.643846905	1.407046384	2.028601745	1.783829349
ENSG00000242689	0.88963469	0.903404051	0.959884452	1.919792899	0.758659841	1.374422086	0.946775319	0.52398938	0.777602031	2.198509976	1.217161047	0.972997827
ENSG00000242692	14.67897238	14.53659246	13.43838233	17.53992603	14.98353187	17.86748712	17.43644546	15.34540327	13.84131615	20.31423218	22.01032894	20.10862176
ENSG00000242697	7.042941295	8.294891744	7.11914302	10.55886095	10.24190786	9.878658744	10.09893673	8.533541329	9.175703964	11.08049028	11.9687503	11.18947501
ENSG00000242716	14.23415504	12.811912	13.75834381	10.64612426	7.017603533	7.559321474	15.62179276	13.92314638	11.11970904	7.474933918	7.911546807	6.729901636
ENSG00000242732	10.15666271	7.884253539	7.039152649	1.22168639	0.758659841	2.662942792	14.20162978	11.82718886	13.91907635	5.012602745	4.057203491	3.405492394
ENSG00000242747	5.041263242	4.352764975	5.199374116	6.457485207	6.922771053	7.559321474	7.258610778	6.213016933	6.842897872	7.650814716	9.027277767	8.108315224
ENSG00000242779	1.112043362	1.806808103	1.59980742	1.22168639	1.043157282	1.202619325	0.867877376	1.04797876	0.777602031	0.703523192	1.420021222	0.810831522
ENSG00000242798	1.186179586	0.985531692	1.839778533	0.698106509	1.801817123	1.030816565	1.183469149	1.871390642	1.477443859	1.670867582	0.912870785	0.972997827
ENSG00000242802	78.8809425	72.84721759	73.59114133	86.21615384	78.61612606	64.59783805	75.03194402	61.98045808	61.58608084	72.9025908	59.43803114	66.97468375
ENSG00000242814	32.39752995	24.88467523	23.83713056	42.3227071	37.26916471	27.31663896	40.15905311	31.21479592	34.13672915	50.91749104	49.19359232	45.97414732
ENSG00000242858	3.187857639	4.02425441	4.71943189	3.490532544	3.793299207	3.779660737	4.497182764	5.015326922	4.510091779	5.45230474	5.781514974	5.189321743
ENSG00000242861	1.334452035	2.628084513	1.759788162	1.22168639	0.853492322	1.718027608	1.341265035	1.497112514	1.321923452	1.319105985	0.811440698	0.891914675
ENSG00000242866	2.372359173	4.188509693	2.639682243	1.396213018	1.706984643	1.460323466	2.209142411	3.742781285	3.732489748	1.143225187	1.521451309	1.702746197
ENSG00000242899	1.77926938	1.888935744	1.919768904	1.745266272	2.181147044	2.577041411	2.603632127	2.694802525	2.721607108	3.517615961	2.434322094	3.081159785
ENSG00000242950	4.596445897	4.681275539	6.399229681	2.617899408	4.931288969	5.068181442	3.944897162	5.38960505	5.132173404	2.638211971	3.042902618	2.513577719
ENSG00000242952	8.229120881	9.608934	6.559210423	13.26402367	10.0522429	10.73767255	9.862242904	8.982675084	9.56450498	14.68604664	14.40307239	15.56796523
ENSG00000242960	6.672260174	4.681275539	4.639441519	7.155591715	5.59511633	6.442603529	4.339386878	4.117059413	4.510091779	4.748781548	5.071504363	3.324409242
ENSG00000242970	7.932575984	7.309360052	7.359114133	10.47159763	9.103918097	8.761940799	8.757671699	8.00955195	6.998418278	8.794039903	10.3458689	10.62189294
ENSG00000242992	2.817176518	3.367233282	3.839537809	3.577795858	3.603634247	2.748844172	2.9192239	1.871390642	2.488326499	3.077913966	2.332892007	2.351411415
ENSG00000243007	2.372359173	2.299573949	3.519576324	5.672115384	4.077796647	4.123266258	2.840325956	3.667925659	3.26592853	5.276423942	5.172934451	5.837986961
ENSG00000243015	0.815498466	1.314042256	0.959884452	0.785369822	1.517319683	0.515408282	1.183469149	1.272545637	0.777602031	0.615582793	0.811440698	0.567582066
ENSG00000243056	1.334452035	1.806808103	2.479701501	2.966952662	2.560476965	3.436055215	1.972448581	1.871390642	2.099525483	3.957317956	2.23146192	3.24332609
ENSG00000243064	5.411944363	4.76340318	5.039393374	5.584852071	2.844974405	4.123266258	8.442079926	8.982675084	9.953305995	18.5554242	13.18591134	12.81113805
ENSG00000243069	2.817176518	2.792339795	3.599566696	2.007056213	2.560476965	2.14753451	2.209142411	2.769658151	2.721607108	1.494986784	1.318591134	1.864912502
ENSG00000243071	16.38410554	17.16467698	16.31803569	23.38656805	21.526973	21.64714786	20.82905701	19.01332893	18.50692833	26.11829851	27.79184391	25.54119296
ENSG00000243081	1.482724483	1.478297539	1.439826678	1.396213018	1.137989762	1.116717945	0.710081489	1.272545637	0.622081625	1.319105985	0.912870785	0.648665218
ENSG00000243099	3.92921988	3.120850359	3.439585953	6.632011834	6.258943691	4.46687178	4.576080708	3.967348162	5.909775435	5.804066336	5.882945061	6.000153266
ENSG00000243147	58.12279974	60.77445436	65.27214275	75.30823964	68.56388316	69.58011811	54.75517261	48.58130108	50.93293302	53.90746461	49.19359232	51.00130276
ENSG00000243151	4.892990794	4.02425441	2.39971113	1.745266272	1.517319683	1.374422086	3.550407446	4.566193168	4.199050967	1.319105985	1.11573096	0.486498913
ENSG00000243156	10.52734383	10.18382749	11.91856528	8.900857987	11.75922754	10.65177117	10.73012028	10.40493197	9.953305995	12.04783467	10.04157864	11.35164131
ENSG00000243167	7.339486191	6.734466564	6.879171907	9.68622781	9.103918097	7.387518713	8.363181983	7.859840698	8.087061121	8.442278307	11.25873969	10.45972664
ENSG00000243175	2.224086725	3.038722718	2.959643727	2.617899408	2.844974405	3.092449694	2.44583624	3.742781285	2.332806093	2.550271572	3.34719288	4.135240764
ENSG00000243181	15.12378973	15.35786887	17.35791051	19.98329882	19.81998836	21.81895062	19.8822817	16.91737141	18.74020894	24.00772894	22.51747937	24.00061306
ENSG00000243199	61.23652115	61.75998605	60.39273011	89.70668638	80.98693807	76.6240313	80.31810621	74.93048132	77.60468268	98.14148532	105.0815704	96.08353541
ENSG00000243244	32.02684883	29.97658898	29.27647579	4.799482248	5.59511633	4.724575921	15.1484051	17.74078329	16.95172427	5.45230474	4.970074276	6.000153266
ENSG00000243279	6.523987725	5.338296667	6.079268197	5.235798816	6.543441132	5.755392486	7.574202551	6.662150687	6.376336653	5.540245139	5.071504363	6.000153266
ENSG00000243280	2.594767845	2.956595077	2.719672614	3.577795858	2.465644484	4.295069019	3.629305389	3.293647531	4.27681117	5.276423942	4.158633578	3.648741851
ENSG00000243302	14.82724483	14.94723067	18.55776607	12.65318047	15.26802931	12.11209463	11.12461	15.7196814	13.37475493	10.55284788	11.1573096	13.45980327
ENSG00000243312	2.594767845	3.449360923	3.039634098	3.665059171	3.698466727	5.755392486	3.944897162	3.293647531	4.354571373	3.869377557	4.665784014	4.054157612
ENSG00000243317	63.38647165	61.02083729	62.55247013	57.50652366	44.9505956	57.72572762	67.14214969	64.82497185	68.50673892	61.73416012	59.43803114	59.51503374
ENSG00000243323	12.23247699	14.04382662	13.99831493	3.316005917	4.551959048	4.209167639	10.09893673	11.52776636	13.29699473	2.814092769	3.752913229	2.108161958
ENSG00000243335	0.741362242	1.724680462	0.79990371	0.523579882	1.232822242	1.546224847	0.473387659	0.52398938	0.933122437	0.351761596	1.420021222	1.216247284
ENSG00000243364	2.743040294	2.545956872	2.719672614	2.007056213	3.129471846	2.23343589	2.366938297	2.545091274	3.343688733	2.814092769	2.535752182	3.648741851
ENSG00000243368	1.186179586	1.724680462	2.079749646	1.658002958	1.137989762	1.460323466	1.104571205	2.021101894	1.866244874	1.055284788	1.217161047	1.621663045
ENSG00000243388	5.263671915	5.666807231	3.679557067	8.115488165	7.112436013	7.129814572	8.28428404	6.43758381	6.531857059	9.409622696	8.621557418	9.324562508
ENSG00000243403	4.003356104	3.367233282	4.239489664	4.624955621	3.319136806	3.951463498	4.181590991	3.667925659	2.877127514	5.892006735	5.071504363	5.189321743
ENSG00000243406	0.88963469	1.56042518	1.519817049	1.134423077	1.517319683	1.718027608	2.366938297	2.021101894	1.710724468	2.374390774	1.927171658	1.45949674
ENSG00000243445	2.743040294	1.971063385	2.39971113	4.014112426	3.603634247	2.662942792	3.471509502	3.593070033	3.188168327	5.276423942	3.651483142	4.946072287
ENSG00000243449	21.27709633	15.76850708	11.19865194	20.5068787	12.23338994	9.535053222	17.59424134	13.92314638	13.76355595	15.03780823	13.08448126	14.67605056
ENSG00000243452	18.31164737	18.39659159	17.75786236	15.70739645	15.45769427	16.23536089	17.75203723	22.68125459	22.16165788	21.45745736	21.60460859	22.62219948
ENSG00000243468	1.77926938	1.724680462	1.039874823	1.308949704	1.327654722	1.202619325	0.946775319	1.04797876	1.166403046	0.87940399	1.318591134	1.297330436
ENSG00000243477	9.044619347	9.034040513	9.758825263	10.99517751	12.4230549	8.93374356	11.20350794	10.25522072	11.50851006	13.27900025	11.1573096	11.10839186
ENSG00000243480	2.001678052	2.217446308	2.239730388	1.396213018	3.698466727	2.405238651	1.893550638	2.470235648	1.632964265	2.198509976	1.622881396	2.594660872
ENSG00000243517	27.05972182	27.0199939	29.5164469	42.93355029	35.65701254	33.32973559	32.50595261	30.31652841	36.23625464	45.2893055	43.006357	45.81198102
ENSG00000243538	4.744718346	3.531488564	4.079508922	6.54474852	5.026121449	4.295069019	5.443958083	4.117059413	4.199050967	4.924662346	7.201536196	5.351488048
ENSG00000243547	24.68736264	22.83148421	22.95723648	31.67658284	29.39806885	29.29237071	26.43081098	25.07663461	23.40582113	35.79174241	28.90757487	30.97376416
ENSG00000243554	5.486080587	5.338296667	3.679557067	7.591908283	6.164111211	4.295069019	3.077019786	3.667925659	3.499209139	6.947291523	4.361493752	5.351488048
ENSG00000243568	1.186179586	1.231914615	0.79990371	1.22168639	1.232822242	0.859013804	1.577958865	1.272545637	1.244163249	0.615582793	0.507150436	0.648665218
ENSG00000243587	0.88963469	1.806808103	1.839778533	0.698106509	0.853492322	0.859013804	1.656856808	1.04797876	1.399683656	0.967344389	1.420021222	1.702746197
ENSG00000243592	2.224086725	2.463829231	1.919768904	2.705162722	3.413969286	2.920646933	2.761428013	3.443358782	2.410566296	4.484960351	4.564353927	4.540656525
ENSG00000243646	51.74708446	53.21871139	50.63390485	46.94766272	52.44236154	47.15985783	41.9737058	41.69458351	38.25801992	33.85705363	35.70339072	33.56842503
ENSG00000243648	3.03958519	3.367233282	1.839778533	4.101375739	2.465644484	3.436055215	4.339386878	3.293647531	3.03264792	4.221139153	3.448622967	4.783905982
ENSG00000243660	1.260315811	1.888935744	2.39971113	1.570739645	0.758659841	1.288520706	1.025673262	1.04797876	1.321923452	1.670867582	1.724311484	1.45949674
ENSG00000243667	10.37907138	12.56552908	9.598844521	9.948017751	7.965928334	9.191447701	11.28240588	10.70435447	10.96418864	10.37696709	10.75158925	9.162396203
ENSG00000243672	1.260315811	1.56042518	1.279845936	1.570739645	1.043157282	1.202619325	1.262367092	1.871390642	1.710724468	0.87940399	1.217161047	2.18924511
ENSG00000243678	18.75646471	19.217868	15.35815123	23.03751479	20.00965332	16.06355813	22.48591382	20.06130769	19.51781097	27.4374045	25.35752182	25.70335926
ENSG00000243679	10.97216117	12.64765672	15.19817049	9.511701183	10.71607026	8.074729756	8.994365529	10.92892135	13.14147432	8.17845711	9.432998116	11.10839186
ENSG00000243680	3.855083656	4.270637334	4.879412632	5.846642011	8.155593295	3.951463498	6.232937516	5.838738804	5.909775435	8.17845711	9.230137941	9.162396203
ENSG00000243696	2.075814276	1.149786974	1.759788162	2.18158284	1.801817123	1.975731749	1.341265035	1.646823765	2.566086702	1.934688779	2.434322094	1.783829349
ENSG00000243711	3.855083656	4.352764975	3.91952818	6.282958579	4.741624009	5.927195246	5.12836631	5.614171927	5.832015231	7.386993519	8.824417592	6.810984788
ENSG00000243716	70.87423029	89.43700108	95.82846447	82.20204141	99.09994178	94.40561704	56.88541707	81.59263201	81.64821324	64.63619329	83.57839191	78.40740822
ENSG00000243721	11.12043362	10.51233805	9.278883037	15.62013313	12.4230549	13.1429112	11.75579354	11.37805511	11.81955087	16.09309302	15.01165292	13.62196958
ENSG00000243725	1.927541828	2.628084513	1.59980742	2.18158284	2.086314564	2.405238651	2.840325956	2.320524397	2.566086702	2.902033168	1.724311484	3.324409242
ENSG00000243742	3.706811208	3.859999128	4.559451148	4.36316568	3.982964167	2.662942792	3.550407446	3.967348162	3.654729545	5.100543144	5.781514974	6.567735331
ENSG00000243744	4.077492328	3.449360923	3.119624469	4.886745562	3.982964167	4.638674541	5.838447799	4.266770665	4.432331576	5.364364341	4.767214101	5.756903809
ENSG00000243746	19.86850807	19.38212328	20.39754461	28.09878698	29.49290133	24.65369617	25.08954595	24.77721211	22.6282191	36.2314444	33.67478897	31.29809676
ENSG00000243753	9.563572916	7.719998257	9.758825263	9.860754437	9.009085616	9.449151842	9.625549075	10.4797876	9.797785589	8.530218706	11.1573096	15.00038316
ENSG00000243759	5.041263242	4.02425441	4.399470406	6.370221893	4.836456489	5.325885584	4.339386878	3.593070033	5.28769381	5.804066336	4.46292384	4.297407069
ENSG00000243766	3.03958519	2.135318667	2.319720759	0.872633136	0.568994881	1.116717945	1.341265035	1.721679391	2.177285686	0.87940399	0.811440698	0.891914675
ENSG00000243775	1.630996931	1.314042256	1.199855565	0.95989645	1.517319683	2.662942792	1.656856808	1.122834385	1.321923452	1.143225187	1.420021222	1.378413588
ENSG00000243779	2.743040294	2.463829231	2.799662985	3.490532544	3.129471846	2.405238651	2.9192239	2.769658151	3.110408123	4.045258355	2.941472531	3.24332609
ENSG00000243789	1.112043362	1.396169898	1.119865194	0.872633136	0.663827361	1.460323466	0.552285603	1.197690011	1.088642843	0.615582793	0.710010611	0.243249457
ENSG00000243802	13.41865657	15.27574123	15.11818012	17.62718935	17.16467891	16.92257194	16.64746602	13.6985795	15.94084163	21.80921896	18.56170597	19.54103969
ENSG00000243811	4.448173449	6.570211282	5.039393374	7.853698224	6.827938572	6.958011811	4.576080708	5.838738804	4.898892794	6.947291523	6.390095498	6.486652179
ENSG00000243819	2.001678052	1.888935744	1.439826678	2.268846154	0.948324802	0.859013804	1.025673262	1.796535017	1.710724468	1.407046384	1.217161047	0.72974837
ENSG00000243824	20.09091675	17.16467698	22.39730388	26.26625739	28.07041413	24.13828789	21.46024056	22.08240958	20.99525483	27.5253449	35.60196063	33.89275764
ENSG00000243829	25.42872488	23.32425005	22.637275	31.4147929	27.02725685	28.00385	29.35003488	28.59484902	28.30471392	34.38469602	36.31197124	33.97384079
ENSG00000243830	8.303257105	8.78765759	7.999037101	12.04233728	9.293583057	10.73767255	10.25673262	9.731231341	10.49762742	12.66341746	13.38877152	12.32463914
ENSG00000243859	4.225764777	4.927658462	4.959403003	5.584852071	6.543441132	7.043913191	6.075141629	5.988450056	5.909775435	6.243768331	5.477224712	9.162396203
ENSG00000243894	3.92921988	4.434892616	4.799422261	4.36316568	4.457126568	6.70030767	4.812774537	5.689027553	4.27681117	7.826695514	7.810116719	7.540733158
ENSG00000243899	1.77926938	2.710212154	2.479701501	1.396213018	2.465644484	1.975731749	1.577958865	1.946246268	3.110408123	2.110569577	2.738612356	2.594660872
ENSG00000243904	15.42033462	14.04382662	13.11842085	19.72150887	21.90630292	18.64059954	16.17407836	16.54309328	18.42916813	23.48008654	28.09613417	24.64927828
ENSG00000243910	2.372359173	1.971063385	1.279845936	2.356109467	2.560476965	2.31933727	1.420162978	2.021101894	1.866244874	1.934688779	2.332892007	1.783829349
ENSG00000243915	0.741362242	0.903404051	1.359836307	0.785369822	0.758659841	1.632126227	0.710081489	0.374278128	1.166403046	1.143225187	1.217161047	1.054080979
ENSG00000243918	2.743040294	2.463829231	4.079508922	3.665059171	3.603634247	4.46687178	3.155917729	3.443358782	4.04353056	5.012602745	3.34719288	4.297407069
ENSG00000243927	34.25093556	33.09743933	33.51596545	28.01152367	23.80295252	24.13828789	30.2968102	26.42403587	29.54887717	25.94241771	29.21186513	26.35202448
ENSG00000243943	35.21470647	34.98637508	34.79581139	30.54215976	30.34639366	35.39136872	41.26362431	40.197471	39.34666276	33.15353043	33.4719288	32.35217774
ENSG00000243964	13.27038412	13.38680549	12.39850751	20.94319526	22.57013028	20.70223267	17.12085368	14.74655826	16.48516305	24.71125213	22.3146192	21.97353426
ENSG00000243974	1.037907138	1.067659333	0.879894081	1.308949704	1.896649603	1.460323466	1.183469149	1.04797876	1.866244874	1.055284788	0.608580524	1.054080979
ENSG00000243977	5.411944363	6.323828359	4.959403003	4.886745562	5.215786409	4.810477301	4.497182764	5.763883179	6.065295841	5.540245139	5.375794625	5.513654352
ENSG00000243989	4.448173449	4.352764975	5.119383745	4.799482248	5.215786409	4.380970399	4.339386878	4.715904419	5.754255028	4.484960351	5.375794625	5.837986961
ENSG00000244002	1.556860707	2.135318667	1.359836307	2.443372781	2.560476965	1.030816565	2.130244467	2.021101894	1.632964265	2.902033168	3.550053054	2.351411415
ENSG00000244004	4.077492328	3.531488564	3.839537809	3.665059171	3.793299207	4.46687178	4.339386878	3.742781285	4.121290764	4.660841149	5.781514974	4.783905982
ENSG00000244005	31.65616771	32.02978	31.11625432	30.10584319	23.04429268	22.3343589	33.29493205	31.13994029	34.75881078	32.27412644	34.58765976	32.67651035
ENSG00000244009	2.075814276	1.149786974	0.959884452	1.832529586	1.043157282	1.803928988	0.946775319	1.04797876	2.099525483	1.319105985	1.622881396	1.054080979
ENSG00000244019	1.853405604	2.053191026	1.759788162	2.617899408	1.043157282	1.718027608	1.656856808	1.796535017	2.099525483	2.374390774	3.042902618	3.162242937
ENSG00000244021	31.80444016	33.59020518	35.35574399	47.64576923	43.053946	48.87788544	42.28929757	39.52377037	37.55817809	51.26925264	53.65651616	49.62288917
ENSG00000244026	12.97383923	12.15489087	12.47849788	11.5187574	12.61271986	13.48651672	14.0438339	13.92314638	12.90819371	14.15840424	16.53310422	17.75721034
ENSG00000244038	302.3275221	278.4127031	258.6888599	330.4661686	309.2487178	273.6817979	313.3037326	280.8583076	286.4685882	326.9624036	301.2473592	316.6297095
ENSG00000244045	8.673938226	6.241700718	7.679075617	7.068328402	6.164111211	5.497688344	8.205386097	7.335851318	6.765137668	6.067887533	7.607256545	6.567735331
ENSG00000244052	2.520631621	2.792339795	3.279605211	4.275902367	3.508801766	5.669491105	3.629305389	4.117059413	3.888010154	4.309079553	4.970074276	4.216323917
ENSG00000244055	1.630996931	1.642552821	1.59980742	0.523579882	0.474162401	1.030816565	1.262367092	1.347401263	1.166403046	0.527642394	0.304290262	0.72974837
ENSG00000244086	11.93593209	13.46893313	15.11818012	20.33235207	17.54400883	16.32126227	13.49154829	15.49511452	13.68579574	19.25894739	17.95312545	19.94645545
ENSG00000244097	2.001678052	1.888935744	2.799662985	4.450428994	3.129471846	2.920646933	2.840325956	2.545091274	4.587851982	3.165854365	4.361493752	3.486575546
ENSG00000244119	2.965448966	2.792339795	3.599566696	3.839585799	2.655309445	2.14753451	2.761428013	3.218791905	3.188168327	2.638211971	2.23146192	2.027078806
ENSG00000244144	1.186179586	2.38170159	1.919768904	2.879689349	3.698466727	3.092449694	0.867877376	1.197690011	1.321923452	1.231165586	1.11573096	2.108161958
ENSG00000244165	14.75310861	13.96169898	14.31827641	10.38433432	15.64735923	11.76848911	15.77958865	18.04020579	17.34052529	11.87195387	13.38877152	13.21655382
ENSG00000244171	14.23415504	11.49786974	13.99831493	16.84181953	13.75070963	13.65831948	15.06950716	15.64482577	14.54115798	15.30162943	14.3016423	15.73013153
ENSG00000244180	4.299901001	3.777871487	2.879653356	1.832529586	1.517319683	1.202619325	3.313713616	3.667925659	3.965770357	1.319105985	1.217161047	1.378413588
ENSG00000244187	16.30996931	14.86510303	11.51861343	16.84181953	14.41453699	12.11209463	12.70256886	12.20146699	11.27522945	12.22371547	14.91022283	15.08146632
