,JQ1,MYBi_30m,MYBi_6h,PBS_6h,MS2_JQ1,DMSO,PBS_30m,MS2
PXDNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPAT4,36.5,9.5,4.0,11.0,31.0,35.0,17.0,37.5
LETM2,14.0,6.0,1.0,8.0,14.0,15.0,12.0,27.0
HGSNAT,9.0,2.5,1.0,6.0,12.0,11.0,7.0,14.0
RNF183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACC2,44.0,14.5,2.5,23.0,41.0,47.0,41.5,44.0
C9orf116,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.5
CARNMT1,11.0,7.0,1.5,5.0,11.0,20.0,9.0,19.5
C9orf85,2.0,0.0,0.0,1.0,2.0,3.0,1.5,2.0
DIPK1B,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
PTRH1,1.5,0.5,0.0,0.0,1.0,2.0,0.5,2.0
PIP5KL1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TAF1L,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
PTPDC1,4.0,0.5,0.0,0.0,4.0,4.0,1.0,5.0
ARID3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPP25L,25.0,3.0,1.0,9.0,25.0,24.0,9.5,29.5
DBH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK4,14.0,5.5,3.0,4.0,10.0,17.0,14.0,20.5
MAP2K4P1,1.5,6.5,7.0,7.0,1.0,2.0,7.5,2.0
FAM199X,24.0,12.0,3.0,3.0,32.0,20.0,14.5,38.0
AMER1,26.0,4.0,2.0,10.0,15.0,38.0,18.5,19.0
APOOL,21.5,6.5,1.0,2.0,21.0,15.0,7.0,32.5
HDX,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
FUNDC1,6.5,0.5,2.0,4.0,7.0,12.0,2.0,10.0
UPRT,2.0,0.5,0.0,0.0,2.0,3.0,1.0,2.0
GAB3,26.0,12.5,2.5,11.0,27.0,35.0,17.5,34.0
DOCK11,1.5,2.0,0.0,1.0,2.0,1.0,0.5,1.5
SPIN4,48.5,26.5,7.0,12.0,49.0,68.0,49.5,69.0
TCP10L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB6,85.0,17.5,4.0,27.0,88.0,63.0,30.0,93.5
ASB7,30.5,4.0,2.5,7.0,32.0,27.0,8.5,45.0
ASB8,84.5,11.5,4.0,19.0,96.0,83.0,34.0,100.0
MYL6B,1.5,0.0,0.0,1.0,2.0,2.0,0.0,1.0
ZNF358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,28.5,13.0,4.5,7.0,36.0,23.0,17.0,53.0
ZFP28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
ZBTB46,6.0,3.0,4.0,5.0,5.0,7.0,4.0,9.0
NOL4L,49.0,37.0,14.0,31.0,36.0,76.0,52.5,66.5
SAMD10,20.5,1.0,1.5,8.0,10.0,32.0,10.0,15.5
ABHD16B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCM2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRI3BP,26.0,2.0,1.0,11.0,23.0,30.0,3.0,28.5
SOGA1,144.5,12.0,9.0,49.0,142.0,202.0,27.0,144.5
TLDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL2,51.0,31.0,6.0,11.0,48.0,47.0,28.5,63.5
TMEM37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UBE2F,17.0,2.5,2.5,1.0,18.0,17.0,3.0,17.0
ADAMTS14,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5
SMCR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCR8,169.5,46.0,8.5,36.0,152.0,141.0,82.0,173.5
SRXN1,400.5,101.5,73.5,41.0,475.0,290.0,192.5,449.5
ROMO1,5.0,0.0,0.0,0.0,4.0,3.0,1.5,4.0
NEURL2,1.5,1.0,0.0,0.0,0.0,1.0,1.0,2.0
ZSWIM3,9.0,1.5,0.5,2.0,11.0,1.0,4.0,7.5
NANP,58.0,17.5,2.5,10.0,48.0,44.0,42.0,58.0
ISM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIPOR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRPA,105.5,67.5,23.0,56.0,98.0,126.0,135.0,108.5
SREK1,68.5,81.0,13.5,19.0,75.0,83.0,78.0,130.5
CNBD2,1.0,0.0,0.0,0.0,2.0,0.0,0.5,1.5
STK35,183.0,60.5,8.0,28.0,198.0,143.0,90.0,198.5
DCANP1,117.0,15.5,17.0,82.0,103.0,163.0,75.0,110.0
MIB2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DUSP19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
RAB40A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB14,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
SAMD8,28.5,27.0,2.0,2.0,31.0,29.0,28.0,46.0
CFL1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRUB1,14.0,5.5,1.5,5.0,14.0,19.0,4.5,28.5
MPP7,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
VTI1A,24.5,9.0,1.0,4.0,27.0,22.0,15.0,30.5
EIF5AL1,2.5,1.0,0.0,0.0,2.0,1.0,0.5,0.5
HECTD2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
FGFBP3,7.0,2.0,0.0,3.0,6.0,7.0,5.0,9.0
CACUL1,62.0,12.5,3.5,6.0,59.0,54.0,17.5,83.5
LDLRAD3,24.5,17.0,3.5,5.0,17.0,33.0,14.0,24.5
PSMA8,1.5,0.0,0.0,0.0,2.0,3.0,0.0,2.0
XRRA1,5.0,0.0,0.0,2.0,5.0,8.0,1.0,7.0
C11orf94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM76B,15.5,10.0,2.5,3.0,22.0,13.0,12.0,24.0
SESN3,28.0,1.5,1.0,10.0,45.0,21.0,3.0,49.5
PIWIL4,5.0,7.5,2.0,4.0,6.0,8.0,4.5,12.5
ARHGAP42,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.5
KBTBD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWF19L2,3.5,0.5,0.0,1.0,3.0,4.0,1.0,4.0
POGLUT3,25.0,5.5,2.0,13.0,26.0,38.0,17.0,43.5
SPINDOC,11.0,2.0,4.0,6.0,11.0,16.0,3.5,12.0
PLEKHA7,0.5,2.0,1.0,0.0,1.0,2.0,0.5,1.0
SPTY2D1,103.0,85.0,11.5,13.0,107.0,129.0,74.5,138.5
TMEM86A,2.5,0.0,0.0,0.0,3.0,1.0,1.5,3.0
DNHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRICKLE1,16.0,12.0,6.5,3.0,17.0,15.0,10.5,15.5
AMDHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A14,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0
BCDIN3D,26.0,6.5,0.0,6.0,30.0,21.0,10.0,29.0
ALG10B,10.0,0.5,0.0,2.0,12.0,8.0,3.0,24.5
GLIPR1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF664,20.0,7.5,1.0,3.0,17.0,23.0,10.5,27.5
LINC00477,0.0,0.0,0.5,1.0,0.0,0.0,1.0,2.5
ETFRF1,2.5,1.0,0.0,0.0,2.0,3.0,2.0,6.5
CPNE8,5.0,5.5,2.0,1.0,5.0,15.0,2.5,8.5
TMEM120B,23.5,4.0,0.5,10.0,17.0,28.0,10.5,17.5
WDR66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLT1D1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
E2F7,9.5,3.0,1.0,6.0,12.0,12.0,4.0,17.5
SOCS2-AS1,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5
KRT80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf66,6.0,0.0,0.0,1.0,8.0,7.0,2.0,9.0
C12orf60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD9B,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHETA1,13.5,9.0,1.0,7.0,12.0,27.0,19.5,11.5
LACC1,27.5,21.0,6.0,7.0,28.0,45.0,24.0,48.5
HNRNPA1L2,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.5
B3GLCT,2.5,2.0,0.0,0.0,2.0,3.0,2.0,2.5
SLC38A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD6-AS1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ABHD12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FAM161B,3.0,1.0,0.0,0.0,4.0,3.0,1.5,3.5
ISM2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CEP128,1.5,0.0,0.0,0.0,2.0,2.0,0.5,1.5
MDP1,4.0,0.5,0.0,1.0,4.0,1.0,1.5,4.0
TTC7B,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
145694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LYSMD4,14.0,5.5,2.0,4.0,15.0,12.0,6.5,20.5
FAM81A,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
GCOM1,31.0,12.0,7.0,5.0,37.0,20.0,15.0,44.0
145783,12.0,1.0,0.5,3.0,12.0,11.0,2.5,13.0
C15orf65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15orf61,1.5,1.5,0.0,0.0,4.0,3.0,1.5,2.5
HAPLN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRG4,0.0,1.0,0.0,0.0,0.0,1.0,4.5,0.5
LINC00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN29,48.0,8.5,2.5,12.0,48.0,55.0,23.0,65.0
TTBK2,6.5,1.0,0.0,0.0,9.0,7.0,3.0,9.0
CDAN1,29.0,4.0,1.5,8.0,29.0,27.0,8.0,26.5
ZFP90,17.0,0.0,0.5,7.0,25.0,17.0,2.0,25.5
CARMIL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM4,41.5,12.0,0.0,11.0,37.0,56.0,32.0,52.5
BEAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSG1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF597,50.5,25.5,3.5,10.0,48.0,50.0,32.5,55.5
BICDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF785,21.0,2.5,1.0,5.0,20.0,19.0,6.0,22.0
ZNF688,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.5
PRSS36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM1L2,30.0,2.5,0.5,6.0,35.0,17.0,4.5,29.5
TEPSIN,9.0,3.5,0.0,3.0,7.0,13.0,5.5,12.5
B3GNTL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RBFOX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD300LF,40.0,3.5,1.0,24.0,36.0,57.0,16.0,40.5
RTN4RL1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SLC47A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R6,1.5,0.0,0.0,1.0,2.0,0.0,0.0,1.5
SLFN13,1.0,0.5,0.0,0.0,2.0,1.0,1.0,2.0
ARHGAP27P1,30.5,6.0,0.5,7.0,30.0,37.0,15.5,31.5
KIF18B,22.0,4.5,0.5,8.0,23.0,24.0,7.0,24.5
RUNDC1,71.5,19.5,6.0,24.0,75.0,85.0,35.5,77.0
EME1,3.5,0.0,0.0,1.0,4.0,2.0,0.5,7.5
TMEM199,67.5,11.5,3.0,16.0,69.0,61.0,25.0,76.0
PROCA1,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DHRS13,8.0,0.5,0.0,3.0,6.0,7.0,3.0,6.5
KCTD11,23.5,13.0,2.0,7.0,23.0,16.0,11.0,25.5
LINC02210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,6.0,0.0,0.0,12.0,5.0,15.0,7.0,7.5
TRIM16L,0.5,2.0,0.5,0.0,0.0,2.0,1.5,1.0
WIPF2,125.5,41.5,14.5,32.0,133.0,104.0,52.0,151.5
TMEM99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18orf25,92.5,56.0,12.0,12.0,94.0,79.0,59.0,112.5
CCBE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD29,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
LINC00526,14.5,2.0,0.0,1.0,18.0,10.0,3.5,16.5
VSIG10L,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
SPACA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
ZNF480,88.5,7.0,2.5,18.0,88.0,149.0,25.0,116.5
ZNF534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF417,26.0,8.5,1.0,6.0,37.0,28.0,13.0,43.0
ZNF548,12.0,9.5,3.5,4.0,22.0,14.0,10.0,22.0
PPM1N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KLC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILF3-DT,113.0,14.5,4.5,43.0,127.0,80.0,28.5,132.5
TPM3P9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
ZNF524,4.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0
ZNF784,68.0,13.5,2.0,19.0,65.0,44.0,24.0,68.0
SPC24,53.5,4.5,5.0,14.0,58.0,52.0,12.0,72.0
CCDC155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACT3,16.0,2.0,0.0,4.0,17.0,6.0,5.5,16.5
SIX5,4.5,1.0,0.0,4.0,2.0,8.0,2.5,9.0
ZNF420,12.0,2.5,1.0,2.0,19.0,16.0,5.5,24.5
ZNF565,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0
ZNF542P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF582,7.5,2.5,1.0,1.0,7.0,7.0,5.0,10.5
ZNF583,7.0,2.0,0.5,1.0,3.0,4.0,5.0,9.0
FAM98C,0.5,0.0,0.0,0.0,5.0,2.0,0.0,2.0
CAPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L3,34.5,15.0,2.5,12.0,33.0,30.0,22.5,47.5
TICAM1,10.0,3.5,3.0,7.0,10.0,10.0,7.5,8.5
CIRBP-AS1,3.5,0.5,0.0,1.0,2.0,6.0,0.5,2.0
CILP2,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
PROSER3,8.0,1.0,0.5,1.0,9.0,8.0,6.0,10.0
ZNF558,11.5,1.5,0.5,9.0,11.0,13.0,9.0,20.0
LINC00662,14.0,1.5,0.0,3.0,16.0,17.0,5.0,15.5
ZNF714,50.5,8.0,3.5,16.0,52.0,62.0,26.0,66.5
C19orf25,54.0,6.5,2.0,20.0,53.0,41.0,11.0,48.0
ATP8B3,13.0,0.0,0.0,8.0,17.0,17.0,2.0,19.5
DIRAS1,8.0,6.0,2.5,13.0,4.0,9.0,20.0,9.5
ZNF555,8.5,0.5,0.0,3.0,14.0,4.0,3.0,14.0
ZNF569,23.5,3.0,3.0,3.0,26.0,28.0,8.5,39.0
ZNF570,3.5,0.5,2.0,1.0,3.0,5.0,2.5,5.0
C1orf74,50.5,3.0,1.5,10.0,55.0,27.0,9.0,58.5
CREB3L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
C1orf127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROX,17.5,7.0,4.5,4.0,18.0,17.0,14.0,36.5
SAMD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL20-AS1,138.5,18.5,2.0,33.0,125.0,128.0,44.5,131.0
SAMD13,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
C1orf52,63.5,21.5,3.5,11.0,65.0,59.0,27.5,73.5
PHF13,55.5,51.0,6.5,17.0,60.0,62.0,99.5,61.0
TLCD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148709,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.5
PTPRVP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ANKRD35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B3GALNT2,45.0,19.5,5.0,14.0,50.0,54.0,38.5,69.5
MFSD4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A7,36.0,17.5,6.0,13.0,34.0,45.0,24.5,73.0
ZNF436-AS1,3.0,0.5,0.0,0.0,2.0,1.0,0.0,2.5
MOB3C,39.5,8.5,4.0,21.0,24.0,62.0,30.5,41.0
NBPF12,3.5,2.5,0.5,3.0,6.0,4.0,2.5,6.5
RC3H1,119.5,139.0,15.0,26.0,125.0,115.0,100.0,167.0
DCDC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF362,31.5,3.5,3.0,10.0,29.0,21.0,6.5,43.0
DCST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNIH3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MANEAL,51.0,14.0,2.0,17.0,54.0,56.0,24.5,56.0
IL23R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC8,76.5,46.0,10.5,12.0,83.0,66.0,51.0,109.0
PDIK1L,57.5,11.5,3.0,5.0,58.0,45.0,38.0,89.5
BNIPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC17,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
RNF187,81.0,10.0,2.0,20.0,85.0,80.0,35.5,93.0
APCDD1L-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00654,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SHLD1,6.0,1.0,0.0,2.0,8.0,1.0,0.5,7.5
COMMD7,13.5,3.5,2.0,6.0,13.0,14.0,4.5,19.5
LSM14B,23.0,6.5,0.5,14.0,20.0,20.0,14.0,20.0
SIK1,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2.0
ZNF295-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00896,1.5,0.0,0.0,0.0,3.0,1.0,0.0,1.5
AIFM3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RIMBP3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YDJC,82.0,16.5,3.0,31.0,57.0,73.0,32.5,71.5
C22orf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSCB,3.5,0.0,0.0,1.0,4.0,2.0,0.0,3.0
CCDC117,119.0,62.5,27.5,28.0,125.0,117.0,78.5,153.5
DUSP18,13.5,4.0,0.5,3.0,14.0,16.0,3.0,16.0
MORC2-AS1,25.0,1.0,1.0,4.0,28.0,18.0,9.0,33.5
DNAJB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFAM1,6.0,2.5,0.0,8.0,5.0,6.0,2.5,6.5
CDPF1,7.5,0.0,0.0,4.0,9.0,7.0,3.5,9.5
GTSE1-DT,3.5,0.0,0.0,2.0,4.0,3.0,1.5,3.5
TTL,31.5,8.0,4.5,9.0,30.0,29.0,20.0,33.5
CKAP2L,136.5,9.5,13.5,19.0,140.0,119.0,27.0,179.0
CBWD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATB2-AS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
C2orf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS9,9.5,4.5,0.0,4.0,15.0,9.0,3.5,10.0
COMMD1,3.5,0.0,0.0,0.0,3.0,1.0,0.0,2.0
FBXO41,51.0,14.0,1.5,28.0,36.0,71.0,41.5,44.0
TTC30B,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0
LINC00342,6.0,5.5,3.0,9.0,12.0,13.0,6.5,13.0
GPAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150776,43.0,19.0,5.0,13.0,43.0,27.0,24.5,43.0
RAB6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM117B,22.5,13.0,0.0,4.0,21.0,23.0,17.0,35.0
TCF23,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5
GAREM2,16.5,3.0,1.0,4.0,12.0,16.0,6.5,16.0
PUS10,1.5,0.0,0.0,0.0,2.0,4.0,1.0,5.5
LINC01963,9.0,1.0,0.5,3.0,9.0,10.0,1.0,8.0
SEPTIN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1L,2.5,0.0,0.0,0.0,5.0,1.0,0.0,5.5
PLB1,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0
LINC02610,13.5,2.5,0.5,5.0,13.0,9.0,3.0,15.5
ERFE,4.0,2.5,0.5,2.0,3.0,7.0,4.5,3.5
ARL6IP6,7.5,0.0,1.0,1.0,7.0,4.0,5.0,10.0
METTL21A,8.0,1.5,0.0,3.0,8.0,16.0,5.5,15.0
CCNYL1,38.5,15.5,3.0,16.0,38.0,42.0,11.0,46.5
KLHL23,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
SGO2,5.0,0.5,0.0,1.0,5.0,4.0,2.5,7.0
SLC23A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAHD2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMDN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
LINC01907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
MSL3P1,65.5,6.0,2.5,19.0,68.0,63.0,28.5,83.5
ASPRV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDSUB1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBX2-AS1,6.0,2.0,0.0,4.0,6.0,4.0,3.5,6.0
GPR155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TTC14,115.5,42.5,11.0,40.0,124.0,160.0,62.0,198.5
DTX3L,21.0,55.5,2.0,8.0,16.0,29.0,69.5,26.5
SGO1,26.0,4.5,1.5,6.0,26.0,23.0,6.5,31.5
PP2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1L,33.5,10.5,1.5,2.0,36.0,28.0,15.0,35.5
WDR49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC34,1.5,0.0,0.0,0.0,2.0,0.0,0.5,2.0
CCDC80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC12,70.5,21.0,5.0,26.0,54.0,60.0,26.5,61.0
MB21D2,5.0,13.0,2.5,2.0,5.0,5.0,13.5,6.0
PPP4R2,53.5,44.5,15.0,7.0,56.0,66.0,36.0,77.5
XXYLT1,56.0,17.5,1.5,24.0,45.0,43.0,20.0,45.5
RNF38,63.5,30.0,5.5,10.0,65.0,64.0,43.0,93.5
GLIPR2,3.0,7.5,0.0,2.0,2.0,4.0,2.0,2.5
ZCWPW2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC1,2.5,0.5,0.0,0.0,2.0,3.0,0.0,2.0
CCDC50,3.0,5.5,0.0,0.0,4.0,3.0,6.0,7.5
SPICE1,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
NUDT16P1,54.5,5.5,1.0,15.0,52.0,35.0,13.0,60.0
CIDECP1,26.5,5.0,3.5,4.0,28.0,13.0,6.0,23.0
CNTN4,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0
SH3D19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFXL1,11.5,3.5,2.0,7.0,14.0,18.0,7.0,20.5
NIPAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR3,5.0,6.0,0.5,1.0,5.0,12.0,3.5,15.5
SHISA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCFD2,4.0,1.5,0.0,1.0,6.0,5.0,2.5,6.5
WWC2-AS2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
FAM218A,2.0,0.0,0.0,0.0,6.0,7.0,0.5,5.5
THAP6,16.5,3.0,1.5,3.0,21.0,20.0,7.0,29.0
KLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM53A,5.5,0.0,0.0,2.0,3.0,3.0,0.0,4.5
PPM1K,3.5,3.0,1.0,1.0,11.0,6.0,4.0,11.5
TRMT44,5.5,4.5,0.0,2.0,4.0,5.0,4.5,5.0
RASGEF1B,0.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0
DAB2IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A9,5.5,2.5,1.0,3.0,2.0,8.0,5.0,10.5
CREBRF,17.5,8.5,8.0,3.0,20.0,12.0,9.5,25.5
CEP120,9.0,2.0,3.0,4.0,13.0,10.0,6.0,16.5
TMEM167A,90.5,50.5,13.0,12.0,76.0,98.0,67.0,125.0
MBLAC2,28.5,4.5,0.5,8.0,30.0,35.0,9.0,44.5
