,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
AK9,26.0,37.5,39.0,20.0,31.5,24.5
NT5DC1,115.0,234.5,182.5,27.0,55.0,84.5
ZUP1,12.0,28.5,23.5,4.0,12.0,15.5
TBC1D32,57.5,150.5,82.0,81.0,57.0,65.5
BEND6,147.5,316.5,235.0,62.0,37.0,190.5
C6orf223,33.0,36.5,36.5,39.0,650.5,33.0
RSPH9,9.5,4.5,10.0,3.0,4.0,5.0
LRRC73,4.0,1.0,4.0,0.0,0.0,0.0
ADCY10P1,39.5,48.0,39.0,59.0,87.0,44.5
OARD1,1030.5,1662.0,1334.0,341.0,461.0,1046.0
TMEM217,103.0,61.0,92.0,15.0,20.5,47.0
FGD2,62.0,76.0,74.5,106.0,76.0,79.0
C6orf89,4774.0,5429.0,5505.5,1453.0,1086.0,4183.0
ARMC12,0.5,1.0,0.0,0.0,0.0,0.0
SMIM29,94.0,98.0,96.0,52.0,30.0,101.0
LEMD2,2060.5,2305.5,2037.0,639.0,640.0,1858.0
ZBTB9,6.5,5.0,8.5,0.0,0.0,2.5
KDM1B,426.5,1047.0,862.0,357.0,328.0,411.5
RNF182,5.0,1.0,8.0,0.0,0.0,0.0
PHACTR1,83.5,64.0,105.0,45.0,25.0,34.5
SMIM13,232.0,366.0,407.0,212.0,336.0,157.0
SYCP2L,0.5,0.0,0.0,14.0,3.0,0.0
PXDC1,0.0,0.5,0.5,9.0,0.5,0.0
ZSCAN25,384.0,484.0,605.5,254.0,181.5,251.0
FAM200A,84.0,97.5,105.5,25.0,44.0,118.0
TWISTNB,1424.0,2766.5,2714.0,490.0,701.0,1133.0
HOXA11-AS,22.5,16.5,21.0,14.0,21.0,12.5
JAZF1,47.0,135.5,96.5,11.0,7.5,49.0
PPP1R35,46.0,78.5,54.5,33.0,46.5,70.5
GPC2,3.5,9.5,3.0,0.0,4.5,2.5
BRAT1,259.5,241.5,197.5,153.0,211.0,295.0
SDK1,0.0,0.0,0.0,10.0,4.5,0.0
FOXK1,2331.0,2510.0,2634.5,1336.0,1483.5,1754.0
DAGLB,784.0,696.5,750.5,1283.0,655.0,681.5
CCZ1B,41.5,86.0,80.5,49.0,30.5,43.5
THSD7A,38.5,49.5,48.5,182.0,299.5,20.5
TMED4,2177.0,2659.5,2549.0,947.0,1082.0,2136.0
MTURN,194.0,142.0,237.0,368.0,232.5,115.0
PRR15,11.5,17.0,13.5,0.0,1.5,12.5
SRRM3,29.0,16.5,16.5,0.0,0.0,16.0
RSBN1L,86.5,221.5,191.0,43.0,34.0,70.0
LRWD1,71.0,55.5,62.5,41.0,20.0,54.0
FAM185A,42.0,76.0,70.5,23.0,44.5,41.5
FBXL13,16.0,26.0,14.5,102.0,70.0,18.5
NAPEPLD,29.0,31.0,32.0,11.0,10.5,22.0
ATXN7L1,128.5,355.5,215.5,263.0,139.5,179.0
LNX2,162.0,628.5,454.0,69.0,89.0,189.0
ADGRG3,98.5,49.5,76.5,2.0,1.0,62.0
UNC5CL,18.0,55.0,22.0,4.0,1.0,29.0
KCTD20,9891.5,12290.5,11937.5,3045.0,2923.0,8296.0
PXT1,0.0,0.0,0.0,6.0,0.0,0.0
SCUBE3,17.5,8.0,14.5,43.0,4.0,7.5
ZSCAN23,4.5,7.0,4.5,2.0,3.0,3.5
NKAPL,0.5,1.5,4.0,5.0,1.0,0.5
TOB2P1,53.0,48.5,61.0,69.0,17.5,36.0
RPL23P8,16555.5,14236.0,14867.0,4708.0,8659.5,18849.0
SLC29A4,16.5,17.5,23.0,23.0,24.5,17.0
ZNRF2,397.5,766.5,720.0,496.0,480.5,331.5
SPDYA,171.0,409.0,331.0,98.0,153.5,205.0
MS4A6E,0.0,0.0,0.0,0.0,0.0,0.0
CNPY4,133.0,169.5,133.5,93.0,151.5,143.5
ATP6V1C2,9855.5,12726.0,14382.5,3154.0,5661.5,7610.5
CNOT6L,992.5,2188.5,1716.0,614.0,955.0,962.0
AKR7L,38.0,48.0,47.5,76.0,49.0,29.5
CDC26,0.0,1.5,2.5,0.0,0.0,0.0
RNASEH1,840.5,774.0,982.0,427.0,304.0,621.5
AFG1L,32.0,76.0,37.5,27.0,21.5,32.5
C21orf91-OT1,8.0,27.5,18.5,1.0,0.5,5.0
STAC3,1828.5,2040.5,1808.5,1155.0,948.5,1850.5
PELI3,741.0,456.5,775.0,177.0,204.0,472.5
POLR2J2,827.5,722.0,820.0,465.0,532.0,782.0
246754,4.0,6.0,2.0,20.0,0.5,3.0
IL27,0.0,2.5,0.5,1.0,3.0,0.5
TMEM9,2057.5,1889.5,1996.0,394.0,739.5,2541.0
ZNF396,50.5,63.0,54.5,9.0,10.5,31.5
NEIL2,594.0,750.5,684.0,301.0,272.0,534.0
STXBP4,44.0,132.5,64.5,43.0,33.5,69.0
FNDC5,1.5,5.0,2.0,2.0,1.0,2.5
CUTALP,217.5,273.5,204.5,225.0,179.0,175.0
PRR14L,1499.0,2070.0,1949.0,711.0,800.0,1263.0
SERHL2,57.0,45.0,62.5,15.0,9.0,37.5
RICTOR,390.5,1343.5,973.5,338.0,327.0,364.0
IPMK,232.5,931.5,588.5,197.0,230.5,252.0
ZBTB38,67.5,96.5,117.0,35.0,33.0,59.0
SLC25A30,199.5,538.0,390.5,278.0,291.0,224.5
LCLAT1,468.5,821.5,730.0,161.0,232.0,417.5
GPATCH11,1496.0,2612.5,1837.0,931.0,1004.5,1517.0
ZNF620,22.5,41.0,30.0,20.0,11.0,18.0
ANKRD18A,5.5,6.0,7.0,3.0,2.5,2.5
MMS22L,200.0,1136.0,518.5,142.0,316.5,387.0
TTC41P,16.0,32.5,18.5,5.0,8.5,21.0
WASHC2C,231.5,287.5,292.0,300.0,183.0,250.0
EBF3,20.0,46.5,37.5,317.0,120.5,24.5
WDR27,9.0,21.5,6.0,23.0,14.5,17.0
CERS6,3033.5,6064.0,4812.5,3141.0,3243.0,3272.5
MSRB3,42.5,25.0,29.5,4.0,0.5,28.0
ZDHHC20,5645.0,10393.5,8795.0,921.0,1574.0,4728.5
MIR1-1HG-AS1,3.5,4.0,3.5,0.0,0.0,3.0
YTHDF3,1636.0,3716.0,3545.0,1012.0,980.5,1529.0
RALGAPA1,68.5,114.5,95.0,54.0,53.5,66.0
KCTD13,740.0,764.0,697.0,612.0,433.0,700.5
ASPHD1,64.0,74.0,72.5,52.0,35.0,67.0
ETFBKMT,7.5,18.5,9.0,6.0,3.0,6.5
METAP1D,431.0,531.5,404.5,265.0,228.5,498.5
UBN2,544.5,1282.0,1023.0,694.0,413.5,528.5
BRWD3,252.0,1050.5,515.0,259.0,282.5,356.0
ZNRD2-AS1,28.5,23.0,17.0,7.0,17.5,16.5
EHBP1L1,138.0,136.0,143.5,113.0,110.5,147.5
SNX32,3.5,2.5,1.5,27.0,5.0,2.5
NIFK-AS1,244.0,401.5,313.0,132.0,169.0,300.0
FBXO33,662.0,1191.5,1239.0,698.0,549.0,575.0
TTLL10,0.0,0.0,0.0,0.0,0.0,0.0
RNF169,1324.0,1946.0,1907.5,950.0,885.5,1133.5
LCORL,1281.5,2051.0,1525.5,337.0,1224.5,1566.0
CNIH2,38.5,8.0,34.0,15.0,9.5,10.0
AKNAD1,0.0,0.0,0.0,0.0,2.5,0.0
ZDHHC24,213.5,192.5,176.5,89.0,157.0,199.0
MCM9,162.5,345.0,386.5,109.0,88.0,140.5
PROSER2,16.0,22.0,26.0,111.0,142.0,21.0
SLC41A1,415.5,583.0,453.5,171.0,240.5,409.0
MEIOB,0.0,0.0,0.0,26.0,52.5,0.0
LPCAT4,92.5,110.0,90.5,67.0,97.0,112.0
NUDT8,98.0,79.5,93.0,99.0,217.0,104.0
MIR9-3HG,1326.0,966.5,1571.5,425.0,372.5,670.5
TMEM256,187.0,189.0,197.5,99.0,163.5,243.5
ZDHHC23,85.0,165.5,110.5,68.0,106.0,107.0
CALHM1,2.5,6.0,5.5,0.0,0.0,3.0
MPV17L,139.5,120.0,148.5,37.0,34.5,109.0
TMEM86B,96.0,109.5,97.0,103.0,90.0,84.5
CBARP,12.0,7.5,8.0,4.0,0.5,7.0
TAC4,1.0,4.5,3.0,0.0,0.0,5.5
CASC2,9.0,15.0,12.5,2.0,4.0,11.0
TMCO4,186.5,193.0,186.0,136.0,155.5,208.5
IGFBP7-AS1,142.0,137.0,120.0,89.0,273.5,191.5
LINC01018,0.0,0.5,1.5,0.0,0.0,0.0
CSNK1G2-AS1,2.0,10.5,2.0,2.0,2.5,3.5
MCOLN2,148.5,125.0,136.0,121.0,94.0,102.5
LRRC57,568.0,526.5,713.0,259.0,300.5,387.0
MYADML2,0.5,1.0,0.0,0.0,1.0,0.0
EPGN,0.0,1.0,0.5,3.0,0.0,0.5
MBLAC1,36.0,22.5,27.5,9.0,12.5,22.5
TCP11L2,24.0,36.0,35.5,8.0,3.5,12.5
ZNF718,29.0,108.0,84.0,34.0,61.5,32.0
TEX49,1.0,0.5,1.5,0.0,1.5,3.0
RASGEF1C,2.5,1.0,0.5,17.0,8.0,3.0
RNF144B,0.0,0.5,1.0,18.0,11.5,0.0
TOLLIP-AS1,37.5,32.5,39.5,11.0,14.0,51.5
ELMOD2,818.0,1948.5,1572.0,387.0,539.0,785.5
COL24A1,0.0,3.5,0.5,166.0,72.0,1.0
OOSP1,2.5,4.0,7.0,6.0,11.5,5.0
TCTEX1D2,3.0,9.0,11.0,0.0,3.5,3.0
PDZD9,3.0,3.5,5.5,7.0,3.5,4.0
INAFM1,109.0,96.5,111.5,143.0,200.0,105.5
SMCO1,0.5,1.0,1.5,0.0,0.0,0.0
C19orf38,82.0,80.5,100.0,72.0,129.0,92.0
SDHAP1,129.0,126.5,128.5,53.0,46.0,103.5
BCL6B,0.0,3.5,1.5,5.0,1.0,1.0
CNEP1R1,291.5,612.5,496.0,198.0,127.5,277.5
PAN3,4028.5,7941.0,7472.0,1857.0,2078.5,2862.5
LINC01619,5.5,18.0,9.5,2.0,10.0,5.0
ZNF549,10.0,12.5,11.0,142.0,98.5,6.5
SYCE2,30.5,47.5,47.0,18.0,41.5,31.5
NAPSB,148.5,120.5,164.5,745.0,1488.0,108.5
NUDT14,77.5,113.0,80.0,118.0,118.5,81.0
NATD1,288.0,367.0,305.0,86.0,109.5,309.0
LMNTD2,2.5,1.5,1.5,0.0,1.5,2.0
RPS2P32,132.0,89.0,150.5,54.0,82.5,116.0
GK5,355.0,603.5,467.0,143.0,138.5,312.5
EML3,120.0,122.5,113.0,122.0,126.0,101.0
ST6GALNAC3,5.5,8.5,11.0,0.0,0.0,6.0
MFSD8,103.5,250.5,190.5,91.0,94.5,133.0
TMEM151A,0.5,0.0,1.0,0.0,0.0,0.0
LYSMD2,346.5,427.5,567.0,39.0,80.5,225.5
BCLAF3,68.0,207.0,109.0,80.0,84.0,74.0
MAP7D2,0.0,0.0,0.0,0.0,2.5,0.0
WDR72,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ1-DT,1.0,2.5,1.5,1.0,0.0,3.5
NPB,15.0,14.0,16.5,12.0,14.5,16.5
KANK3,66.5,63.0,78.0,37.0,35.5,67.0
SERINC5,358.0,501.5,437.0,162.0,179.5,328.5
TINCR,36.5,41.0,40.0,15.0,9.5,31.0
FRMD3,11.5,22.5,12.0,4.0,9.5,6.5
ARHGAP30,2544.5,3059.5,2566.5,1342.0,1902.5,2740.5
GCSAM,3.0,9.0,1.5,3.0,44.0,7.0
RNF214,134.5,197.5,133.0,73.0,96.5,139.0
C9orf43,1.0,2.0,3.0,3.0,2.0,1.0
CFAP126,25.5,48.0,38.0,4.0,4.5,33.0
NEGR1,7.0,19.0,21.0,6.0,2.5,7.0
DSCR9,23.0,32.5,24.5,21.0,17.0,28.0
SHPRH,194.0,553.5,359.0,190.0,196.0,276.0
CCDC96,6.5,7.5,11.5,13.0,8.0,9.0
SNX33,99.0,164.5,105.0,218.0,190.0,112.5
257396,69.0,107.0,80.5,14.0,24.0,82.0
TAB3,518.0,1285.0,1011.5,333.0,316.0,558.5
C2orf72,2.5,5.0,1.0,79.0,208.0,3.5
FAM133B,282.5,346.0,477.0,232.0,136.5,194.0
SVIP,574.5,852.5,823.0,144.0,253.0,502.0
ALS2CL,31.0,59.0,37.0,24.0,40.5,46.5
NCR3,51.0,51.0,76.0,37.0,32.0,59.0
SGMS1,31.5,81.5,64.0,14.0,27.0,26.0
NALCN,4.5,3.5,5.0,0.0,0.0,2.5
TMIE,32.0,30.0,27.5,4.0,22.5,19.5
ASPM,47.0,158.0,94.0,21.0,45.5,62.5
BOD1L1,405.5,658.5,604.5,273.0,231.5,347.0
IL4I1,2433.0,1191.5,2205.5,1546.0,1663.5,1077.0
NSUN5P2,183.5,230.5,188.5,80.0,164.5,219.5
MAGI3,27.0,84.0,32.0,17.0,44.0,33.5
TIPRL,893.5,2352.5,1972.0,683.0,685.5,837.0
NPHP4,1291.0,1387.5,1340.0,296.0,672.0,1253.0
MDGA1,407.5,306.5,383.0,0.0,23.0,272.0
NPAS4,8.0,2.5,11.5,0.0,5.0,1.5
RGL4,5.5,8.5,4.5,0.0,0.0,9.0
NAP1L5,285.5,409.5,452.5,35.0,54.5,208.5
PIPSL,4765.0,4317.5,4720.0,1798.0,2138.5,4932.5
PGBD2,27.5,76.0,48.5,42.0,24.0,21.5
PGBD3,2.0,7.0,3.5,2.0,2.5,3.0
RNU12,9.0,18.0,14.5,196.0,2.0,18.5
SELENOH,2205.5,2039.0,2069.5,1766.0,2175.5,2670.0
LINC00515,16.5,16.5,29.0,40.0,14.0,6.5
AQP11,18.0,58.0,23.5,11.0,37.5,31.5
POC1B,829.0,1431.5,1291.0,373.0,519.0,746.5
FUOM,630.5,505.0,611.0,161.0,354.5,689.0
JAKMIP3,1.5,0.5,2.5,3.0,4.5,0.5
STK32C,1369.5,1151.5,1358.0,906.0,974.0,1222.0
LINC00700,0.0,0.5,0.0,0.0,5.5,0.0
BLOC1S2,1273.0,1854.5,2069.0,1256.0,571.5,922.0
PDCD4-AS1,124.5,123.5,138.5,219.0,123.0,92.0
283011,9.0,26.0,13.5,2.0,5.0,12.0
283038,73.5,88.0,87.5,78.0,77.0,100.5
ZMIZ1-AS1,146.0,149.0,151.5,47.0,16.0,81.5
WDR11-AS1,0.5,0.5,1.5,1.0,0.5,0.0
KRT8P41,0.0,0.0,0.0,0.0,0.0,0.0
SBF2-AS1,118.5,206.0,149.0,115.0,202.0,126.0
SLC25A45,81.0,93.5,84.0,39.0,28.5,95.0
LINC02762,1.0,1.5,0.5,4.0,1.5,0.5
LINC00900,1.0,0.5,0.5,47.0,46.5,0.0
BCL9L,392.0,506.0,358.5,275.0,122.0,371.5
MIR4697HG,1.0,0.0,1.5,9.0,11.5,0.5
P4HA3,0.0,0.0,0.0,0.0,0.0,0.0
PGM2L1,35.0,80.0,64.5,76.0,75.5,38.5
KLHL35,0.5,3.0,1.5,2.0,0.5,1.0
KCTD21,113.5,195.0,157.5,148.0,128.0,177.0
CRACR2B,1.0,0.0,1.0,9.0,6.5,3.0
TMEM80,315.0,345.5,308.0,165.0,231.5,345.0
CCDC88B,233.0,240.5,209.0,610.0,333.0,296.5
TTC9C,77.0,138.5,94.0,88.0,99.5,112.0
RCOR2,9.5,13.5,12.0,18.0,16.5,19.5
HARBI1,23.0,28.5,45.5,36.0,21.0,22.5
IGSF22,0.5,1.5,3.0,0.0,0.0,1.0
OLFML1,1.0,1.5,2.5,4.0,0.0,0.5
C1RL-AS1,183.5,181.5,158.5,72.0,105.5,182.0
CD163L1,144.5,158.0,170.0,136.0,102.5,196.0
283335,39.5,61.0,50.5,8.0,27.5,33.5
ZNF740,1819.0,1983.0,1933.5,679.0,721.5,1476.5
RASSF3,1285.5,2270.5,1932.0,925.0,1010.0,1304.0
B4GALNT3,1.0,3.0,1.5,5.0,0.5,1.0
ANKRD52,3293.5,3573.0,3495.0,1036.0,1040.5,2760.0
SLC39A5,16.5,11.5,16.5,5.0,6.5,15.0
SPRYD4,681.0,593.5,735.0,347.0,476.0,609.0
ADGRD1,0.5,0.5,0.5,2.0,4.5,1.0
MORN3,5.0,5.5,4.5,0.0,1.5,6.0
LINC00592,1.5,0.0,0.0,0.0,0.0,2.0
LINC01465,36.5,18.0,56.5,24.0,18.0,11.5
GAS2L3,116.5,367.0,260.0,75.0,261.5,143.0
MYO1H,2.0,0.5,1.5,0.0,0.5,0.0
HECTD4,188.5,321.5,206.5,344.0,255.0,251.0
GATC,8415.5,8544.5,8939.0,3919.0,5383.0,7152.0
HNF1A-AS1,0.0,0.0,0.0,0.0,0.5,0.0
MUC19,1.0,1.0,0.5,0.0,2.0,0.0
GXYLT1,402.0,883.0,767.0,304.0,307.5,407.0
FGF14-AS2,47.0,20.5,37.0,16.0,33.0,15.5
CHAMP1,229.0,444.5,492.5,443.0,345.5,205.0
SUGT1P3,5.0,6.5,7.5,4.0,4.5,3.5
KCNRG,28.0,17.0,25.0,22.0,9.5,14.5
TMEM272,3.0,3.0,2.0,0.0,0.0,0.5
SLC46A3,445.0,1377.0,811.5,109.0,108.5,604.0
LINC01588,42.5,39.0,50.0,15.0,17.0,35.5
GPR137C,3.5,1.0,7.0,0.0,0.5,0.0
PROX2,13.5,15.5,8.5,5.0,2.5,10.0
LINC02288,0.0,0.0,0.5,2.0,0.5,0.5
TMED8,4934.0,8727.5,6597.0,3807.0,3281.5,4564.0
SNHG10,372.0,331.5,406.0,203.0,294.5,297.0
LINC00641,240.5,533.0,340.0,197.0,208.0,240.5
TSSK4,5.5,4.0,5.0,1.0,0.0,2.5
FAM177A1,25.5,70.0,72.0,26.0,34.5,30.0
CEP170B,361.5,225.5,351.5,208.0,111.0,216.5
TEDC1,218.0,141.5,175.5,68.0,108.5,149.0
SLC24A5,6.0,44.5,19.0,7.0,12.0,10.5
LINC00926,763.5,858.0,709.0,989.0,1061.5,797.5
283683,0.0,0.0,0.0,9.0,28.0,0.0
CPEB1-AS1,667.0,620.0,707.5,292.0,417.0,572.5
ACTG1P17,11.0,17.0,13.0,30.0,26.5,20.5
FAM98B,1227.5,2453.0,2422.0,703.0,888.5,1012.5
283788,531.5,572.0,579.0,1068.0,714.5,569.5
GOLGA8IP,7.0,8.5,11.5,10.0,5.5,4.0
FBXL22,57.0,53.0,78.5,42.0,21.5,47.0
NOMO2,0.0,0.0,1.0,0.0,0.0,0.0
CES4A,0.0,0.0,0.0,0.0,0.0,0.0
EXOC3L1,0.5,0.0,0.5,0.0,0.0,3.0
LINC00304,5.0,8.0,5.5,1.0,3.5,9.5
NPW,0.0,0.0,0.5,0.0,0.0,0.0
BRICD5,145.5,117.0,149.5,71.0,104.5,150.5
PGP,506.0,392.0,559.0,229.0,383.0,363.0
LINC02175,61.0,92.5,56.5,3.0,18.0,58.5
IL21R-AS1,107.0,174.5,146.0,163.0,78.5,127.0
C16orf54,2283.5,2209.0,2737.0,1341.0,850.5,1857.5
INO80E,1318.0,1157.0,1247.5,695.0,829.5,1369.5
283922,72.5,73.5,81.5,37.0,43.5,63.5
NUDT7,247.0,438.5,339.0,209.0,415.0,271.0
FBXL19-AS1,169.5,259.5,181.0,181.0,248.5,238.0
NHLRC4,44.0,67.5,42.5,57.0,38.0,77.5
C16orf91,445.0,383.0,509.0,260.0,293.0,351.5
283970,110.0,152.0,95.0,131.0,70.5,124.0
TSEN54,259.5,257.0,237.0,118.0,152.5,280.0
UBALD2,1571.5,2127.0,1915.5,1877.0,1395.0,1705.0
CCDC57,347.0,281.5,285.0,336.0,260.0,329.5
HEXD,15.5,25.0,22.5,27.0,27.5,17.5
284009,10.0,14.0,12.5,16.0,7.5,9.5
VMO1,2.5,7.0,2.5,5.0,1.5,4.5
C17orf58,465.0,717.0,630.0,197.0,297.5,525.0
MILR1,101.5,106.0,116.5,126.0,162.5,76.5
RNF227,388.0,499.5,495.5,109.0,101.0,314.0
LINC00324,28.0,42.5,35.0,100.0,34.5,26.5
CDRT4,126.5,200.5,118.5,130.0,92.5,171.5
CCDC144B,0.0,0.0,0.0,57.0,25.0,0.0
KANSL1,99.5,97.0,99.0,44.0,42.5,50.5
FAM171A2,16.0,35.0,24.0,8.0,6.0,22.5
MEIOC,2.0,8.5,9.0,0.0,3.0,0.5
NEK8,62.0,79.5,65.5,30.0,42.0,82.0
PIGW,22.5,13.5,34.5,4.0,6.0,14.5
CISD3,4.5,4.5,4.0,4.0,1.0,6.0
GSDMA,0.5,0.0,0.0,3.0,0.0,1.0
TMEM102,5.5,7.0,5.5,3.0,3.0,9.0
KRT42P,0.0,0.0,0.0,4.0,0.0,0.0
284124,32.5,43.5,28.0,0.0,0.0,48.5
SLC26A11,5.5,2.5,6.5,17.0,0.0,1.0
ENDOV,164.5,158.0,166.0,153.0,245.5,154.5
GDPD1,1.0,9.5,1.0,4.0,5.0,3.0
NDUFAF8,1109.0,962.5,1102.0,981.0,903.0,1277.0
LINC00482,5.5,7.5,5.0,29.0,52.5,3.0
TMEM105,1.0,2.5,1.0,8.0,18.0,1.0
METRNL,3.5,2.0,4.0,3.0,3.5,2.0
ANKRD20A9P,4.5,6.0,3.0,0.0,0.5,5.5
KCTD1,15.0,57.5,23.0,36.0,7.5,28.5
LINC00907,0.0,0.0,1.0,2.0,0.5,0.5
SIGLEC15,0.0,2.5,0.0,0.0,0.0,2.5
ZADH2,1242.0,2313.5,2025.5,1003.0,1120.5,1139.0
LINC00908,0.5,0.0,1.0,7.0,3.5,0.5
ZNF547,10.0,21.5,30.0,23.0,16.5,10.0
ZIK1,0.0,0.0,0.0,3.0,0.5,0.0
ZNF776,266.5,381.5,422.0,312.0,189.5,150.5
ZNF780A,134.0,260.5,282.0,80.0,103.5,93.0
C19orf54,481.5,562.5,477.0,470.0,697.0,429.0
PRR19,0.5,0.5,2.0,0.0,0.0,0.0
TMEM145,24.5,25.0,30.5,11.0,15.0,18.0
CXCL17,1.0,1.5,0.5,6.0,0.5,0.5
ZNF575,26.5,39.5,28.5,51.0,58.0,35.0
ZNF283,11.5,25.0,22.0,3.0,1.5,1.5
PPP1R37,184.0,170.5,201.0,172.0,149.0,104.0
NKPD1,4.0,3.0,1.5,9.0,1.0,2.5
MAMSTR,3.0,13.5,1.5,21.0,5.5,9.0
IZUMO1,0.5,1.0,1.0,3.0,5.0,0.0
EMC10,3603.0,3233.0,3702.5,2879.0,2538.5,3071.0
LINC01869,2.0,2.0,1.5,3.0,2.0,0.5
SIGLEC17P,209.0,173.5,223.0,73.0,99.5,160.5
ZNF615,35.0,85.5,89.5,57.0,34.0,23.0
ZNF841,0.0,0.0,0.0,2.0,1.5,0.0
ZNF561-AS1,141.0,167.0,165.5,173.0,105.0,178.0
ZNF763,14.5,21.0,17.0,72.0,61.0,13.0
ZNF844,1.5,1.5,0.5,2.0,0.0,0.0
SCGB2B2,5.5,5.5,6.5,2.0,4.0,3.0
WDR62,12.0,5.0,9.5,11.0,15.5,4.5
ZFP82,0.0,0.0,0.0,105.0,77.5,0.0
ZNF790-AS1,56.0,55.0,63.5,146.0,86.5,37.5
TMEM150B,71.0,91.5,62.0,120.0,67.5,108.0
SMIM24,27.0,17.5,16.5,5.0,24.0,20.5
SLC25A41,5.0,10.0,4.0,33.0,23.0,6.0
SLC25A42,222.5,411.0,218.0,134.0,251.5,385.0
LINC00663,10.0,28.5,9.5,58.0,27.0,19.5
ZNF493,0.0,0.0,0.0,46.0,47.5,0.5
ODF3L2,0.5,0.5,1.5,1.0,0.0,0.0
284454,114.5,185.5,153.5,588.0,105.0,77.0
ZNF875,227.5,245.5,244.5,362.0,217.5,182.5
TAFA3,0.0,0.0,0.0,0.0,1.5,0.0
C1orf167,15.5,28.0,24.0,14.0,11.0,19.5
LINC01226,38.0,30.0,32.0,87.0,29.5,26.0
NBPF15,6.0,18.5,6.0,7.0,9.5,13.5
FAM102B,453.0,1182.0,838.0,421.0,598.0,548.5
SYPL2,0.0,0.0,0.0,4.0,1.0,0.0
CYB561D1,755.5,623.5,911.5,175.0,203.0,422.0
ANKRD34A,7.5,12.0,5.5,3.0,5.0,4.0
RUSC1-AS1,2503.0,2005.5,2356.5,942.0,3777.0,2712.0
LINC01686,16.5,16.5,32.5,7.0,23.0,5.5
SMG7-AS1,20.0,19.0,18.5,14.0,18.5,11.5
RSPO1,21.0,21.0,21.0,3.0,0.0,15.0
EPHA10,1.5,0.5,2.0,1.0,5.5,0.0
SNHG28,116.0,105.5,110.5,33.0,14.5,91.0
ZNF326,644.5,1156.0,1219.0,677.0,530.0,479.0
RIMKLA,1.5,11.0,2.5,27.0,74.0,9.0
SLC25A34,0.0,3.5,2.0,14.0,9.0,1.5
C20orf204,23.5,32.5,29.0,8.0,26.0,26.0
LINC01270,5.0,6.0,2.0,12.0,5.0,3.5
C20orf197,144.0,491.5,340.0,99.0,173.0,147.0
MIR646HG,17.0,18.5,17.0,51.0,75.0,13.0
SIRPB2,376.5,492.5,395.5,205.0,282.5,449.5
C20orf203,7.5,16.0,9.0,0.0,1.0,9.0
AATBC,47.5,42.0,38.5,66.0,46.5,32.0
284865,0.0,0.0,0.0,5.0,5.0,1.5
MIF-AS1,43.5,45.0,39.5,9.0,29.5,57.5
TTC28-AS1,184.0,396.0,251.0,107.0,271.0,346.0
CCDC150,5.0,19.0,7.0,3.0,9.0,13.0
RNF149,318.5,772.0,580.5,224.0,157.0,364.5
STPG4,1.5,0.0,0.0,0.0,0.5,0.0
285074,154.0,123.0,135.0,40.0,44.0,118.5
LINC01305,17.5,20.5,18.0,12.0,16.5,24.5
AHCTF1P1,1049.0,1827.0,1503.5,320.0,349.5,929.0
ERICH2,14.5,35.0,22.5,0.0,0.0,16.0
IAH1,284.5,353.5,420.5,112.0,135.5,336.0
CYP1B1-AS1,14.0,12.5,12.5,16.0,2.0,15.0
FAM126B,1463.0,3183.5,3227.5,999.0,513.5,1163.5
UNC80,20.5,65.0,29.0,16.0,29.5,21.0
RGPD4,8.0,18.5,8.0,9.0,13.0,12.5
DUSP28,73.0,48.5,68.0,61.0,47.0,62.5
SLC9A9,1.0,3.0,3.5,0.0,0.0,1.0
EOGT,574.5,760.0,764.0,309.0,311.5,402.5
C3orf38,232.5,719.0,589.5,204.0,189.5,226.0
ENTPD3-AS1,34.5,40.5,40.5,18.0,33.5,47.5
ZNF619,171.5,279.5,215.5,63.0,64.0,133.5
ZNF621,823.5,1213.0,916.0,598.0,452.5,749.0
RABL3,1612.5,2567.5,2383.5,697.0,725.0,1498.0
LINC00877,17.0,11.5,28.0,10.0,1.0,11.0
IGSF10,0.0,0.0,1.0,5.0,8.0,0.0
C3orf33,46.5,66.0,68.5,17.0,24.5,51.5
CCDC66,87.5,179.0,114.5,54.0,98.0,135.5
TCAIM,1073.0,1534.0,1414.5,409.0,600.5,1085.5
ZNF852,3.0,6.5,4.0,0.0,3.0,2.0
ZNF660,0.0,0.0,0.0,0.0,0.0,0.0
SUMF1,1110.0,1165.0,1270.5,315.0,357.0,1304.5
RPUSD3,280.0,295.0,293.5,159.0,160.5,330.5
PRRT3,93.5,46.5,72.5,49.0,15.0,35.0
DPH3,1154.5,1526.5,1733.5,901.0,738.0,873.5
C3orf70,67.0,137.0,107.0,4.0,12.0,67.0
TPRG1,0.0,0.0,0.0,3.0,0.5,0.0
LINC02028,0.0,0.0,1.0,0.0,0.0,0.0
ALG1L9P,31.0,18.0,19.0,17.0,9.5,11.0
DCAF4L1,7.0,17.0,9.0,15.0,17.5,2.5
CYP4V2,399.5,527.0,527.0,436.0,329.0,347.0
RPL34-AS1,8.0,15.0,14.0,3.0,5.0,14.5
285464,2.5,9.5,5.5,6.0,6.0,7.5
DOK7,2.5,2.5,1.5,5.0,3.0,0.5
FAM13A-AS1,37.0,74.0,39.0,91.0,93.0,40.5
