,MS2,JQ1,MYBi_30m,PBS_30m,MYBi_6h,MS2_JQ1,DMSO,PBS_6h
DHRS4L2,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0
ADAM20P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC85C,13.5,11.0,2.5,2.0,0.5,10.0,11.0,3.0
H2AC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX51,43.5,55.5,20.0,30.5,1.5,39.0,79.0,21.0
SNORD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE4P,1.5,1.0,0.0,0.5,1.0,2.0,2.0,1.0
RAB37,11.0,7.5,1.5,4.0,0.0,8.0,9.0,6.0
MMAB,14.0,17.5,3.5,12.0,1.0,16.0,10.0,8.0
SNAI3,20.5,17.5,3.0,34.0,0.0,17.0,27.0,16.0
UBAC2,18.0,15.5,4.0,6.5,3.0,12.0,18.0,8.0
H2BC20P,0.5,0.5,1.0,0.0,0.5,0.0,2.0,0.0
FAM151A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPIHBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7B,1.0,0.0,3.5,0.5,3.0,0.0,2.0,3.0
SNORD108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORD109A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCAR2,0.5,0.0,11.0,3.0,4.0,0.0,0.0,0.0
FFAR4,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
ST8SIA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC84,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ANKRD13D,5.5,5.5,2.5,0.5,0.0,6.0,6.0,1.0
ANKRD42,13.5,11.5,15.5,9.0,0.0,11.0,6.0,3.0
CSTF3-DT,1.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0
ATP2B1-AS1,7.5,6.0,9.0,0.5,0.0,8.0,5.0,1.0
C1QL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01089,19.5,14.0,2.5,8.0,1.5,29.0,10.0,2.0
TAFA2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
LINC01252,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
338963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RAB43,3.5,3.5,1.5,6.5,0.0,3.0,0.0,2.0
JMJD8,26.0,34.5,7.5,10.0,0.0,22.0,46.0,11.0
METTL2A,13.5,12.0,4.0,6.5,1.0,11.0,19.0,4.0
ASB16-AS1,12.5,9.5,2.0,3.5,0.0,8.0,10.0,2.0
C17orf67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXLD1,152.5,174.0,15.5,31.5,4.0,173.0,98.0,68.0
CCDC137,174.0,180.0,30.0,64.0,4.5,163.0,242.0,75.0
ARL16,11.0,13.5,1.0,4.5,0.0,10.0,13.0,6.0
LINC02693,72.0,66.5,32.5,38.5,2.5,68.0,55.0,16.0
MSL1,58.0,43.0,33.5,49.0,5.0,41.0,56.0,16.0
LINC00667,92.0,78.5,13.5,31.0,5.0,79.0,64.0,27.0
ZNF181,16.5,9.0,3.5,3.5,0.0,10.0,10.0,2.0
ZNF260,47.0,32.0,7.0,18.5,3.0,32.0,34.0,11.0
ZNF546,12.0,4.0,0.5,0.5,0.5,9.0,6.0,6.0
MYPOP,7.0,8.0,1.0,3.0,1.5,7.0,11.0,7.0
ADAMTSL5,3.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0
CLEC4G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLG-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf174,32.0,31.0,5.5,10.5,0.5,27.0,20.0,7.0
KLHL17,1.5,1.5,1.0,0.5,0.0,1.0,1.0,0.0
TMEM240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MTMR9LP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8OS,5.0,6.0,1.5,2.0,1.0,6.0,4.0,3.0
TFAP2E,1.5,2.0,0.0,1.0,0.0,1.0,3.0,2.0
ZNF678,22.0,12.5,4.0,4.0,0.5,15.0,19.0,2.0
LINC01141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMH1,4.0,5.0,1.0,2.5,0.0,1.0,10.0,10.0
ZFP69,2.5,2.0,0.0,0.5,0.0,2.0,5.0,2.0
LINC01692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35E4,0.0,0.5,3.5,0.0,0.0,0.0,0.0,1.0
339666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00634,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
SPOPL,62.0,31.5,18.0,18.5,2.5,33.0,40.0,8.0
MAP3K20-AS1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MROH2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339803,37.0,25.5,1.0,6.0,0.5,37.0,20.0,6.0
C2orf74,5.0,3.5,0.0,1.0,0.0,5.0,5.0,0.0
CCDC39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339874,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
C3orf35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHHADH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPP-AS2,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
339975,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LRRC66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT8L,11.5,10.5,4.0,26.0,0.0,10.0,18.0,6.0
PRR7-AS1,2.0,2.0,2.0,2.0,0.0,3.0,4.0,1.0
STING1,25.5,22.0,13.0,33.0,2.5,19.0,25.0,19.0
SLC25A48-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H12D,21.5,16.0,1.0,5.5,3.5,18.0,13.0,8.0
MYLK4,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
TREML1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TREML3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF680,18.0,7.5,1.5,1.5,1.0,6.0,16.0,2.0
UNCX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM221A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM183BP,1.0,0.5,1.5,1.5,0.0,1.0,0.0,0.0
TSPAN33,2.0,2.5,0.0,0.0,0.0,2.0,1.0,0.0
NRBP2,4.5,6.0,5.0,6.5,0.0,5.0,3.0,2.0
ZNF517,7.5,9.5,0.5,2.5,0.0,8.0,8.0,3.0
TMEM249,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0
RSPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC21,13.0,3.5,1.5,1.0,0.0,4.0,11.0,2.0
ACER2,6.0,8.0,0.0,1.5,0.0,10.0,7.0,0.0
LINC01501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL5,5.0,6.0,2.0,4.0,0.0,5.0,11.0,1.0
ZC3H12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANOS1,41.5,48.0,23.0,30.5,0.0,35.0,41.0,13.0
HMX3,16.5,15.5,7.0,6.0,1.0,14.0,20.0,5.0
AKR1C8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FREM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN2,37.5,34.0,13.5,24.0,0.5,34.0,21.0,4.0
ATXN1L,180.5,166.5,66.5,95.5,14.0,167.0,148.0,39.0
SMTNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACA2,1.5,0.5,1.5,0.5,0.0,0.0,2.0,2.0
ANKRD62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF850,63.0,54.5,19.0,37.0,3.0,58.0,63.0,8.0
ZNF404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN22,67.5,67.5,13.0,34.5,3.5,63.0,69.0,16.0
CCDC18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCRL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTEX1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1211L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRORSD1P,28.5,20.0,1.5,5.5,0.0,21.0,22.0,5.0
SH3RF3,4.0,2.0,24.5,19.5,0.5,2.0,7.0,0.0
DUBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMRAL2P,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RTP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344967,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
LRIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSANTD1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
HSD17B13,1.5,2.0,0.0,0.0,0.0,1.0,2.0,0.0
ZNF879,6.5,4.5,0.0,0.0,0.0,5.0,0.0,1.0
FAM174A,3.5,3.5,2.0,1.0,0.5,3.0,2.0,1.0
MTX3,80.0,55.5,16.5,29.5,5.5,64.0,70.0,15.0
RSPH4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECT2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF391,5.5,4.0,0.0,1.5,0.5,4.0,3.0,1.0
MACC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM71F2,1.5,0.0,4.0,1.5,0.5,0.0,1.0,0.0
KIF24,22.0,15.0,2.0,5.5,0.5,22.0,9.0,4.0
CAVIN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF81,8.5,8.5,1.0,4.5,1.0,8.0,7.0,0.0
LANCL3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SOWAHD,24.5,26.5,6.5,10.0,1.5,22.0,24.0,15.0
RAB41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORD64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATSPER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35B2,17.5,22.0,3.5,10.0,0.0,16.0,28.0,9.0
SERINC2,1.5,1.5,0.0,1.0,0.0,0.0,2.0,1.0
NME9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf52,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GATD1,149.0,170.5,38.0,77.0,6.0,124.0,159.0,43.0
ANKDD1A,1.0,0.5,0.5,1.0,1.5,1.0,4.0,1.0
ARPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTU2,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0
SKA2,86.5,69.0,8.0,18.5,6.0,73.0,57.0,8.0
MCRIP1,7.5,4.5,0.0,1.0,0.0,6.0,5.0,2.0
ZNF530,22.5,22.0,1.0,8.5,3.0,22.0,16.0,4.0
GEN1,55.5,30.0,8.5,15.5,7.0,33.0,32.0,9.0
348738,1.5,2.0,0.0,3.0,0.0,2.0,0.0,0.0
FTCDNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHP3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD18DP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FAM86EP,15.5,15.5,1.0,4.5,0.0,13.0,10.0,11.0
HCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP43,49.5,41.0,7.0,17.0,2.5,37.0,49.0,14.0
ZNF713,1.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0
WDR86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L2P2,5.5,5.5,0.5,2.0,0.0,5.0,8.0,3.0
NMNAT3,1.5,1.0,0.0,0.0,0.5,2.0,0.0,0.0
PLET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTN4RL2,2.5,2.5,0.5,0.0,0.0,2.0,1.0,1.0
DNAAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASTOR3,7.5,7.0,5.0,3.5,0.0,9.0,4.0,2.0
ZNF429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZACN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO4C1,2.5,0.5,0.0,2.5,0.0,1.0,4.0,1.0
ZNF445,72.0,57.5,7.5,23.5,3.5,63.0,69.0,18.0
ANKRD37,2.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0
GPR141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TICAM2,2.5,2.0,0.0,2.5,0.0,2.0,3.0,0.0
BMP8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL42P5,3.5,3.5,1.0,1.5,0.0,3.0,8.0,4.0
RFLNB,114.5,112.5,21.0,124.5,3.0,92.0,150.0,53.0
IRF2BP2,1028.0,750.5,272.0,590.5,45.0,781.0,659.0,175.0
ZBTB41,66.5,44.5,2.5,14.0,2.5,45.0,43.0,10.0
FKBP9P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYCSP52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTK1,13.0,12.0,0.5,3.0,0.0,16.0,11.0,3.0
USP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NHLRC2,9.5,6.0,1.0,2.5,0.0,8.0,5.0,0.0
GALNT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCR3LG1,101.0,101.0,66.5,111.0,2.0,101.0,127.0,26.0
FAM111B,4.5,6.5,0.5,2.5,0.5,5.0,9.0,2.0
TMEM179B,11.5,12.0,1.5,2.0,0.0,12.0,7.0,2.0
TBC1D10C,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0
DNAJB13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374443,20.0,12.0,2.0,4.5,1.5,13.0,7.0,4.0
TEX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L5P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF710,36.5,34.5,11.5,30.0,2.5,33.0,64.0,25.0
HDDC3,47.5,41.0,1.5,5.5,1.0,43.0,54.0,29.0
EFCAB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP9B,4.0,4.0,1.0,0.5,0.0,2.0,4.0,0.0
PEAK3,4.5,4.0,0.0,3.5,1.5,4.0,4.0,3.0
HSD11B1L,3.5,6.5,0.0,1.0,0.0,4.0,4.0,1.0
ZNF699,19.5,15.5,4.5,11.5,0.0,16.0,7.0,4.0
TMEM205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YJEFN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF829,13.0,12.0,4.5,9.5,1.0,10.0,16.0,3.0
ZNF568,2.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0
B3GNT8,4.0,5.0,0.0,1.0,0.0,4.0,4.0,2.0
ZSWIM9,4.0,4.5,0.5,1.0,1.0,3.0,4.0,6.0
ZNF773,97.5,82.5,14.0,38.0,5.5,83.0,63.0,23.0
DRAXIN,2.5,1.0,0.0,0.0,0.0,2.0,1.0,0.0
SVBP,8.0,7.0,3.5,4.5,0.0,10.0,5.0,2.0
MIGA1,27.0,15.5,7.5,8.5,2.0,23.0,13.0,5.0
NEXN-AS1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PEAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFT2D2,4.0,4.5,1.0,3.0,0.0,4.0,2.0,1.0
MIA3,8.0,6.5,7.0,3.5,0.5,8.0,10.0,2.0
FAM89A,10.5,8.0,5.5,6.5,0.0,6.0,12.0,1.0
PI4KAP2,2.5,4.0,1.0,2.0,0.0,5.0,2.0,1.0
PFN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM228B,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
WASH2P,8.5,3.0,1.0,1.5,0.5,7.0,6.0,1.0
RBM43,12.0,7.5,1.5,4.5,1.0,8.0,7.0,2.0
LINC01116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERKL,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CATIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf62,10.0,8.5,13.5,8.0,0.5,9.0,13.0,9.0
STIMATE,29.5,30.5,2.5,8.5,0.5,26.0,39.0,9.0
NRROS,67.0,64.0,26.0,53.5,5.5,42.0,81.0,28.0
C5orf34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAST4,9.5,8.0,3.5,6.0,0.0,8.0,5.0,2.0
SIMC1,7.0,4.0,3.0,1.0,0.0,4.0,5.0,4.0
GUSBP4,6.0,3.5,1.0,1.5,0.0,7.0,2.0,2.0
NAT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASH5P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENHO,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0
PTAR1,43.5,28.0,17.0,22.0,4.5,30.0,30.0,6.0
ERCC6L2,24.0,20.0,10.0,11.5,1.5,23.0,25.0,6.0
SWI5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
PNPLA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRN,16.5,12.0,2.0,9.5,1.0,6.0,14.0,8.0
CYSRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB15,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
RNF126P1,3.5,4.0,0.5,0.5,0.0,5.0,3.0,1.0
SLC27A1,7.0,6.0,0.0,3.5,0.5,3.0,6.0,5.0
ZC3H6,12.5,7.0,0.0,1.0,0.5,14.0,1.0,1.0
KLHL30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA13,1.5,1.0,0.0,0.5,0.0,1.0,2.0,0.0
ENTPD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL2,0.0,1.0,0.0,0.5,2.5,0.0,1.0,0.0
CENPS,3.5,4.0,1.0,1.5,0.0,5.0,2.0,2.0
LINC-PINT,9.5,7.5,9.0,5.5,1.0,7.0,8.0,2.0
MALAT1,1374.5,1214.0,851.5,652.5,260.0,1345.0,928.0,228.0
RNF138P1,37.0,28.5,18.5,13.0,2.0,36.0,23.0,5.0
PSMA3-AS1,82.5,59.0,34.0,41.0,5.5,62.0,78.0,20.0
CHKB-CPT1B,56.0,34.0,8.0,17.0,3.0,31.0,39.0,29.0
RNF144A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP30L-AS1,1.0,1.0,0.0,0.0,0.5,2.0,1.0,0.0
AMIGO3,6.5,9.5,7.5,6.0,0.0,7.0,5.0,3.0
ZNF582-AS1,3.5,2.5,0.0,0.5,0.0,3.0,3.0,1.0
ZKSCAN4,9.0,8.0,0.0,4.0,0.0,8.0,14.0,4.0
GUSBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG5,87.5,82.5,47.5,36.5,7.0,77.0,58.0,14.0
SUMO4,0.5,0.0,0.5,1.0,2.0,1.0,1.0,1.0
CENPW,3.5,2.0,1.0,0.0,0.0,3.0,3.0,0.0
SOGA3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP85L,10.5,8.0,5.5,6.5,0.5,12.0,2.0,0.0
SLC7A5P2,6.0,7.0,8.0,4.5,2.0,6.0,7.0,3.0
C6orf120,380.0,312.0,83.0,116.5,12.5,324.0,270.0,35.0
KRTAP5-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN4,71.5,62.5,30.0,48.0,6.0,63.0,60.0,19.0
RASL11A,1.0,1.5,1.0,1.0,0.0,1.0,2.0,0.0
GPR153,1.5,1.5,0.0,1.5,0.0,2.0,3.0,0.0
TMEM189,76.5,76.0,6.5,19.5,5.5,70.0,83.0,24.0
TMEM189-UBE2V1,64.5,60.0,25.5,35.0,5.0,60.0,71.0,30.0
ILDR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKIDA1,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0
FAM238C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A6P,5.5,5.5,1.0,3.5,0.0,5.0,4.0,1.0
WASHC2A,3.0,4.5,2.5,1.0,0.0,2.0,4.0,1.0
SH2D4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVINP1,4.5,1.5,1.0,2.5,0.0,2.0,1.0,2.0
C11orf96,1.0,1.0,2.0,1.5,0.0,1.0,0.0,1.0
LIPT2,7.0,8.0,0.0,1.5,1.0,8.0,7.0,1.0
VSTM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL13AP20,3.5,4.0,1.5,1.0,1.5,4.0,3.0,4.0
REP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC184,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
C12orf75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM233,7.0,6.0,38.0,16.5,5.5,5.0,11.0,5.0
KMT5A,26.5,23.5,15.0,19.0,4.5,22.0,27.0,15.0
C1QTNF9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLRC3,2.5,1.0,0.0,0.5,0.0,0.0,2.0,1.0
TOMM20L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC9B,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
TNFAIP8L3,3.5,3.5,64.5,14.5,2.0,4.0,5.0,0.0
GOLGA2P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2Q2P1,3.0,1.0,0.0,1.5,0.0,2.0,1.0,1.0
SPATA41,3.5,2.0,0.0,1.0,0.5,3.0,5.0,0.0
SBK1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C16orf87,45.0,31.5,18.0,20.0,4.0,35.0,30.0,9.0
C16orf86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
INCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCIMP,16.0,16.0,8.5,27.5,0.5,14.0,20.0,10.0
C17orf100,3.5,2.5,0.0,1.0,0.0,3.0,2.0,1.0
TMEM220,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
LRRC75A,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.0
LINC00671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC103,1.0,2.0,3.5,2.0,0.0,1.0,4.0,0.0
YPEL2,17.0,10.0,4.5,4.0,0.5,14.0,15.0,2.0
C17orf82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPLA2P2,2.5,1.5,0.0,1.0,0.0,2.0,2.0,1.0
C3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
