	IBET+SGC1	IBET+SGC2	DMSO1	DMSO2	SGC1	SGC2	IBET1	IBET2
ENSG00000108578	13.70148039	14.36992199	11.25241744	11.75201628	13.67424179	13.20328525	9.534452611	9.285695341
ENSG00000108582	56.58101213	54.1794188	28.52725549	26.13095385	56.4516265	41.49603937	47.80655112	45.51212519
ENSG00000108587	52.36517201	53.90439637	54.46592668	56.06403061	51.30865945	58.5255828	50.29088032	57.73014538
ENSG00000108588	30.1765398	32.93393605	34.44401959	32.97477509	35.39571436	30.82562925	31.89341542	32.8664743
ENSG00000108590	3.661124314	4.262847672	2.218786538	2.488662271	1.512637366	1.940074568	3.155769526	5.375928882
ENSG00000108591	19.69241108	18.83903649	21.02564386	20.32407521	20.02731872	23.33478578	23.50041137	22.72551755
ENSG00000108592	34.94709573	31.90260193	38.77593616	40.99379797	37.33189019	39.39429192	30.34910268	34.63808723
ENSG00000108599	20.63542795	19.04530331	23.82554116	21.22275881	21.78197807	22.79587617	22.02324265	18.99902139
ENSG00000108604	41.32632749	46.68505757	40.57209669	40.92466846	37.2108792	34.0051959	41.89787626	42.82416075
ENSG00000108622	1.05396003	1.168845329	2.377271291	1.10607212	1.815164839	1.724510727	0.80572839	1.34398222
ENSG00000108639	21.74485956	18.35774723	18.38423131	18.94148506	20.08782422	17.62234399	23.70184346	19.6099224
ENSG00000108641	1.719618996	1.925157013	1.690504029	1.659108181	2.359714291	1.401164966	1.07430452	1.221802019
ENSG00000108651	43.98896335	44.62238934	51.61320113	51.70887163	50.28006604	47.58571788	40.21927545	48.68881044
ENSG00000108654	433.7877597	542.6880109	436.889635	403.3706764	358.1925282	375.8894475	485.988507	476.5027873
ENSG00000108666	3.383766412	5.156670571	3.697977563	3.663863899	4.658923087	4.095712977	4.364362111	3.726496157
ENSG00000108669	16.91883206	17.1201463	11.88635645	10.64594416	10.28593409	10.0237186	17.59173651	16.49432725
ENSG00000108671	25.46145546	24.68326313	23.98402591	25.37052926	22.32652752	25.65209707	23.70184346	27.73490582
ENSG00000108679	1.830562157	1.581378975	4.173431821	3.318216361	3.146285721	3.071784733	1.880032909	1.710522826
ENSG00000108733	8.209793917	6.119249078	6.709187865	5.59949011	7.381670346	8.784226516	6.311539052	7.575172515
ENSG00000108771	1.996976899	1.650134583	2.165958287	1.244331136	1.996681323	0.862255364	1.611456779	1.28289212
ENSG00000108773	15.14374148	20.21414864	26.30846895	22.74360798	30.13173633	26.83769819	13.09308633	7.758442818
ENSG00000108774	13.92336671	15.60752293	15.68999052	16.38369328	12.82716486	13.90386774	15.9131357	14.96707473
ENSG00000108784	6.656589662	5.500448609	8.029894137	9.125094994	8.410263754	7.868080192	5.97581889	6.475550699
ENSG00000108786	9.65205501	8.869473382	8.716661399	8.986835979	6.474087926	8.514771715	9.333020514	9.530055745
ENSG00000108788	28.67880713	30.665001	44.53421551	46.66241758	37.33189019	40.90323881	37.60065818	39.0976646
ENSG00000108797	3.439237992	3.437780381	3.169695054	2.488662271	3.327802205	4.095712977	2.484329201	3.176685248
ENSG00000108799	31.67427248	30.04620053	21.71241112	15.89978673	28.86112094	23.22700386	24.10470766	21.25935512
ENSG00000108813	2.16339164	1.650134583	5.335653341	4.078640944	4.053868141	3.826258176	2.215753072	1.466162422
ENSG00000108819	67.34249875	54.93573048	82.51772791	80.8123943	79.14118698	69.84268445	66.74116828	52.7207571
ENSG00000108821	1.331317932	2.406446266	1.426362774	1.520849166	1.391626377	1.832292648	1.812888877	2.138153533
ENSG00000108826	21.13467218	19.59534817	18.06726181	19.70190965	18.45417586	19.45463664	21.62037846	21.25935512
ENSG00000108828	30.1765398	30.38997857	34.07422183	33.11303411	35.81925282	25.27486034	29.34194219	27.42945532
ENSG00000108829	44.54367916	44.00358887	63.97501184	63.53001742	51.12714297	53.45983254	49.55229596	51.86549569
ENSG00000108839	6.268288599	5.844226647	6.762016116	6.014267155	5.808527485	6.305242346	5.237234533	6.5977309
ENSG00000108840	37.27690211	39.25945195	34.9723021	33.25129312	32.55195611	31.20286597	41.7635882	37.50932197
ENSG00000108846	3.21735167	2.88773552	2.430099542	2.696050794	3.025274732	2.910111852	3.424345656	2.382513936
ENSG00000108848	166.0819121	196.0222373	152.5151604	158.7904788	158.8269234	160.8645163	153.088394	153.5805137
ENSG00000108854	27.73579026	27.02095379	25.62170169	23.36577355	24.32320884	26.67602531	29.81195042	32.25557329
ENSG00000108861	46.37424131	41.32212018	71.37096697	70.6503567	68.7947474	67.740937	45.32222192	44.41250338
ENSG00000108883	48.59310454	55.69204217	56.47340022	60.69570761	60.38448365	50.87306645	52.64092146	54.37018983
ENSG00000108932	2.551692704	1.71889019	3.116866803	4.355158974	4.779934076	5.173532181	1.947176942	2.382513936
ENSG00000108946	51.20026882	55.89830899	36.45149312	33.25129312	44.41103306	42.51996761	48.67942354	51.13241448
ENSG00000108950	2.995465348	1.512623368	1.373534523	1.589978673	1.754659344	2.101747449	2.014320974	2.443604037
ENSG00000108953	88.19981303	89.65731233	111.8902354	129.5486971	106.3686596	94.36307135	102.7975137	110.3287223
ENSG00000108960	7.544134951	5.981737862	7.343126875	7.673375336	6.837120894	7.544734431	9.601596644	8.796974534
ENSG00000108963	19.91429741	17.60143555	14.8447385	18.11193097	21.23742862	21.23303833	13.29451843	14.53944402
ENSG00000108984	1.886033738	1.031334114	0.950908516	0.622165568	1.69415385	1.293383045	1.745744844	0.977441615
ENSG00000109016	9.873941333	8.800717775	10.45999368	6.70556223	8.168241776	7.059715789	9.400164546	7.758442818
ENSG00000109046	58.02327322	63.1864034	47.65108231	43.27507171	44.35052757	51.62753989	51.09660871	59.0741276
ENSG00000109062	32.89464725	35.75291596	28.31594248	33.52781115	25.29129676	25.43653322	33.5048722	33.84391592
ENSG00000109063	4.659612764	5.225426179	6.075248854	7.396857306	6.171560453	7.005824829	5.237234533	5.375928882
ENSG00000109065	11.03884452	13.47609909	15.74281877	17.14411787	15.97345058	13.84997678	13.16023036	13.317642
ENSG00000109066	12.09280455	10.51960796	17.7502923	19.70190965	15.06586816	14.17332254	14.10024682	13.1954618
ENSG00000109072	1.10943161	1.100089722	1.056565018	1.589978673	0.665560441	1.347274006	1.812888877	1.038531716
ENSG00000109079	11.26073085	9.282007028	8.927974403	6.567303215	9.13632969	7.32917059	13.96595875	10.81294786
ENSG00000109083	11.26073085	11.89472012	9.139287406	10.64594416	9.257340679	11.53266549	8.997300351	11.36275877
ENSG00000109084	12.8139351	11.20716404	23.1387739	21.84492438	17.84912092	20.80191065	13.89881472	10.56858746
ENSG00000109089	3.16188009	2.956491127	1.320706273	0.760424583	2.601736269	2.31731129	2.350041137	1.34398222
ENSG00000109103	31.56332932	27.57099865	13.89382999	15.00110313	12.52463739	10.88597396	32.63199978	30.66723067
ENSG00000109107	8.764509722	5.912982255	15.21453626	4.700806512	7.502681335	2.047856488	20.07606571	5.92573979
ENSG00000109111	90.52961941	103.9584787	84.63085795	82.19498445	76.11591225	71.35163133	90.51015577	89.43590776
ENSG00000109113	3.439237992	3.575291596	9.033630904	9.678131054	8.773296722	7.814189232	4.431506143	3.787586258
ENSG00000109118	66.6213682	56.58586507	62.65430557	61.04135515	52.27674737	59.44172912	65.73400779	65.5496783
ENSG00000109133	35.77916944	35.95918278	42.89653973	42.51464713	41.62778031	43.2205501	36.25777753	41.23581813
ENSG00000109158	1.10943161	0.618800469	1.74333228	1.728237688	3.3883077	4.203494897	0.402864195	0.305450505
ENSG00000109171	23.9082512	27.57099865	24.03685416	24.95575222	22.44753851	23.4425677	26.52189283	26.94073451
ENSG00000109180	27.12560287	32.65891362	29.68947701	29.65655873	32.49145062	29.04722756	25.58187637	24.74149088
ENSG00000109184	14.14525303	12.78854302	16.37675778	13.48025397	18.63569235	17.73012591	11.88449375	11.42384887
ENSG00000109189	7.766021273	6.806805154	8.558176646	7.604245828	10.64896706	10.61651916	6.445827117	6.5977309
ENSG00000109220	5.713572794	5.087914963	6.128077105	5.806878633	6.111054958	4.742404499	6.848691312	5.803559588
ENSG00000109270	12.92487826	13.75112152	10.03736767	10.0929081	10.89098903	11.26321069	11.28019746	12.64565089
ENSG00000109320	10.37318556	10.17582993	15.00322326	11.75201628	9.862395626	8.029753073	14.23453488	12.15693009
ENSG00000109323	26.34900075	27.63975426	13.68251698	13.68764249	19.78529675	17.67623495	20.14320974	22.11461654
ENSG00000109332	82.48624023	87.93842214	87.37792699	90.14487782	81.1983738	87.5189194	84.93720108	90.04680877
ENSG00000109381	53.30818888	47.99141411	56.84319797	49.70411591	52.82129682	57.33998168	52.64092146	54.61455023
ENSG00000109390	7.655078112	7.288094407	7.818581134	6.912950753	8.531274744	8.083644033	7.922995832	6.5977309
ENSG00000109445	24.01919437	21.10797154	27.31220572	26.75311941	27.40898907	32.44235805	21.88895459	22.78660765
ENSG00000109458	2.496221123	2.337690659	1.426362774	0.345647538	1.875670334	1.886183608	0.940016455	1.160711918
ENSG00000109466	12.5365772	10.72587479	13.04857797	13.61851298	7.744703313	8.999790357	13.56309456	14.47835392
ENSG00000109475	138.2906502	157.3128302	123.3539659	129.3413086	181.5164839	124.0030995	113.5405589	121.0194899
ENSG00000109519	34.28143676	33.20895848	54.62441143	50.67192902	46.95226384	49.0407738	36.25777753	32.6221139
ENSG00000109534	5.491686471	5.706715432	10.30150893	9.194224502	11.37503299	9.64648188	4.700082273	4.58175757
ENSG00000109536	22.68787643	28.53357716	19.86342234	21.36101783	19.72479125	19.29296376	27.73048541	24.61931067
ENSG00000109572	19.85882583	20.42041546	14.68625375	12.92721791	16.63901102	14.7661231	20.680362	21.07608482
ENSG00000109586	15.3656278	16.02005657	13.52403223	13.756772	17.00204399	17.78401687	11.95163778	13.1343717
ENSG00000109606	108.0031673	111.7278624	125.3614394	131.9682299	128.2716486	138.230313	119.0463696	119.9198681
ENSG00000109618	14.69996884	11.55094208	12.41463896	9.401613024	12.94817585	13.9577587	13.76452666	12.09583998
ENSG00000109654	1.442261094	1.71889019	1.426362774	1.382590151	1.754659344	2.047856488	1.678600812	1.710522826
ENSG00000109667	3.661124314	3.16275795	8.135550639	8.226411396	12.10109893	8.999790357	3.894353883	2.749054542
ENSG00000109670	37.83161791	38.15936223	36.39866487	34.01171771	30.85780226	32.44235805	40.42070755	42.45762015
ENSG00000109674	16.69694574	19.45783695	14.47494075	10.71507367	18.93821982	21.77194793	16.24885586	14.66162422
ENSG00000109684	4.049425378	2.88773552	3.381008058	3.456475377	3.26729671	3.664585295	3.491489689	3.726496157
ENSG00000109685	58.46704587	72.39965482	101.7472112	88.48576964	70.60991224	71.18995845	81.04284719	74.95755384
ENSG00000109689	21.19014376	25.23330799	10.40716543	8.226411396	13.97676926	10.67041012	17.79316861	16.86086786
ENSG00000109736	17.69543419	15.81378975	36.45149312	40.02598486	34.00408799	30.44839252	17.05458425	16.79977776
ENSG00000109743	3.716595895	2.750224305	2.958382051	3.110827839	3.932857151	3.233457613	3.692921786	3.421045652
ENSG00000109756	12.14827613	10.7946304	6.392218359	6.221655678	6.776615399	5.604659863	9.803028741	11.60711918
ENSG00000109771	2.274334801	2.612713089	2.430099542	2.073885226	1.69415385	2.586766091	2.417185169	2.993414946
ENSG00000109775	1.941505318	1.71889019	2.32444304	1.866496703	2.662241764	2.047856488	1.947176942	1.649432725
ENSG00000109787	14.36713935	10.03831871	13.89382999	11.47549825	14.09778025	15.73616038	8.728724221	10.87403797
ENSG00000109790	4.770555925	4.60662571	5.071512087	3.802122914	5.021956055	4.419058738	3.827209851	2.871234744
ENSG00000109805	27.12560287	37.8843398	26.78392321	23.64229158	19.66428576	24.84373266	36.52635366	32.13339309
ENSG00000109814	5.214328569	5.362937394	4.913027334	4.009511437	6.534593421	5.496877943	3.558633721	4.765027873
ENSG00000109854	5.824515955	4.537870103	9.033630904	6.636432723	8.470769249	7.113606749	7.05012341	5.864649689
ENSG00000109861	70.0606062	58.85480012	56.47340022	62.97698136	66.31402212	73.66894262	67.74832876	64.87768719
ENSG00000109881	4.826027505	7.425605622	8.294035392	6.359914693	5.929538474	6.520806187	6.714403247	5.25374868
ENSG00000109906	4.326783281	2.750224305	5.916764101	6.774691738	9.983406615	7.598625391	3.357201624	3.237775349
ENSG00000109911	12.14827613	13.95738835	8.294035392	7.742504843	9.13632969	8.083644033	10.67590116	11.36275877
ENSG00000109917	29.45540926	27.43348744	41.25886396	40.50989141	34.79065942	37.72367215	31.08768703	30.78941087
ENSG00000109919	15.0882699	19.32032574	14.95039501	18.87235556	19.96681323	17.94568975	13.89881472	14.60053412
ENSG00000109920	89.9749036	89.72606794	102.1698372	101.06734	96.14323098	112.0393063	73.65700362	87.11448393
ENSG00000109929	9.430168688	8.731962167	9.403428661	9.263354009	8.470769249	9.86204572	8.527292124	10.93512807
ENSG00000109943	1.775090577	1.512623368	1.215049771	1.451719658	1.210109893	1.239492085	1.611456779	1.710522826
ENSG00000109971	354.1860416	384.0688241	405.1926844	552.9669307	395.1613855	408.7629333	367.8150099	458.9088382
ENSG00000110002	3.494709573	3.369024773	1.215049771	0.82955409	1.270615387	0.916146324	4.834370338	4.826117973
ENSG00000110011	7.377720209	8.181917306	5.86393585	5.806878633	8.22874727	5.442986982	6.848691312	5.498109084
ENSG00000110013	10.76148662	10.93214161	8.399691894	7.604245828	7.744703313	8.514771715	12.48879004	10.81294786
ENSG00000110025	2.718107445	3.025246735	1.109393269	0.898683598	1.452131871	1.455055926	2.752905331	2.687964441
ENSG00000110031	20.57995637	22.68935051	21.23695686	21.91405389	31.70487919	23.9814773	19.06890522	14.47835392
ENSG00000110042	6.101873857	5.019159356	5.494138094	4.700806512	19.24074729	20.90969257	2.282897104	1.466162422
ENSG00000110046	31.78521564	31.76509072	15.16170801	14.79371461	18.15164839	18.26903551	33.03486398	30.36178016
ENSG00000110047	17.80637735	15.40125611	16.27110128	16.31456378	14.27929673	13.14939429	16.71886409	16.12778665
ENSG00000110048	46.31876973	49.98532674	41.73431821	40.44076191	42.95890119	41.92716705	46.46367047	47.95572923
ENSG00000110057	19.24863844	17.94521359	33.59876757	35.8090849	32.55195611	29.15500948	18.06174474	18.75466099
ENSG00000110060	14.47808252	13.81987713	8.505348395	9.194224502	10.58846156	10.99375589	13.76452666	13.1954618
ENSG00000110063	6.43470334	6.944316369	11.09393269	12.65069988	12.22210992	9.7542638	5.774386793	6.781001203
ENSG00000110066	20.02524057	19.66410378	27.41786222	24.67923419	26.25938467	28.7238818	20.680362	21.07608482
ENSG00000110074	13.25770774	12.44476498	10.82979144	11.61375727	12.04059343	13.63441294	10.87733326	11.36275877
ENSG00000110075	55.63799526	65.31782723	62.02036656	62.00916825	51.8532089	53.13648678	67.47975263	75.38518455
ENSG00000110076	0.166414742	0.206266823	2.377271291	1.728237688	3.085780226	1.832292648	0.067144032	0.183270303
ENSG00000110077	10.65054346	9.832051889	67.3560199	67.74691738	97.11131889	82.56095106	15.57741553	14.60053412
ENSG00000110079	0.499244225	0.962578507	1.215049771	2.212144241	2.783252753	2.694548011	0.201432097	0.122180202
ENSG00000110080	8.098850756	6.3255159	16.21827303	17.28237688	14.40030772	12.17935701	8.661580189	6.292280396
ENSG00000110090	25.12862598	29.70242249	45.32663927	52.19277819	50.28006604	46.02288003	28.80478993	28.89561774
ENSG00000110104	4.382254861	3.231513558	9.509085163	10.36942613	12.10109893	8.514771715	2.081465007	1.832703028
ENSG00000110107	41.32632749	49.43528187	67.40884815	61.38700269	57.11718694	51.08863029	45.38936595	41.17472803
ENSG00000110108	15.58751413	14.4386776	32.2780613	22.81273749	22.5685495	21.23303833	17.32316038	12.52347069
ENSG00000110171	3.605652734	4.056580849	1.320706273	1.797367196	1.391626377	1.131710165	3.155769526	2.810144643
ENSG00000110172	30.06559664	27.57099865	24.82927792	28.75787513	22.08450554	27.16104395	31.82627139	40.93036762
ENSG00000110200	7.155833887	8.181917306	7.977065886	8.295540904	7.744703313	7.760298272	8.728724221	9.041334938
ENSG00000110218	8.709038142	6.738049546	11.19958919	8.226411396	6.897626388	9.86204572	11.61591762	8.124983424
ENSG00000110237	4.826027505	5.569204217	4.754542581	6.359914693	7.986725292	6.898042908	3.222913559	2.871234744
ENSG00000110274	28.06861974	29.70242249	19.44079633	19.21800309	20.63237367	17.51456207	26.2533167	28.52907713
ENSG00000110315	11.70450349	13.06356545	8.399691894	8.157281889	8.34975826	9.538699959	10.47446907	12.15693009
ENSG00000110318	2.662635865	2.406446266	1.479191025	2.143014733	2.238703302	2.42509321	2.887193396	2.321423835
ENSG00000110321	415.9259107	425.4596999	309.6263785	324.9086854	300.1677589	339.1897036	398.9698409	455.6099727
ENSG00000110324	25.9052281	18.28899163	8.452520144	5.945137648	13.25070333	11.96379317	23.03040314	13.80636281
ENSG00000110330	17.69543419	18.01396919	15.10887976	16.10717525	16.27597806	14.38888638	20.54607394	20.95390462
ENSG00000110344	31.23049983	36.1654496	32.80634381	28.20483907	26.31989017	27.16104395	33.10200801	37.63150217
ENSG00000110367	103.8982703	98.04549646	92.29095433	98.92432528	90.93975844	101.0994414	99.84317629	114.5439392
ENSG00000110395	49.64706457	55.55453095	56.84319797	52.81494375	51.30865945	47.63960884	58.54959632	55.95853245
ENSG00000110400	10.2622424	9.21325142	5.705451098	5.945137648	13.43221981	10.99375589	5.70724276	4.520667469
ENSG00000110422	83.4292571	76.18121324	97.41529466	85.16755328	80.65382435	74.74676183	94.00164546	96.27799907
ENSG00000110429	21.85580272	18.49525845	10.72413493	10.92246219	12.58514288	14.01164966	20.41178587	21.50371553
ENSG00000110435	10.87242978	12.6510318	14.26362774	15.20849166	13.31120882	12.39492085	13.89881472	12.09583998
ENSG00000110436	1.941505318	2.406446266	2.32444304	2.143014733	2.601736269	2.37120225	2.014320974	2.443604037
ENSG00000110442	12.09280455	11.20716404	11.14676094	12.8580884	13.06918684	11.26321069	12.01878181	10.32422706
