,mr522-MV411-DMSO-r1_tcount,mr523-MV411-DMSO-r2_tcount,mr524-MV411-DMSO-r3_tcount,mr525-MV411-DMSO-r4_tcount,mr526-MV411-DMSO-r5_tcount,mr527-MV411-Mebendazole-r1_tcount,mr528-MV411-Mebendazole-r2_tcount,mr529-MV411-Mebendazole-r3_tcount,mr530-MV411-Mebendazole-r4_tcount,mr531-MV411-Mebendazole-r5_tcount
ARF4,0.02004008016032064,0.013321492007104795,0.019023462270133164,0.025370581527936146,0.02006335797254488,0.013934970139349702,0.02223791034239322,0.0199288256227758,0.017434620174346202,0.016651248843663275
ARF5,0.031578947368421054,0.00510204081632653,0.008264462809917356,0.013550135501355014,0.004464285714285714,0.014814814814814815,0.012232415902140673,0.00423728813559322,0.022364217252396165,0.0
ARF6,0.08040500297796307,0.053783382789317505,0.07315731573157316,0.08458591217211907,0.0743801652892562,0.05509641873278237,0.06645230439442658,0.05762824783477682,0.05494177366378023,0.047086991221069435
ARG2,0.0025380710659898475,0.0,0.0035026269702276708,0.0029296875,0.0018315018315018315,0.0,0.001466275659824047,0.0,0.0014005602240896359,0.0
RHOA,0.013358478705013358,0.008103094796446353,0.00981825778149154,0.012176050044682753,0.013225127742711151,0.006212683556559626,0.011020749410959945,0.010285220397579948,0.010697570759973256,0.010301187089178848
RHOB,0.18181818181818182,0.35714285714285715,0.12,0.18840579710144928,0.23076923076923078,0.32,0.22807017543859648,0.26,0.3877551020408163,0.17307692307692307
RHOC,0.0,0.0,0.07692307692307693,0.02857142857142857,0.0,0.047619047619047616,0.019230769230769232,0.020833333333333332,0.04,0.02564102564102564
RHOG,0.08484848484848485,0.05014749262536873,0.04984423676012461,0.04734848484848485,0.05226480836236934,0.050314465408805034,0.057777777777777775,0.046153846153846156,0.06736842105263158,0.052941176470588235
ARHGAP1,0.006896551724137931,0.04296875,0.024464831804281346,0.07311320754716981,0.0456140350877193,0.04296875,0.036312849162011177,0.05573770491803279,0.045454545454545456,0.03636363636363636
ARHGAP4,0.0,0.0,0.015625,0.021739130434782608,0.0,0.0,0.0,0.0,0.01020408163265306,0.045454545454545456
ARHGAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGDIA,0.026973026973026972,0.016992790937178166,0.019485580670303974,0.022523823274617383,0.01956425077812361,0.026519337016574586,0.025868440502586843,0.02005730659025788,0.023114355231143552,0.02479757085020243
ARHGDIB,0.01115868690800571,0.008568225496476617,0.00978218338333116,0.011979890897422183,0.010488831337002267,0.013177074223077371,0.013745704467353952,0.01315539814053507,0.01577738064845545,0.01224903964629992
RHOH,0.5714285714285714,0.14285714285714285,0.25,0.17647058823529413,0.6,0.5454545454545454,0.5,0.23076923076923078,0.14285714285714285,0.2857142857142857
ARL1,0.010973936899862825,0.011818181818181818,0.013289036544850499,0.023783185840707963,0.022975929978118162,0.0193596425912137,0.015310233682514102,0.012898330804248861,0.01544943820224719,0.00893743793445879
ARL2,0.04938271604938271,0.0051813471502590676,0.0,0.01639344262295082,0.007633587786259542,0.01485148514851485,0.014285714285714285,0.004629629629629629,0.0,0.029069767441860465
ARL3,0.027777777777777776,0.010101010101010102,0.024390243902439025,0.043010752688172046,0.0,0.018518518518518517,0.03305785123966942,0.0,0.0,0.023809523809523808
ARNT,0.04602510460251046,0.022556390977443608,0.04024767801857585,0.05203252032520325,0.03367875647668394,0.03805496828752643,0.03375527426160337,0.03349282296650718,0.0371900826446281,0.0267639902676399
ARNTL,0.058823529411764705,0.11428571428571428,0.0,0.14285714285714285,0.04,0.0847457627118644,0.1875,0.08571428571428572,0.0847457627118644,0.030303030303030304
ARRB1,0.03684210526315789,0.03773584905660377,0.023991275899672846,0.02110022607385079,0.02882205513784461,0.035024154589371984,0.03683241252302026,0.036026200873362446,0.03525954946131244,0.027122641509433963
ARRB2,0.02586206896551724,0.013736263736263736,0.02406417112299465,0.029850746268656716,0.007978723404255319,0.019189765458422176,0.02079722703639515,0.034858387799564274,0.032948929159802305,0.027160493827160494
ARSA,0.0625,0.03125,0.0,0.09836065573770492,0.0,0.1111111111111111,0.038461538461538464,0.0,0.02857142857142857,0.0
ARSB,0.034055727554179564,0.031746031746031744,0.016697588126159554,0.042105263157894736,0.024844720496894408,0.031746031746031744,0.045454545454545456,0.031914893617021274,0.03927986906710311,0.033112582781456956
STS,0.016666666666666666,0.024875621890547265,0.0457516339869281,0.03571428571428571,0.011111111111111112,0.00847457627118644,0.019801980198019802,0.02531645569620253,0.025089605734767026,0.029556650246305417
ARSD,0.008264462809917356,0.014150943396226415,0.0,0.047337278106508875,0.034653465346534656,0.03375527426160337,0.02464788732394366,0.028037383177570093,0.06390977443609022,0.020242914979757085
ARSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARVCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,0.011251758087201125,0.0050150451354062184,0.011464968152866241,0.012027491408934709,0.011025358324145534,0.008908685968819599,0.006968641114982578,0.005847953216374269,0.007369196757553427,0.0065717415115005475
ASGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASL,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
GET3,0.015151515151515152,0.025974025974025976,0.047619047619047616,0.024154589371980676,0.008928571428571428,0.025,0.03684210526315789,0.029411764705882353,0.01990049751243781,0.032467532467532464
ASNS,0.0,0.007352941176470588,0.0,0.05660377358490566,0.02830188679245283,0.024844720496894408,0.0,0.033112582781456956,0.005681818181818182,0.025477707006369428
ASPH,0.029451137884872823,0.03016453382084095,0.01808066759388039,0.0364321608040201,0.03333333333333333,0.027711797307996833,0.029365079365079365,0.022894521668029435,0.029716655148583276,0.01805416248746239
ASS1,0.004608294930875576,0.002207505518763797,0.0015923566878980893,0.0,0.0,0.011811023622047244,0.0016501650165016502,0.002336448598130841,0.004392386530014641,0.0
ZFHX3,0.1,0.0,0.0,0.03333333333333333,0.07692307692307693,0.0,0.0,0.02857142857142857,0.03571428571428571,0.0
ATF1,0.0368763557483731,0.01991465149359886,0.05172413793103448,0.030376670716889428,0.046242774566473986,0.0194884287454324,0.028328611898016998,0.02976190476190476,0.03294117647058824,0.0196078431372549
ATF3,0.375,0.2702702702702703,0.38271604938271603,0.3475609756097561,0.13333333333333333,0.3238095238095238,0.2847682119205298,0.2727272727272727,0.25384615384615383,0.20408163265306123
ATF4,0.10980392156862745,0.06937394247038917,0.10114503816793893,0.12360688956433637,0.12114989733059549,0.07075471698113207,0.09663409337676439,0.06962025316455696,0.11239495798319328,0.07662835249042145
ATIC,0.016260162601626018,0.014545454545454545,0.012295081967213115,0.03571428571428571,0.029166666666666667,0.01282051282051282,0.006578947368421052,0.008426966292134831,0.02168021680216802,0.010344827586206896
ATM,0.026373626373626374,0.02857142857142857,0.03180914512922465,0.030782029950083195,0.035580524344569285,0.015486725663716814,0.03409090909090909,0.018159806295399514,0.021486123545210387,0.017857142857142856
RERE,0.3235294117647059,0.07692307692307693,0.14102564102564102,0.22340425531914893,0.10256410256410256,0.2857142857142857,0.16853932584269662,0.11475409836065574,0.16853932584269662,0.19444444444444445
ATOX1,0.0,0.0045045045045045045,0.03225806451612903,0.004694835680751174,0.011406844106463879,0.01056338028169014,0.006944444444444444,0.0031446540880503146,0.0113314447592068,0.0
ATP1A1,0.019455252918287938,0.023809523809523808,0.017902813299232736,0.0219435736677116,0.01674641148325359,0.023554603854389723,0.013307984790874524,0.004291845493562232,0.013618677042801557,0.014457831325301205
ATP1A3,0.05555555555555555,0.0,0.06060606060606061,0.08823529411764706,0.0,0.034482758620689655,0.0,0.02564102564102564,0.0,0.0
ATP1B1,0.0,0.0,0.0,0.023622047244094488,0.0,0.011111111111111112,0.04,0.0,0.0,0.03389830508474576
ATP1B3,0.00920951650038373,0.009871668311944718,0.012843224092116917,0.010678056593699947,0.009028374892519347,0.0078003120124804995,0.009244992295839754,0.00946236559139785,0.007862759113652609,0.008045433033601515
ATP2A1,0.0,0.0,0.0,0.3333333333333333,0.07142857142857142,0.16666666666666666,0.0,0.0,0.0,0.0
ATP2A2,0.0695517774343122,0.047540983606557376,0.08396124865446716,0.1024454725710509,0.07903055848261328,0.07034220532319392,0.06971153846153846,0.0408,0.06985871271585557,0.043478260869565216
ATP2A3,0.03529411764705882,0.013605442176870748,0.046875,0.037037037037037035,0.03731343283582089,0.03225806451612903,0.025423728813559324,0.045454545454545456,0.08045977011494253,0.0125
ATP2B1,0.02838221381267739,0.042583392476934,0.02866593164277839,0.057656826568265686,0.048323471400394474,0.033823529411764704,0.048645660585959094,0.03557312252964427,0.03498409813721036,0.03492884864165589
ATP2B2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
ATP2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B4,0.01639344262295082,0.021573604060913704,0.033576642335766425,0.04611443210930828,0.02997275204359673,0.030752916224814422,0.03484688489968321,0.028205128205128206,0.034375,0.02860858257477243
ATP5F1A,0.005847953216374269,0.009282700421940928,0.009205020920502092,0.014170996693434105,0.010788381742738589,0.007612456747404845,0.004294478527607362,0.0027548209366391185,0.006024096385542169,0.0036036036036036037
ATP5F1B,0.021116138763197588,0.013953488372093023,0.01779935275080906,0.01936936936936937,0.015586546349466776,0.013481828839390387,0.012316715542521995,0.01289237668161435,0.013283740701381509,0.012907608695652174
ATP5F1C,0.01079136690647482,0.02,0.011933174224343675,0.01740139211136891,0.0078125,0.013215859030837005,0.012195121951219513,0.004885993485342019,0.004172461752433936,0.021141649048625793
ATP5F1D,0.0049504950495049506,0.004246284501061571,0.0,0.0076045627376425855,0.01567398119122257,0.006289308176100629,0.005714285714285714,0.003355704697986577,0.0037313432835820895,0.01545253863134658
ATP5F1E,0.010657193605683837,0.013888888888888888,0.017241379310344827,0.01776765375854214,0.010064043915827997,0.006188118811881188,0.010578279266572637,0.007204610951008645,0.008940852819807428,0.0031847133757961785
ATP5PB,0.01292517006802721,0.009066183136899365,0.008812615955473098,0.010220673635307782,0.01218369259606373,0.0047994514912581415,0.008392077878482713,0.006245407788390889,0.009212198221092757,0.005903723887375113
ATP5MC1,0.008403361344537815,0.009933774834437087,0.0,0.015706806282722512,0.0051813471502590676,0.0,0.0029154518950437317,0.0027397260273972603,0.0024154589371980675,0.003205128205128205
ATP5MC2,0.014627659574468085,0.006785934608266502,0.006606606606606606,0.003900709219858156,0.010302197802197802,0.005847953216374269,0.0049085229808121375,0.005213764337851929,0.006118881118881119,0.004201680672268907
ATP5MC3,0.033498077979132346,0.021970233876683204,0.023735408560311283,0.030066603235014273,0.023827534039334342,0.013347570742124934,0.022141182599635323,0.015770205575894116,0.012248022454707833,0.01241782322863404
ATP5ME,0.009966777408637873,0.004765687053216839,0.003469210754553339,0.006793478260869565,0.004533091568449683,0.0018820577164366374,0.00563063063063063,0.003067484662576687,0.005131128848346636,0.00583941605839416
ATP5PF,0.007751937984496124,0.0028653295128939827,0.003838771593090211,0.014234875444839857,0.008561643835616438,0.002280501710376283,0.007009345794392523,0.0043859649122807015,0.005070993914807302,0.0058309037900874635
ATP6V1A,0.01778242677824268,0.01947565543071161,0.016113744075829384,0.0216390423572744,0.011695906432748537,0.012141280353200883,0.015403573629081947,0.016009148084619784,0.016242555495397944,0.013343799058084773
ATP6V1B2,0.031092821216278006,0.026407890550429525,0.031849103277674706,0.04785763648928818,0.034612964128382634,0.027881040892193308,0.030868463487675652,0.02665299846232701,0.030453563714902807,0.018435920309247695
ATP6V0C,0.040697674418604654,0.01881720430107527,0.04772727272727273,0.023952095808383235,0.028409090909090908,0.010958904109589041,0.025145067698259187,0.022321428571428572,0.0437636761487965,0.020460358056265986
ATP6V1C1,0.0299860529986053,0.014712438698172091,0.023622047244094488,0.029605263157894735,0.023756906077348067,0.013357400722021661,0.025650557620817842,0.01565008025682183,0.0212624584717608,0.019449715370018977
ATP6V1E1,0.02977667493796526,0.03355704697986577,0.04155495978552279,0.061746987951807226,0.02796271637816245,0.02497027348394768,0.035331905781584586,0.026829268292682926,0.04320337197049526,0.029585798816568046
ATP6V0B,0.06926406926406926,0.05952380952380952,0.05405405405405406,0.04552590266875981,0.04011461318051576,0.038288288288288286,0.045351473922902494,0.05458515283842795,0.04285714285714286,0.03324808184143223
ATP6V1G2,0.058823529411764705,0.05,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
ATP6V0A1,0.0,0.037037037037037035,0.014285714285714285,0.07692307692307693,0.10606060606060606,0.13953488372093023,0.11594202898550725,0.1232876712328767,0.10256410256410256,0.0
ATP6AP1,0.038461538461538464,0.005714285714285714,0.010256410256410256,0.021834061135371178,0.011627906976744186,0.013071895424836602,0.031088082901554404,0.007042253521126761,0.016483516483516484,0.0
ATP7A,0.0,0.05454545454545454,0.030303030303030304,0.022222222222222223,0.01639344262295082,0.03278688524590164,0.041666666666666664,0.016129032258064516,0.0,0.03508771929824561
ATP5PO,0.0024449877750611247,0.004608294930875576,0.012522361359570662,0.009598603839441536,0.012987012987012988,0.004699248120300752,0.0036529680365296802,0.004508566275924256,0.0054249547920434,0.0011904761904761906
ATP7B,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATR,0.1111111111111111,0.0,0.2962962962962963,0.0,0.09090909090909091,0.0,0.07692307692307693,0.0,0.023255813953488372,0.0
ATRX,0.028169014084507043,0.017448200654307525,0.013605442176870748,0.03574329813160033,0.020146520146520148,0.018018018018018018,0.022175290390707498,0.013490725126475547,0.01757066462948816,0.013836477987421384
AUH,0.0,0.0,0.01818181818181818,0.00980392156862745,0.0,0.0,0.08,0.030303030303030304,0.024691358024691357,0.01818181818181818
AUP1,0.056622851365015166,0.05581668625146886,0.04060665362035225,0.04567513559805881,0.04648705758055996,0.04557498675145734,0.04004903964037597,0.04430064708810354,0.047936085219707054,0.032805429864253395
AVPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,0.03333333333333333,0.03636363636363636,0.0,0.039603960396039604,0.044444444444444446,0.06,0.0,0.022727272727272728,0.02857142857142857,0.018867924528301886
AZU1,0.011764705882352941,0.005208333333333333,0.0136986301369863,0.0,0.00641025641025641,0.0049261083743842365,0.003861003861003861,0.004166666666666667,0.0,0.010050251256281407
B2M,0.008228517691313036,0.005279642058165548,0.005246678514005247,0.008148446954417105,0.0061909416748126425,0.004510513944476209,0.005018302042744126,0.004381460943383309,0.005502461627570229,0.003768293751643151
BAAT,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
BACH1,0.18620689655172415,0.14492753623188406,0.16186252771618626,0.19839857651245552,0.1590493601462523,0.13231552162849872,0.15594059405940594,0.13284132841328414,0.14448236632536973,0.11128775834658187
BAD,0.038461538461538464,0.0,0.09090909090909091,0.03424657534246575,0.022222222222222223,0.0,0.0,0.0,0.012987012987012988,0.014084507042253521
BAG1,0.04195804195804196,0.05182341650671785,0.03152364273204904,0.05,0.05950095969289827,0.021885521885521887,0.03787878787878788,0.036395147313691506,0.032670454545454544,0.03822937625754527
BAK1,0.04201680672268908,0.06395348837209303,0.02926829268292683,0.08992805755395683,0.05128205128205128,0.04838709677419355,0.03896103896103896,0.04591836734693878,0.056,0.022988505747126436
NKX3-2,1.0,0.25,0.6,0.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.4
BARD1,0.07132867132867132,0.06372549019607843,0.04884004884004884,0.06736353077816493,0.05484247374562427,0.036300777873811585,0.05152027027027027,0.0479394449116905,0.05615194054500413,0.04044943820224719
BAX,0.05714285714285714,0.01775147928994083,0.0044444444444444444,0.0137524557956778,0.018518518518518517,0.013636363636363636,0.01056338028169014,0.008733624454148471,0.02074688796680498,0.031578947368421054
BBS1,0.0625,0.0,0.058823529411764705,0.07692307692307693,0.07692307692307693,0.022222222222222223,0.05660377358490566,0.10638297872340426,0.02702702702702703,0.12
BBS2,0.04,0.04878048780487805,0.05263157894736842,0.05813953488372093,0.05263157894736842,0.046153846153846156,0.047619047619047616,0.01639344262295082,0.0,0.038461538461538464
BBS4,0.0547945205479452,0.03389830508474576,0.01680672268907563,0.0379746835443038,0.022058823529411766,0.012269938650306749,0.038461538461538464,0.03571428571428571,0.018404907975460124,0.0
BCAT1,0.011501067109319422,0.0078005765643547565,0.006685650612851307,0.01543411867364747,0.009316770186335404,0.006951731374606506,0.009547436475717937,0.007283269693112714,0.010475632767258767,0.007494059586912813
BCAT2,0.01818181818181818,0.008849557522123894,0.015151515151515152,0.014925373134328358,0.014388489208633094,0.013888888888888888,0.01935483870967742,0.0,0.036231884057971016,0.02112676056338028
BCKDHA,0.05,0.017341040462427744,0.006535947712418301,0.031413612565445025,0.032520325203252036,0.0,0.004784688995215311,0.0,0.022598870056497175,0.019230769230769232
BCKDHB,0.008,0.011111111111111112,0.016,0.029787234042553193,0.0,0.028455284552845527,0.011406844106463879,0.012096774193548387,0.017857142857142856,0.005235602094240838
CCND1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2,0.08939974457215837,0.045563549160671464,0.04564666103127642,0.08292465448060633,0.043037974683544304,0.06750741839762611,0.0764371446620341,0.06695778748180495,0.07191149354640443,0.05396565821749796
BCL2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0
BCL2L1,0.0707070707070707,0.04060913705583756,0.030612244897959183,0.08708708708708708,0.025380710659898477,0.05945945945945946,0.06274509803921569,0.06976744186046512,0.061946902654867256,0.031055900621118012
