,mr343-MV411-DMSO-r1_tcount,mr344-MV411-DMSO-r2_tcount,mr345-MV411-DMSO-r3_tcount,mr346-MV411-DMSO-r4_tcount,mr347-MV411-YLK-r1_tcount,mr348-MV411-YLK-r2_tcount,mr349-MV411-YLK-r3_tcount,mr350-MV411-YLK-r4_tcount
PSPC1,0.008462946020128087,0.009221311475409836,0.009912767644726407,0.00990544799639802,0.010740314537782892,0.009801252382248844,0.008368200836820083,0.007700770077007701
NUDT15,0.049633389734912575,0.05600322320709106,0.047107014848950336,0.057736720554272515,0.04202586206896552,0.03859407305306685,0.04984894259818731,0.049781181619256015
IMP3,0.12857142857142856,0.12840909090909092,0.11593027969193352,0.12771864877371586,0.12080536912751678,0.12856276531231048,0.12881608339538347,0.11946133796698523
PHF10,0.005067567567567568,0.005398110661268556,0.00916030534351145,0.01001669449081803,0.0029850746268656717,0.011450381679389313,0.002369668246445498,0.014240506329113924
VPS53,0.021793275217932753,0.024232633279483037,0.021118721461187213,0.03354430379746835,0.019115890083632018,0.0405040504050405,0.024390243902439025,0.03322884012539185
PGM2,0.0208,0.015021459227467811,0.025835866261398176,0.03220338983050847,0.01735357917570499,0.020512820512820513,0.03172205438066465,0.019971469329529243
FGGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRSL1,0.030837004405286344,0.03542673107890499,0.03041144901610018,0.043478260869565216,0.024193548387096774,0.033936651583710405,0.016901408450704224,0.039832285115303984
ZNF654,0.12596401028277635,0.16216216216216217,0.13043478260869565,0.15,0.10344827586206896,0.10626702997275204,0.14381270903010032,0.13136729222520108
CWF19L1,0.02862595419847328,0.03017241379310345,0.027220630372492838,0.04271844660194175,0.03814713896457766,0.027777777777777776,0.039660056657223795,0.039755351681957186
TMEM140,0.0,0.0,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0
UBE2W,0.1458664546899841,0.1456953642384106,0.13797264682220434,0.1736111111111111,0.11581920903954802,0.13479623824451412,0.15266798418972333,0.1773713313483624
RBM41,0.05785123966942149,0.04005340453938585,0.0453781512605042,0.06531881804043546,0.04857142857142857,0.05190311418685121,0.06275303643724696,0.04522613065326633
C4orf19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
RHOT1,0.022222222222222223,0.03605015673981191,0.009940357852882704,0.03347280334728033,0.009868421052631578,0.01549053356282272,0.01272264631043257,0.03177966101694915
BRF2,0.22702702702702704,0.2633587786259542,0.2647058823529412,0.24401913875598086,0.3,0.20512820512820512,0.2734375,0.24882629107981222
PPP6R3,0.031420765027322405,0.027624309392265192,0.026737967914438502,0.02946509519492294,0.024495677233429394,0.018703784254023487,0.015488867376573089,0.03423799582463465
UEVLD,0.057692307692307696,0.025830258302583026,0.024509803921568627,0.022727272727272728,0.043478260869565216,0.00847457627118644,0.01951219512195122,0.0821917808219178
FBXW7,0.21014492753623187,0.1780185758513932,0.17681728880157171,0.19683257918552036,0.16182572614107885,0.1988472622478386,0.20987654320987653,0.16791979949874686
KLHL26,0.21337579617834396,0.16052631578947368,0.17567567567567569,0.23006134969325154,0.2215568862275449,0.18716577540106952,0.16304347826086957,0.20327868852459016
TBC1D19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC91,0.006872852233676976,0.004796163069544364,0.0,0.007905138339920948,0.0,0.012422360248447204,0.013559322033898305,0.006514657980456026
RNF121,0.0196078431372549,0.023297491039426525,0.027184466019417475,0.017543859649122806,0.027450980392156862,0.02849002849002849,0.013745704467353952,0.022727272727272728
BRIX1,0.07692307692307693,0.17045454545454544,0.09734513274336283,0.10989010989010989,0.06569343065693431,0.09166666666666666,0.08928571428571429,0.1267605633802817
PI4K2B,0.025431425976385105,0.02526439482961222,0.02186234817813765,0.02046783625730994,0.008403361344537815,0.011217948717948718,0.014856081708449397,0.013537906137184115
DDX19A,0.0410958904109589,0.037322274881516584,0.029993618379068283,0.0394121576486306,0.0546583850931677,0.0497131931166348,0.052884615384615384,0.04733333333333333
ZNF444,0.03413654618473896,0.03761755485893417,0.04595588235294118,0.028688524590163935,0.0392156862745098,0.02564102564102564,0.04363636363636364,0.03696098562628337
RFK,0.051908396946564885,0.05698005698005698,0.04185351270553064,0.0440251572327044,0.024324324324324326,0.0282574568288854,0.03610675039246468,0.035256410256410256
TMEM144,0.0390625,0.023923444976076555,0.012578616352201259,0.02112676056338028,0.019230769230769232,0.018633540372670808,0.04065040650406504,0.012738853503184714
SLC29A3,0.11666666666666667,0.07357859531772576,0.09727626459143969,0.08050847457627118,0.08421052631578947,0.10714285714285714,0.09821428571428571,0.07112970711297072
RSAD1,0.04156769596199525,0.029850746268656716,0.052788844621513946,0.03571428571428571,0.04,0.036935704514363885,0.02240325865580448,0.04519774011299435
AP5S1,0.0868421052631579,0.04963235294117647,0.06638115631691649,0.10617283950617284,0.10599078341013825,0.060897435897435896,0.07024793388429752,0.09090909090909091
TMA16,0.03319502074688797,0.033287101248266296,0.028169014084507043,0.029017857142857144,0.01557632398753894,0.018998272884283247,0.037037037037037035,0.024291497975708502
MIS18BP1,0.03353057199211045,0.0297029702970297,0.025089605734767026,0.0273224043715847,0.024657534246575342,0.016863406408094434,0.028862478777589132,0.033210332103321034
C5orf22,0.042682926829268296,0.05506607929515418,0.055860805860805864,0.06743940990516333,0.027985074626865673,0.051759834368530024,0.04468599033816425,0.06018054162487462
ABCF3,0.04,0.03409090909090909,0.09239130434782608,0.032467532467532464,0.02127659574468085,0.05154639175257732,0.037037037037037035,0.03867403314917127
UFSP2,0.005545286506469501,0.008356545961002786,0.006230529595015576,0.012089810017271158,0.010443864229765013,0.016304347826086956,0.018108651911468814,0.011235955056179775
AGPAT5,0.044106064583880285,0.048018564798286326,0.04013065795613626,0.0443527591542032,0.0312063344201211,0.031233732431025507,0.041601501407569595,0.04394454616793094
LIN7C,0.05279126213592233,0.07310177705977383,0.05676126878130217,0.06972789115646258,0.035676810073452254,0.05060088551549652,0.06367771280051981,0.06797172376291463
RNLS,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
MNS1,0.04878048780487805,0.0,0.0,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0
BLOC1S4,0.20344827586206896,0.24764150943396226,0.1497175141242938,0.1597444089456869,0.16091954022988506,0.15966386554621848,0.20276497695852536,0.20903954802259886
ACER3,0.02736051502145923,0.032910388580491674,0.01824457593688363,0.02219927723283428,0.012809564474807857,0.01828940290478752,0.017795637198622274,0.023535302954431646
DRAM1,0.07142857142857142,0.06825938566552901,0.04918032786885246,0.03535353535353535,0.04895104895104895,0.07207207207207207,0.07386363636363637,0.072992700729927
SYNJ2BP,0.040625,0.019438444924406047,0.035175879396984924,0.019390581717451522,0.0,0.02857142857142857,0.01818181818181818,0.02976190476190476
SLC39A9,0.03353468027494272,0.035623812539582016,0.030868628858578606,0.03221980628582724,0.01999298491757278,0.026839633191679715,0.03509234828496042,0.03383964622188041
NIPSNAP3B,0.08411214953271028,0.06666666666666667,0.07547169811320754,0.03409090909090909,0.109375,0.07964601769911504,0.06315789473684211,0.16666666666666666
FBXL8,0.06451612903225806,0.027777777777777776,0.027777777777777776,0.037037037037037035,0.0,0.10526315789473684,0.0,0.0
SHFL,0.013927576601671309,0.014005602240896359,0.01839080459770115,0.02702702702702703,0.016304347826086956,0.0037735849056603774,0.02843601895734597,0.014245014245014245
WDR33,0.06627218934911243,0.07088122605363985,0.0538860103626943,0.08024691358024691,0.04932735426008968,0.05606060606060606,0.04789272030651341,0.08904109589041095
GIMAP5,0.26666666666666666,0.16417910447761194,0.13513513513513514,0.2564102564102564,0.3333333333333333,0.35,0.05,0.40625
LSG1,0.04261954261954262,0.03800475059382423,0.04030226700251889,0.044061302681992334,0.0549777117384844,0.049723756906077346,0.03982930298719772,0.05130293159609121
STRBP,0.002472799208704253,0.004322200392927309,0.0017969451931716084,0.002163331530557058,0.0,0.002124269782262347,0.005089058524173028,0.006734006734006734
SLC35C1,0.07345225603357818,0.07288888888888889,0.08187672493100276,0.09955257270693513,0.07855626326963906,0.09584664536741214,0.09586056644880174,0.07336343115124154
PLCXD1,0.03927765237020316,0.04206500956022945,0.040092521202775636,0.04025913928736696,0.03776683087027915,0.03489137590520079,0.046494992846924176,0.04468085106382979
ZGRF1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5
TCP11L1,0.043010752688172046,0.02631578947368421,0.020618556701030927,0.05154639175257732,0.1282051282051282,0.0136986301369863,0.05063291139240506,0.0196078431372549
ABHD10,0.03631010794896958,0.03198433420365535,0.03691550451189499,0.03857280617164899,0.022123893805309734,0.032506415739948676,0.05084745762711865,0.04396632366697849
COPRS,0.046822742474916385,0.0364963503649635,0.04883720930232558,0.0443213296398892,0.04633204633204633,0.058823529411764705,0.028455284552845527,0.047516198704103674
LAPTM4B,0.009174311926605505,0.014778325123152709,0.010115606936416185,0.008389261744966443,0.013623978201634877,0.007017543859649123,0.01179245283018868,0.017777777777777778
HJURP,0.11570247933884298,0.10714285714285714,0.11428571428571428,0.07432432432432433,0.1388888888888889,0.09195402298850575,0.0975609756097561,0.15584415584415584
SLC22A15,0.11382113821138211,0.12437185929648241,0.11491108071135431,0.14375987361769352,0.08683473389355742,0.07925801011804384,0.08253358925143954,0.10903426791277258
TBC1D2,0.060810810810810814,0.01092896174863388,0.021621621621621623,0.06338028169014084,0.014705882352941176,0.02857142857142857,0.015384615384615385,0.007575757575757576
STYK1,0.15,0.10714285714285714,0.0,0.10526315789473684,0.1,0.23076923076923078,0.15384615384615385,0.2857142857142857
PI4K2A,0.08137044967880086,0.05335628227194492,0.0903954802259887,0.09134615384615384,0.13333333333333333,0.08923076923076922,0.0962962962962963,0.08488612836438923
TMEM63B,0.015151515151515152,0.011904761904761904,0.0,0.01098901098901099,0.0,0.046875,0.024390243902439025,0.011627906976744186
IMPACT,0.024143302180685357,0.022775423728813558,0.02144607843137255,0.029710711493354185,0.018867924528301886,0.022172949002217297,0.017346053772766695,0.03127326880119136
TMEM176A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR4,0.04417670682730924,0.04450261780104712,0.03984819734345351,0.04100946372239748,0.019748653500897665,0.021133525456292025,0.04767309875141884,0.05257510729613734
PIDD1,0.0,0.0,0.03333333333333333,0.0,0.037037037037037035,0.125,0.0,0.023809523809523808
PPP4R1L,0.38095238095238093,0.09523809523809523,0.03333333333333333,0.2727272727272727,0.0,0.1111111111111111,0.0,0.0
TMCO6,0.07526881720430108,0.008547008547008548,0.03773584905660377,0.023529411764705882,0.01639344262295082,0.0,0.0,0.04716981132075472
LRRC59,0.03655471784327165,0.037411617291685316,0.032667519433238215,0.03825660699062233,0.03181568842567197,0.03576124112542729,0.03520249221183801,0.03876841243862521
MCM10,0.0728476821192053,0.045004500450045004,0.043859649122807015,0.0562874251497006,0.0437375745526839,0.048209366391184574,0.06578947368421052,0.06521739130434782
NCBP3,0.051633298208640675,0.03896692342546443,0.03903162055335968,0.05405405405405406,0.030998851894374284,0.03178294573643411,0.04807692307692308,0.04832291074474133
ZNF331,0.0,0.0,0.038461538461538464,0.07575757575757576,0.0,0.0,0.07142857142857142,0.02197802197802198
SIRPG,0.0,0.0,0.0,0.08,0.13333333333333333,0.0,0.0,0.0
GPALPP1,0.023054755043227664,0.018218623481781375,0.023255813953488372,0.030054644808743168,0.012121212121212121,0.01639344262295082,0.01718213058419244,0.017595307917888565
YOD1,0.3039647577092511,0.34265734265734266,0.2517162471395881,0.36982968369829683,0.25,0.2916666666666667,0.24598930481283424,0.34352941176470586
AP1AR,0.050724637681159424,0.06367924528301887,0.053763440860215055,0.044444444444444446,0.014705882352941176,0.03496503496503497,0.03676470588235294,0.040892193308550186
STRADB,0.01090909090909091,0.008152173913043478,0.0029411764705882353,0.006896551724137931,0.004545454545454545,0.0,0.012295081967213115,0.006369426751592357
DHRS4-AS1,0.027777777777777776,0.034482758620689655,0.02452316076294278,0.02727272727272727,0.044967880085653104,0.0403530895334174,0.03464566929133858,0.03707414829659319
CSGALNACT2,0.11504424778761062,0.10406091370558376,0.09693877551020408,0.11264080100125157,0.06802721088435375,0.08289473684210526,0.09865470852017937,0.10144927536231885
DNAJA4,0.045454545454545456,0.036601307189542485,0.04491413474240423,0.040625,0.027972027972027972,0.0333889816360601,0.075,0.058646616541353384
NDUFAF7,0.030864197530864196,0.0,0.015151515151515152,0.03550295857988166,0.033783783783783786,0.041916167664670656,0.018072289156626505,0.0048543689320388345
PARL,0.04513064133016627,0.034420289855072464,0.025817555938037865,0.023605150214592276,0.01834862385321101,0.021505376344086023,0.03389830508474576,0.03525046382189239
ETNK1,0.02868668758404303,0.025016035920461834,0.02051702913418137,0.034282955094157415,0.020193861066235864,0.02288135593220339,0.029698375870069606,0.03315375051802735
CHST12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
HES6,0.03717277486910995,0.03167420814479638,0.03080872913992298,0.03135498320268757,0.031223628691983123,0.030952380952380953,0.024896265560165973,0.038051044083526685
NOP10,0.04423076923076923,0.04580896686159844,0.038192576654115115,0.03805774278215223,0.041237113402061855,0.04509663564781675,0.04460966542750929,0.05499438832772166
MACROH2A2,0.005405405405405406,0.008097165991902834,0.010869565217391304,0.005128205128205128,0.009259259259259259,0.0234375,0.0,0.023121387283236993
SLC35E3,0.0136986301369863,0.02197802197802198,0.0,0.015503875968992248,0.03571428571428571,0.028169014084507043,0.026785714285714284,0.0
BATF3,0.11428571428571428,0.0,0.02857142857142857,0.0,0.1,0.0,0.06666666666666667,0.0
DDX43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD3,0.0064516129032258064,0.014492753623188406,0.011627906976744186,0.0,0.0273972602739726,0.013157894736842105,0.0,0.006535947712418301
ELAC1,0.06153846153846154,0.09345794392523364,0.10843373493975904,0.11940298507462686,0.05263157894736842,0.10526315789473684,0.05,0.12941176470588237
TRIM36,0.04,0.08695652173913043,0.1702127659574468,0.13513513513513514,0.09090909090909091,0.0,0.07142857142857142,0.2571428571428571
DHTKD1,0.024376088218224026,0.024070021881838075,0.019893255701115962,0.02015732546705998,0.0153015301530153,0.014075495841330775,0.021994134897360705,0.028254288597376387
FEM1A,0.22990654205607478,0.2287157287157287,0.21730217302173022,0.21754862053369517,0.2218458933107536,0.23551637279596976,0.2418831168831169,0.22889390519187358
PIP4P2,0.011235955056179775,0.04516129032258064,0.047058823529411764,0.03571428571428571,0.058823529411764705,0.03260869565217391,0.015384615384615385,0.01282051282051282
MAML3,0.10091743119266056,0.11602209944751381,0.12179487179487179,0.07317073170731707,0.075,0.08235294117647059,0.12048192771084337,0.09933774834437085
CDCA7L,0.017108938547486033,0.017699115044247787,0.014101778050275904,0.017073987278205558,0.014478282576135796,0.01730977280923188,0.013279678068410463,0.01751487111698612
IL17RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM38,0.07086614173228346,0.08390578999018646,0.06784188034188034,0.07037747920665387,0.07246376811594203,0.08588957055214724,0.08304891922639362,0.07138344914718889
ENOSF1,0.007752907340252595,0.006064221095536336,0.005764282038085435,0.007530864197530864,0.006463878326996198,0.0078085642317380355,0.008158694608862581,0.00819672131147541
PLXNA3,0.02564102564102564,0.0,0.023809523809523808,0.030303030303030304,0.0,0.0,0.0,0.0
HAUS7,0.00508130081300813,0.007194244604316547,0.008256880733944955,0.01056338028169014,0.003929273084479371,0.017467248908296942,0.0074487895716946,0.013527575442247659
CDC42BPG,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5
ZNF821,0.125,0.07407407407407407,0.14634146341463414,0.16666666666666666,0.0,0.0,0.23529411764705882,0.08823529411764706
GALNT10,0.03225806451612903,0.021296296296296296,0.02422480620155039,0.016666666666666666,0.01875,0.02844311377245509,0.03180212014134275,0.026347305389221556
CNOT11,0.036219081272084806,0.03510971786833856,0.02121433796634967,0.029159519725557463,0.01649746192893401,0.022406639004149378,0.023969319271332695,0.035127055306427506
FOXRED1,0.02877697841726619,0.011695906432748537,0.006369426751592357,0.012658227848101266,0.030303030303030304,0.00546448087431694,0.012578616352201259,0.02531645569620253
CDV3,0.08227774549680418,0.08898776418242492,0.07630290814857472,0.08417582417582417,0.06494231484927428,0.06439024390243903,0.07943669674596664,0.09003601440576231
