,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
SNORD101,0.6904761904761905,0.65625,0.5882352941176471,0.5,0.5,0.9166666666666666,0.45454545454545453,0.5,0.72,0.3076923076923077,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.25,0.4,0.0
SNORD100,0.7,0.5925925925925926,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.0,0.75,0.8,0.2222222222222222,0.625,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0,0.8333333333333334,0.2
SNORA33,0.6379310344827587,0.6727272727272727,0.17647058823529413,0.23076923076923078,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.0,0.3684210526315789,0.3333333333333333,0.16666666666666666,0.35,0.42857142857142855,0.0,0.3333333333333333,0.09090909090909091
ZFAT-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595097,0.3556701030927835,0.3968253968253968,0.14772727272727273,0.13333333333333333,0.0851063829787234,0.10416666666666667,0.09859154929577464,0.05263157894736842,0.17777777777777778,0.10071942446043165,0.08163265306122448,0.06306306306306306,0.07792207792207792,0.05405405405405406,0.10101010101010101,0.047619047619047616
SNORD18A,0.7857142857142857,0.7222222222222222,0.7,1.0,0.75,0.5,0.5,1.0,0.75,1.0,0.5,0.0,0.0,0.0,0.6,0.0
SNORD18B,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORD18C,0.5833333333333334,0.5909090909090909,0.09090909090909091,0.5,0.3333333333333333,0.2857142857142857,0.7,0.0,0.38461538461538464,0.45,0.1,0.375,0.2857142857142857,0.16666666666666666,0.23076923076923078,0.0
SMG1P5,0.0,0.12,0.0,0.0,0.047619047619047616,0.045454545454545456,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0
PGM5P2,0.0,0.007142857142857143,0.0,0.0,0.0379746835443038,0.010638297872340425,0.011904761904761904,0.0,0.0,0.020833333333333332,0.0,0.014705882352941176,0.02,0.014705882352941176,0.0,0.0
CYB5RL,0.05668016194331984,0.043689320388349516,0.03007518796992481,0.008333333333333333,0.03571428571428571,0.0,0.017543859649122806,0.04918032786885246,0.005649717514124294,0.0,0.0,0.0,0.010638297872340425,0.03225806451612903,0.008064516129032258,0.0
606551,0.03287958115183246,0.027147971360381863,0.025796661608497723,0.025323275862068964,0.013874066168623266,0.012550607287449392,0.018204385601985933,0.010023130300693909,0.012952380952380953,0.004788507581803671,0.004027617951668585,0.004644681839294009,0.014540647719762063,0.009070294784580499,0.016171328671328672,0.006910167818361303
NPIPB13,0.13333333333333333,0.18181818181818182,0.041666666666666664,0.11764705882352941,0.125,0.0,0.10526315789473684,0.09090909090909091,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333
CYP51A1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL079338.1,0.1875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERINC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0
619190,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM229B,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
ZNF704,0.10526315789473684,0.0,0.06666666666666667,0.07142857142857142,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA9,0.03838771593090211,0.025,0.019672131147540985,0.024096385542168676,0.022026431718061675,0.005263157894736842,0.006289308176100629,0.0,0.012605042016806723,0.009316770186335404,0.017045454545454544,0.0,0.007462686567164179,0.0,0.004784688995215311,0.006060606060606061
619498,0.19444444444444445,0.24444444444444444,0.17647058823529413,0.21428571428571427,0.0,0.11764705882352941,0.0625,0.2,0.16666666666666666,0.0,0.0967741935483871,0.0,0.0625,0.08695652173913043,0.11538461538461539,0.0
SNORA27,0.7021276595744681,0.5857142857142857,0.5,0.5,0.3333333333333333,0.5,0.43478260869565216,0.5384615384615384,0.5,0.425531914893617,0.20689655172413793,0.0,0.2222222222222222,0.875,0.21052631578947367,0.0
619505,0.6052631578947368,0.40540540540540543,0.5625,0.2,0.2,0.1,0.3076923076923077,0.5,0.4166666666666667,0.22857142857142856,0.17647058823529413,0.16666666666666666,0.0,0.15384615384615385,0.3076923076923077,0.12
SSBP3-AS1,0.03773584905660377,0.05714285714285714,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA3A,0.5135135135135135,0.5806451612903226,0.4117647058823529,0.25,0.12,0.5454545454545454,0.5238095238095238,0.25,0.2647058823529412,0.3488372093023256,0.07142857142857142,0.1724137931034483,0.0,0.09523809523809523,0.22727272727272727,0.07142857142857142
SNORA7A,0.20430107526881722,0.34285714285714286,0.1702127659574468,0.07894736842105263,0.02127659574468085,0.23404255319148937,0.22916666666666666,0.1724137931034483,0.14,0.10666666666666667,0.11428571428571428,0.1836734693877551,0.06818181818181818,0.1,0.16981132075471697,0.025
SNORA52,0.5192307692307693,0.6078431372549019,0.5833333333333334,0.7,0.5,0.4666666666666667,0.4,0.5714285714285714,0.47058823529411764,0.5555555555555556,0.2,0.6666666666666666,0.4,0.5,0.5384615384615384,0.6
619567,0.752,0.7211538461538461,0.47368421052631576,0.4166666666666667,0.47368421052631576,0.5862068965517241,0.35714285714285715,0.48148148148148145,0.21951219512195122,0.3181818181818182,0.2631578947368421,0.20833333333333334,0.25,0.26666666666666666,0.15625,0.0
SNORA4,0.7105263157894737,0.8333333333333334,0.6046511627906976,0.4,0.4838709677419355,0.6153846153846154,0.4878048780487805,0.5,0.4090909090909091,0.2037037037037037,0.4375,0.3157894736842105,0.6842105263157895,0.5833333333333334,0.6,0.25
SNORA41,0.6129032258064516,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,0.5714285714285714,0.7272727272727273,0.25,0.42105263157894735,0.5,0.46153846153846156,0.6,0.16666666666666666,0.0,0.3333333333333333,0.5
SNORD95,0.2631578947368421,0.2857142857142857,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
SNORD96A,0.46987951807228917,0.4339622641509434,0.3382352941176471,0.22916666666666666,0.23404255319148937,0.26262626262626265,0.21686746987951808,0.21153846153846154,0.18681318681318682,0.14893617021276595,0.13924050632911392,0.07526881720430108,0.06,0.07142857142857142,0.22666666666666666,0.022727272727272728
RPL31P11,0.0,0.0,0.03225806451612903,0.0,0.16666666666666666,0.02857142857142857,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
ZNF674,0.1111111111111111,0.11475409836065574,0.1,0.061224489795918366,0.0,0.0,0.05555555555555555,0.0,0.0,0.011494252873563218,0.0,0.015384615384615385,0.01818181818181818,0.043478260869565216,0.04878048780487805,0.0
SLC7A11-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNYL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0
TMEM75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D1-AS1,0.125,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG6,0.038403080352619315,0.0353414852371011,0.013565614736541482,0.01237146529562982,0.007013537758930028,0.008600994489987905,0.012987012987012988,0.010643689812468323,0.012982456140350877,0.012141155111766708,0.010673394139336309,0.010007942811755361,0.012444444444444444,0.010324801032480103,0.01885424220449601,0.0062940584088620345
641648,0.6190476190476191,0.5161290322580645,0.38095238095238093,0.37037037037037035,0.3125,0.45454545454545453,0.3684210526315789,0.38461538461538464,0.25,0.234375,0.125,0.32142857142857145,0.30303030303030304,0.2222222222222222,0.47368421052631576,0.2631578947368421
TMEM91,0.024390243902439025,0.12698412698412698,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.047619047619047616,0.0,0.0
ECSCR,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641977,0.14698795180722893,0.20064724919093851,0.06884057971014493,0.07758620689655173,0.014760147601476014,0.02952029520295203,0.09266409266409266,0.03205128205128205,0.03985507246376811,0.0377906976744186,0.023923444976076555,0.007905138339920948,0.0091324200913242,0.02857142857142857,0.04225352112676056,0.017964071856287425
642236,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF876P,0.15463917525773196,0.13043478260869565,0.11290322580645161,0.015873015873015872,0.01694915254237288,0.017857142857142856,0.09523809523809523,0.08695652173913043,0.025,0.0,0.0196078431372549,0.0,0.037037037037037035,0.0,0.04,0.0
AL135925.1,0.06091370558375635,0.06164383561643835,0.01020408163265306,0.0379746835443038,0.013513513513513514,0.017543859649122806,0.014388489208633094,0.014084507042253521,0.036036036036036036,0.0,0.014492753623188406,0.0,0.0,0.027777777777777776,0.020618556701030927,0.0
AGAP9,0.0,0.058823529411764705,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
POU5F1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
SCX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D22A-AS1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642826,0.17045454545454544,0.07920792079207921,0.07228915662650602,0.01694915254237288,0.0,0.1044776119402985,0.0,0.023809523809523808,0.013513513513513514,0.016666666666666666,0.02631578947368421,0.0,0.0,0.023255813953488372,0.022222222222222223,0.0
CPSF4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00535,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
ANKRD20A3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERNA2,0.2,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLVCR1-DT,0.09223300970873786,0.11347517730496454,0.07476635514018691,0.06153846153846154,0.0,0.041666666666666664,0.07407407407407407,0.043478260869565216,0.03333333333333333,0.036585365853658534,0.03333333333333333,0.02247191011235955,0.08737864077669903,0.04950495049504951,0.027777777777777776,0.032
SMIM5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643036,0.6666666666666666,0.6,0.75,0.1111111111111111,0.2,0.5,0.42857142857142855,0.5,0.6,0.6,0.0,0.18181818181818182,0.6666666666666666,1.0,0.3333333333333333,0.14285714285714285
C11orf97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM15,0.08951283897288217,0.09317188025563404,0.0360257868790292,0.0326975476839237,0.017918414029736943,0.028070175438596492,0.024429967426710098,0.02263374485596708,0.01240079365079365,0.0129783693843594,0.010993485342019544,0.01155115511551155,0.01100762066045724,0.017552657973921765,0.02964793082149475,0.009014084507042254
CCT6P3,0.2222222222222222,0.2727272727272727,0.13793103448275862,0.13043478260869565,0.05128205128205128,0.0851063829787234,0.12903225806451613,0.0,0.17647058823529413,0.08163265306122448,0.12121212121212122,0.02702702702702703,0.0,0.0,0.1,0.21052631578947367
643201,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3B2,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643314,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.2,0.0,0.0,0.0,0.2,0.0
C15orf62,0.011235955056179775,0.014285714285714285,0.02702702702702703,0.0,0.0,0.02631578947368421,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0
643339,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BTBD18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF862,0.03205128205128205,0.05785123966942149,0.0898876404494382,0.028169014084507043,0.016129032258064516,0.047619047619047616,0.012987012987012988,0.0,0.036036036036036036,0.007692307692307693,0.0,0.014492753623188406,0.013333333333333334,0.0,0.05555555555555555,0.0
CCER2,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8N,0.07228915662650602,0.06666666666666667,0.018518518518518517,0.016666666666666666,0.016129032258064516,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
643719,0.03488372093023256,0.03278688524590164,0.018518518518518517,0.0,0.0,0.01694915254237288,0.0,0.0,0.05555555555555555,0.05714285714285714,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
643723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643749,0.07692307692307693,0.027777777777777776,0.0,0.0,0.03225806451612903,0.0,0.0,0.047619047619047616,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
LINC02453,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
643783,0.09016393442622951,0.08955223880597014,0.09090909090909091,0.0425531914893617,0.013333333333333334,0.015384615384615385,0.0,0.06451612903225806,0.04081632653061224,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.03508771929824561,0.0
ZFP62,0.20593692022263452,0.20240963855421687,0.09210526315789473,0.099601593625498,0.053231939163498096,0.08041958041958042,0.07171314741035857,0.05555555555555555,0.022727272727272728,0.029013539651837523,0.05865921787709497,0.025380710659898477,0.029914529914529916,0.055970149253731345,0.047619047619047616,0.02830188679245283
LINC01128,0.16853932584269662,0.0641025641025641,0.11538461538461539,0.09375,0.06818181818181818,0.022222222222222223,0.019230769230769232,0.12903225806451613,0.058823529411764705,0.0273972602739726,0.0,0.0,0.03571428571428571,0.10714285714285714,0.0,0.0
TMPPE,0.212,0.16260162601626016,0.10967741935483871,0.08771929824561403,0.06956521739130435,0.03816793893129771,0.125,0.05,0.05,0.017094017094017096,0.0,0.01818181818181818,0.0,0.0,0.02127659574468085,0.0
CBLN3,0.09090909090909091,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0
CRNDE,0.020959735245449532,0.04227782571182054,0.018001800180018002,0.019417475728155338,0.009683098591549295,0.016245487364620937,0.009398496240601503,0.017214397496087636,0.011135857461024499,0.006430868167202572,0.008641975308641974,0.006091370558375634,0.006273525721455458,0.0041265474552957355,0.011479591836734694,0.0015885623510722795
643977,0.15895953757225434,0.15877437325905291,0.10411622276029056,0.06937394247038917,0.0707070707070707,0.07810650887573964,0.09115646258503401,0.07582938388625593,0.04834254143646409,0.043478260869565216,0.03017241379310345,0.043824701195219126,0.09418282548476455,0.024024024024024024,0.07364975450081833,0.05555555555555555
FNDC10,0.04522613065326633,0.034013605442176874,0.009009009009009009,0.014925373134328358,0.015625,0.03571428571428571,0.02,0.05263157894736842,0.017241379310344827,0.0106951871657754,0.017857142857142856,0.0,0.015625,0.01639344262295082,0.015151515151515152,0.031914893617021274
MSH2-OT1,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHAF1,0.2143906020558003,0.1947261663286004,0.16711590296495957,0.12589928057553956,0.12396694214876033,0.08682634730538923,0.12643678160919541,0.11538461538461539,0.06005221932114883,0.046801872074883,0.06147540983606557,0.06340057636887608,0.05263157894736842,0.0684931506849315,0.10843373493975904,0.014925373134328358
644128,0.0525164113785558,0.04381443298969072,0.01730103806228374,0.02434077079107505,0.018975332068311195,0.011976047904191617,0.013245033112582781,0.007067137809187279,0.007334963325183374,0.013108614232209739,0.0,0.003115264797507788,0.019498607242339833,0.0,0.006430868167202572,0.0
SYCE3,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644192,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
644285,0.2,0.19718309859154928,0.0196078431372549,0.024390243902439025,0.06060606060606061,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.04878048780487805,0.0
RPL13AP6,0.05555555555555555,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.07692307692307693,0.15789473684210525,0.0,0.125,0.0,0.25,0.0,0.0,0.0
SMIM10,0.05726405090137858,0.0530421216848674,0.02508361204013378,0.016494845360824743,0.005802707930367505,0.012259194395796848,0.00808080808080808,0.02054794520547945,0.019801980198019802,0.02834008097165992,0.00872093023255814,0.01092896174863388,0.02356902356902357,0.028112449799196786,0.031578947368421054,0.006593406593406593
644649,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0
AC132192.2,0.47368421052631576,0.6,0.1,0.391304347826087,0.2857142857142857,0.45454545454545453,0.3684210526315789,0.5,0.25,0.4603174603174603,0.2,0.20588235294117646,0.23809523809523808,0.23076923076923078,0.3684210526315789,0.16
RAD21-AS1,0.0013605442176870747,0.0017123287671232876,0.003105590062111801,0.0013736263736263737,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0035211267605633804,0.0028089887640449437,0.0,0.0030075187969924814,0.0
644714,0.0,0.0010559662090813093,0.0026954177897574125,0.0,0.0,0.0012987012987012987,0.003076923076923077,0.0024691358024691358,0.0,0.0009487666034155598,0.001890359168241966,0.0,0.0016051364365971107,0.005016722408026756,0.0,0.002150537634408602
644762,0.006611570247933884,0.00966183574879227,0.008547008547008548,0.008086253369272238,0.0027397260273972603,0.0,0.0030120481927710845,0.0044444444444444444,0.0,0.0,0.0,0.00404040404040404,0.0026595744680851063,0.0,0.002564102564102564,0.0017421602787456446
644809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83G,0.13076923076923078,0.06862745098039216,0.08,0.043478260869565216,0.08,0.07547169811320754,0.08196721311475409,0.08823529411764706,0.02702702702702703,0.014492753623188406,0.0,0.023809523809523808,0.041666666666666664,0.13157894736842105,0.0,0.0
LINC01184,0.03536345776031434,0.030805687203791468,0.0,0.0,0.0,0.0057306590257879654,0.0,0.005,0.0,0.002770083102493075,0.0,0.0,0.004329004329004329,0.00423728813559322,0.009009009009009009,0.007518796992481203
GCC2-AS1,0.0425531914893617,0.0625,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.07692307692307693
644936,0.2,0.0,0.75,0.5833333333333334,0.5,0.0,0.0,0.0,0.36363636363636365,0.0,0.5,0.4,0.6666666666666666,0.3333333333333333,0.07692307692307693,0.25
644962,0.006369426751592357,0.025423728813559324,0.02531645569620253,0.04838709677419355,0.0392156862745098,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0
ALG1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3CD-AS1,0.05714285714285714,0.03389830508474576,0.05925925925925926,0.0673076923076923,0.02857142857142857,0.031914893617021274,0.030534351145038167,0.0,0.020833333333333332,0.012738853503184714,0.024096385542168676,0.011111111111111112,0.08108108108108109,0.03636363636363636,0.03260869565217391,0.034482758620689655
CCNI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX3P2,0.06060606060606061,0.14893617021276595,0.0,0.0,0.03389830508474576,0.03773584905660377,0.0,0.0,0.07407407407407407,0.10344827586206896,0.0,0.15,0.16666666666666666,0.058823529411764705,0.0,0.0
LINGO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3J-DT,0.1646090534979424,0.18543046357615894,0.09917355371900827,0.07228915662650602,0.0660377358490566,0.06716417910447761,0.07563025210084033,0.0641025641025641,0.12121212121212122,0.08648648648648649,0.054945054945054944,0.06593406593406594,0.1125,0.11235955056179775,0.15517241379310345,0.07692307692307693
LINC00461,0.16981132075471697,0.0625,0.05555555555555555,0.05263157894736842,0.08,0.0,0.0,0.0,0.05128205128205128,0.1875,0.25,0.07692307692307693,0.0,0.125,0.038461538461538464,0.0
FAM86C2P,0.026881720430107527,0.05785123966942149,0.008928571428571428,0.03529411764705882,0.0425531914893617,0.01652892561983471,0.01020408163265306,0.0425531914893617,0.0392156862745098,0.005988023952095809,0.0,0.0,0.02564102564102564,0.024691358024691357,0.05,0.014492753623188406
645431,0.18421052631578946,0.1111111111111111,0.11764705882352941,0.10526315789473684,0.0,0.058823529411764705,0.0,0.0,0.10526315789473684,0.05,0.0,0.03225806451612903,0.07142857142857142,0.0625,0.21052631578947367,0.0
IGFL2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL3-AS1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU5F1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
645700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
645752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646214,0.04411764705882353,0.026470588235294117,0.01597444089456869,0.004291845493562232,0.013651877133105802,0.0033003300330033004,0.014150943396226415,0.012121212121212121,0.009216589861751152,0.0,0.0,0.005747126436781609,0.020512820512820513,0.005747126436781609,0.007142857142857143,0.036585365853658534
LINC00607,0.0,0.0,0.047619047619047616,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646450,0.35294117647058826,0.16666666666666666,0.0,0.5714285714285714,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.2727272727272727,0.5,0.3333333333333333,0.25,0.16666666666666666,0.25
646471,0.017937219730941704,0.0,0.0,0.0,0.011764705882352941,0.009708737864077669,0.0,0.0,0.009615384615384616,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0
URAD,0.0,0.14285714285714285,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL-DT,0.1522228474957794,0.14972875226039783,0.06981519507186858,0.047900262467191604,0.04385489983757444,0.050763923114834894,0.06486486486486487,0.05503731343283582,0.06647398843930635,0.06453392167677882,0.05118483412322275,0.0362610797743755,0.053784860557768925,0.04814004376367615,0.07984790874524715,0.02886002886002886
