GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
MIR4258,2.75,1.75,0.5,0.5
MIR4321,1.5,1.0,0.0,0.25
MIR3176,2.75,0.25,0.0,0.0
IGLL5,0.25,0.0,0.0,0.0
100462953,6.0,0.75,1.75,3.0
MTRNR2L1,3.25,1.0,0.25,1.25
MTRNR2L3,0.0,0.0,0.0,0.0
MTRNR2L4,0.5,0.0,0.0,0.0
MTRNR2L6,0.25,0.5,0.0,0.0
MTRNR2L8,0.0,0.0,0.0,0.5
100463487,0.0,0.0,0.0,0.0
MTRNR2L10,0.0,0.0,0.0,0.0
100498859,0.0,0.0,0.0,0.0
100499177,310.75,95.75,73.0,40.0
100499183,0.0,0.0,0.25,0.0
LINC00987,0.75,0.25,0.25,0.25
SUGT1P4-STRA6LP,4.0,0.5,0.0,1.0
100499489,1.0,0.5,1.25,0.25
MIR3685,1.25,0.25,0.75,0.0
MIR3654,92.5,28.5,28.75,27.5
MIR3917,0.0,0.0,0.0,0.0
MIR3620,42.0,16.25,5.5,9.0
MIR3655,0.5,0.25,0.0,0.75
MIR3614,11.0,2.75,2.5,3.75
MIR3619,1.25,0.25,0.0,0.25
100500833,1.5,1.25,0.0,0.0
MIR3686,0.5,0.25,0.0,0.0
100500840,5.25,2.5,2.75,1.0
MIR3652,18.5,6.0,3.25,3.0
MIR3615,4.25,3.75,0.75,1.25
MIR3916,13.25,3.0,1.0,1.75
MIR3682,1.0,0.25,0.0,0.0
MIR3605,9.0,4.25,1.25,1.25
MIR3939,3.5,1.5,2.0,0.75
MIR3618,5.25,0.75,0.25,0.75
MIR3648-1,0.0,0.25,0.25,0.0
MIR548AA1,0.0,0.0,0.0,0.0
MIR3911,0.75,0.0,0.0,0.0
MIR3934,0.0,0.0,0.0,0.0
MIR3940,38.75,14.25,3.75,7.0
MIR3661,0.0,0.0,0.0,0.0
MIR3610,3.75,0.25,0.25,0.75
MIR3680-1,2.0,0.5,1.75,0.75
MIR3651,1.0,1.0,0.75,0.0
LINC01602,21.0,7.25,3.75,6.0
PCAT19,0.25,0.0,0.0,0.0
100505532,0.5,0.5,0.0,0.25
RBM26-AS1,0.75,0.25,0.0,0.25
AC027097.1,2.5,2.0,0.0,0.75
INAFM2,304.5,83.5,47.25,30.0
SNHG21,25.5,10.5,9.5,2.5
GTF3C2-AS1,0.0,0.0,0.0,0.0
100505633,1.25,0.75,0.0,0.0
100505636,2.75,1.25,0.25,0.5
FGD5-AS1,211.25,47.25,30.25,23.25
RAD51-AS1,8.0,2.5,2.75,1.75
100505658,0.0,0.0,0.0,0.0
100505666,3.5,0.25,0.5,1.75
RRS1-AS1,1.25,1.5,0.0,1.25
STARD4-AS1,0.0,0.0,0.0,0.25
NAPA-AS1,0.25,0.0,0.0,0.25
100505683,1.25,0.25,0.5,0.0
LINC00888,2.25,1.0,1.0,0.75
SH3BP5-AS1,38.75,9.75,4.5,6.0
AC006213.2,2.75,0.25,0.75,1.0
100505716,0.0,0.0,0.0,0.0
100505736,0.0,0.0,0.0,0.0
SPATA1,0.0,0.0,0.0,0.0
ITGB2-AS1,1.5,0.0,0.25,0.25
100505758,0.5,0.25,0.0,0.0
RPARP-AS1,41.0,12.75,9.75,20.0
MHENCR,19.25,6.25,7.5,7.75
CARD8-AS1,86.75,27.25,21.0,17.75
STK4-AS1,0.25,0.0,0.5,0.25
100505832,0.75,0.0,0.0,0.0
APTR,15.25,2.25,3.0,2.25
CEBPZOS,79.0,15.0,14.0,16.25
TMEM161B-AS1,7.75,3.0,0.75,1.0
ADD3-AS1,0.5,0.0,0.0,0.0
ENO1-AS1,1.5,0.5,2.75,1.5
100505994,4.25,3.0,1.0,1.75
SOX1-OT,0.0,0.25,0.0,0.0
100506007,2.0,0.5,1.25,0.25
PPP5D1,0.25,0.0,0.25,0.0
LINC02606,1.0,0.0,0.25,0.25
100506023,1.0,0.25,0.25,0.0
CRPPA-AS1,0.0,0.0,0.0,0.0
PTOV1-AS1,1.0,0.0,0.5,0.25
100506046,0.0,0.25,0.0,0.0
100506054,13.75,3.5,4.5,5.5
SMG1P7,13.75,4.75,3.5,3.5
DACT3-AS1,1.25,0.0,0.0,0.0
100506076,2.5,1.25,0.0,2.0
AC012184.3,0.25,0.0,0.0,0.0
ARL17B,2.25,0.0,0.0,0.75
AL441992.1,0.25,0.5,0.5,0.25
PELATON,0.75,0.5,0.0,0.25
100506123,0.25,0.5,0.0,0.0
100506124,7.5,0.5,0.5,1.5
GVQW3,34.75,4.75,5.5,6.0
100506136,0.25,0.0,0.5,0.0
RHOQ-AS1,0.75,0.25,0.0,0.0
TMEM35B,8.25,1.0,0.75,0.25
100506161,0.5,0.25,0.25,0.0
100506211,0.0,1.25,0.25,0.0
PAXBP1-AS1,6.25,1.25,1.5,0.75
LINC01093,0.0,0.0,0.0,0.0
NKX2-1-AS1,0.0,0.0,0.0,0.0
AC107884.1,1.25,0.25,0.0,0.0
TBC1D8-AS1,0.75,0.0,0.25,0.0
100506299,1.0,0.5,0.0,0.0
AC009403.1,36.75,11.25,10.75,8.0
LINC00958,1.0,0.0,0.25,0.0
100506311,8.5,2.5,1.0,3.0
GPRC5D-AS1,0.0,0.0,0.0,0.0
100506321,0.0,0.0,0.0,0.0
100506325,4.5,1.25,0.75,0.25
LINC00649,0.0,0.0,0.0,0.0
100506365,229.0,51.0,33.75,35.25
LINC01006,1.5,1.0,0.25,0.5
LINC01426,0.75,0.25,0.0,0.0
100506388,0.0,0.0,0.0,0.0
SLC16A1-AS1,4.5,0.5,1.0,1.75
GAS6-DT,2.25,1.0,0.25,0.75
CBR3-AS1,2.5,1.0,0.75,0.25
SRD5A3-AS1,1.0,0.25,0.0,0.25
LINC01234,11.25,2.75,0.5,0.25
TMEM147-AS1,31.0,10.5,8.5,8.0
SPTY2D1OS,1.5,0.25,0.0,0.0
100506548,195.5,45.75,41.0,33.5
AC127164.1,1.5,0.5,0.0,0.0
C16orf95,0.5,0.0,0.0,0.0
100506585,7.5,2.5,1.0,2.25
VASH1-AS1,23.75,8.25,7.0,4.25
AC009318.1,3.25,0.0,1.25,0.25
100506621,0.25,0.0,0.0,0.0
PRKAR2A-AS1,0.25,0.0,1.0,0.25
100506649,5.5,2.5,1.5,2.5
LCMT1-AS2,0.0,0.0,0.0,0.0
OCLN,0.5,1.0,0.0,0.0
DDX11-AS1,3.0,0.75,1.25,0.0
NRAV,19.0,4.75,2.0,3.0
100506674,0.0,0.0,0.25,0.0
AL035078.1,0.0,0.0,0.0,0.0
TTLL1-AS1,0.0,0.25,0.0,0.0
100506681,0.0,0.75,0.0,0.0
IQCH-AS1,15.0,4.75,1.25,2.5
AC116351.1,81.0,10.5,10.5,4.75
PCAT6,0.5,0.0,0.25,0.0
LINC00327,1.5,0.0,0.0,0.0
ALOX12-AS1,7.0,1.5,2.0,1.25
NUP50-DT,18.0,3.75,3.25,4.25
100506730,52.75,12.0,8.5,7.0
SLFN12L,17.75,6.0,0.5,1.25
100506746,11.25,5.25,2.75,3.75
100506747,0.0,0.25,0.0,0.0
MIR497HG,0.0,0.0,0.0,0.25
100506775,0.0,0.25,0.0,0.0
TSPOAP1-AS1,159.5,46.75,32.0,23.25
LINC01511,2.25,0.0,0.0,0.0
LINC01354,0.0,0.25,0.0,0.0
LINC01132,1.5,0.25,0.0,0.25
MYLK-AS1,2.25,0.25,1.0,0.25
100506844,19.5,5.25,8.25,4.0
TTN-AS1,22.75,5.75,4.75,3.0
MKLN1-AS,1.25,0.25,0.0,0.0
LUARIS,0.0,0.0,0.0,0.0
100506898,2.75,0.75,0.75,0.25
LINC00665,0.25,0.0,0.0,0.0
ELOA-AS1,4.25,1.75,0.75,1.0
100506985,0.0,0.0,0.0,0.0
PTPRG-AS1,7.0,2.25,1.0,0.25
TMCC1-AS1,47.75,9.25,9.25,8.75
PITRM1-AS1,2.25,0.0,0.0,0.25
AP002026.1,0.5,0.5,0.0,0.0
MELTF-AS1,6.5,2.25,3.0,2.75
PSMD6-AS2,27.25,7.25,2.25,5.0
AC105206.2,0.0,0.0,0.0,0.25
100507073,4.5,0.75,1.5,0.25
DLG1-AS1,0.0,0.0,0.0,0.0
PITPNM2-AS1,0.0,0.0,0.0,0.0
100507099,16.25,7.75,8.75,8.0
ASAP1-IT2,4.5,1.25,5.0,1.5
PRC1-AS1,8.0,6.25,2.5,4.25
AL356215.1,0.25,0.0,0.25,0.5
AC090197.1,0.25,0.0,0.0,0.0
BOLA3-AS1,0.5,0.25,0.0,0.0
100507218,0.0,0.0,0.0,0.0
AC090061.1,0.25,0.5,0.5,0.0
STX18-AS1,0.75,0.25,1.0,0.25
AP000866.1,0.25,0.5,0.25,0.0
ZNF865,56.0,22.5,13.0,16.75
AC046134.2,0.25,0.0,0.0,0.5
ALKBH3-AS1,0.0,0.0,0.0,0.0
SNHG19,42.0,16.25,38.25,18.25
MINCR,27.5,8.25,13.25,7.5
100507321,47.25,14.0,5.75,6.0
ZSWIM8-AS1,10.0,6.0,0.5,0.5
VIM-AS1,9.25,3.0,3.5,2.25
AC022098.1,17.0,3.75,2.0,4.5
100507381,2.25,0.25,0.0,0.25
LINC01968,0.0,0.0,0.0,0.0
SENCR,2.25,0.0,0.5,0.25
100507398,4.75,2.0,2.25,1.0
100507399,5.25,0.75,1.0,0.5
LRP4-AS1,0.5,0.0,0.0,0.0
TMLHE-AS1,0.0,0.0,0.0,0.0
100507419,10.75,2.75,2.0,3.25
MKNK1-AS1,0.0,0.0,0.0,0.0
MICA,5.75,2.75,2.75,2.0
AL928654.1,2.0,0.0,1.75,1.25
100507458,12.75,6.0,6.75,5.0
NRSN2-AS1,2.0,0.0,0.0,1.25
CCDC28A-AS1,0.25,0.0,0.0,0.5
PSMB8-AS1,69.25,28.5,17.0,25.0
CT66,0.0,0.0,0.0,0.0
IDH1-AS1,0.0,0.25,0.75,0.0
LINC02615,0.25,0.0,0.0,0.0
100507489,0.0,0.0,0.0,0.0
SDCBP2-AS1,2.75,2.75,1.0,0.5
100507501,5.25,1.5,1.5,2.0
100507507,17.0,3.0,5.75,4.0
100507530,1.5,1.0,0.5,1.0
AL662884.3,0.0,0.0,0.0,0.0
100507557,0.5,0.25,0.0,0.0
AL606760.1,2.75,1.5,2.0,1.5
RAB11B-AS1,7.75,3.25,3.0,1.0
BHLHE40-AS1,0.0,0.0,0.0,0.0
TGFBR3L,0.25,0.5,0.25,1.0
LCT-AS1,42.25,7.75,5.0,4.75
TRIM52-AS1,1.0,0.0,0.25,1.0
LINC00968,3.5,0.75,0.0,0.5
TNKS2-AS1,0.0,0.0,0.0,0.0
RNF212B,0.0,0.0,0.0,0.0
100507670,3.0,1.0,0.5,0.0
CPB2-AS1,0.5,0.0,0.0,0.0
LY75-CD302,23.25,4.0,3.5,3.75
ARPC4-TTLL3,13.5,3.0,2.5,2.75
MSANTD3-TMEFF1,1.75,0.0,0.0,0.25
RBM14-RBM4,64.5,12.25,11.0,9.0
CENPS-CORT,5.25,1.25,1.0,1.0
ATP5MF-PTCD1,62.75,18.5,9.0,11.0
ABHD14A-ACY1,1.25,0.25,0.5,0.75
CCDC169-SOHLH2,1.75,0.75,0.75,0.0
