"GENE","mr221.MV411.RNP_AAVS1.r5.new","mr228.MV411.RNP_RUNX2.r7","mr231.MV411.RNP_RUNX2.r10","mr291.MV411.RNP_AAVS1.r8","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12"
"ADAM29",0.82039953705541,0,0,0,0,0
"ADAM30",0,0,0,0,0,0
"ADAM32",0,0,0,1.29387695758494,0,0
"ADAM33",0,0.75244906502148,0,0,0,0
"ADAM5",0,0,0,0,0,0
"ADAM6",0,0,0,0,0,0
"ADAM8",57.4279675938787,47.4042910963532,24.3356958766825,56.9305861337374,22.3395254405945,27.4068775015957
"ADAM9",501.264117140856,515.427609539714,519.161512035893,389.456964233067,551.041627534665,696.917742183433
"ADAMDEC1",3.28159814822164,4.51469439012888,4.63537064317762,0,1.0637869257426,0.978817053628417
"ADAMTS1",0,0,0,0,0,0
"ADAMTS10",27.0731847228285,29.3455135358377,16.2237972511217,27.1714161092837,9.57408233168337,15.6610728580547
"ADAMTS12",0,0,0,0,0,0
"ADAMTS13",26.2527851857731,22.5734719506444,25.4945385374769,27.1714161092837,4.25514770297039,16.6398899116831
"ADAMTS14",67.2727620385436,60.9483742667399,44.0360211101874,32.3469239396235,28.7222469950501,16.6398899116831
"ADAMTS15",9.02439490760951,5.26714345515036,19.7003252335049,3.88163087275482,0,0
"ADAMTS16",0,0,0,0,0,0
"ADAMTS17",8.2039953705541,12.0391850403437,22.0180105550937,11.6448926182645,6.38272155445558,10.7669875899126
"ADAMTS18",0,0.75244906502148,0,0,0,0
"ADAMTS19",0,0,0,0,0,0
"ADAMTS2",27.8935842598839,18.0587775605155,9.27074128635524,3.88163087275482,1.0637869257426,3.91526821451367
"ADAMTS20",0,0,0,0,0,0
"ADAMTS3",0,0,0,0,0,0
"ADAMTS4",11.4855935187757,4.51469439012888,16.2237972511217,7.76326174550964,0,0
"ADAMTS5",2.46119861116623,1.50489813004296,0,0,3.19136077722779,3.91526821451367
"ADAMTS6",15.5875912040528,12.0391850403437,17.3826399119161,9.05713870309458,10.637869257426,7.83053642902734
"ADAMTS7",6.56319629644328,0.75244906502148,15.0649545903273,0,0,0.978817053628417
"ADAMTS7P3",0,0,0,0,0,0
"ADAMTS7P4",0,0,0,0,0,0
"ADAMTS8",1.64079907411082,2.25734719506444,0,0,7.44650848019818,0.978817053628417
"ADAMTS9",0.82039953705541,4.51469439012888,4.63537064317762,3.88163087275482,0,0
"ADAMTS9-AS2",0,0,0,0,0,0
"ADAMTSL1",0,0,0,6.4693847879247,0,0
"ADAMTSL2",125.521129169478,123.401646663523,119.360794061824,134.563203588834,63.8272155445558,67.5383767003608
"ADAMTSL3",0,0,0,0,0,0
"ADAMTSL4",243.658662505457,224.982270441423,191.209039031077,227.722344534949,231.905549811886,229.04319054905
"ADAMTSL4-AS1",11.4855935187757,9.02938878025776,12.7472692687385,11.6448926182645,10.637869257426,3.91526821451367
"ADAMTSL4-AS2",0,0,0,0,0,0
"ADAMTSL5",34.4567805563272,30.0979626008592,25.4945385374769,58.2244630913223,32.9773946980205,20.5551581261968
"ADAP1",1466.87437225507,1425.8909782157,1260.82081494431,1808.83998670375,1206.33437379211,1326.29710766651
"ADAP2",8.2039953705541,5.26714345515036,3.47652798238321,6.4693847879247,8.51029540594078,9.78817053628417
"ADAR",6044.70378902426,5890.17128098815,6374.79347703002,6271.42161341421,6019.97021277736,9188.15568240995
"ADARB1",808.913943536635,647.106195918473,687.193697851082,635.293586174206,660.611680886153,558.904537621826
"ADARB2",0.82039953705541,0.75244906502148,0,0,0,0
"ADAT1",320.776218988665,315.276158244,370.82965145421,381.693702487557,351.049685495057,453.192295829957
"ADAT2",248.581059727789,279.158603122969,234.08621748047,130.681572716079,223.395254405945,165.420082063202
"ADAT3",150.13311528114,151.242262069317,101.978154149908,174.673389273967,89.3581017623782,94.9452542019565
"ADCK1",254.323856487177,289.69289003327,268.851497304302,279.477422838347,256.372649103966,289.729847874011
"ADCK2",303.547828710502,279.911052187991,272.328025286685,355.816163335859,234.033123663371,304.412103678438
"ADCK5",230.53226991257,234.01165922168,188.891353709488,278.183545880762,164.886973490103,204.572764208339
"ADCY1",38.5587782416043,31.6028607309022,49.8302344141594,31.0530469820386,25.5308862178223,45.0255844669072
"ADCY10",1.64079907411082,1.50489813004296,1.1588426607944,0,0,0
"ADCY10P1",5.74279675938787,7.5244906502148,6.95305596476643,1.29387695758494,5.31893462871299,8.80935348265576
"ADCY2",0,0.75244906502148,0,0,0,0.978817053628417
"ADCY3",1950.91009911777,1626.79487857644,1625.85625309455,2358.73769367735,1816.94806916836,2087.81677538941
"ADCY4",18.8691893522744,12.7916341053652,17.3826399119161,21.995908278944,11.7016561831686,17.6187069653115
"ADCY5",1.64079907411082,0.75244906502148,0,0,0,0.978817053628417
"ADCY6",38.5587782416043,32.3553097959236,28.9710665198601,19.4081543637741,20.2119515891093,27.4068775015957
"ADCY6-DT",0,0,0,0,0,0
"ADCY7",2586.71974033571,2571.87090424342,2491.51172070797,1957.63583682601,1324.41472254953,2653.57303238664
"ADCY8",0,0,0,0,0,0
"ADCY9",4290.6895787998,4107.61944595226,4242.52298116832,5339.83020395305,4937.03512237139,5562.61731577029
"ADCYAP1",0,0,0,0,0,0
"ADCYAP1R1",4.10199768527705,5.26714345515036,3.47652798238321,2.58775391516988,0,1.95763410725683
"ADD1",4058.51650981311,3520.70917523551,3681.64313334382,4898.61816141658,4241.31847293574,4467.3210327601
"ADD2",4667.25296630823,4198.66578281986,4563.52239820837,5169.03844555184,5184.89747606942,6757.75293825059
"ADD3",469.268535195695,448.459642752802,444.995581745051,338.995762887254,621.251564633677,636.231084858471
"ADD3-AS1",0,0,0,0,0,0
"ADGB",4.10199768527705,1.50489813004296,3.47652798238321,0,2.12757385148519,2.93645116088525
"ADGRA2",4696.78734964222,4449.98377053703,4276.12941833135,5854.79323307185,4877.46305452981,5793.6181404266
"ADGRA3",574.279675938787,665.164973478988,666.334529956783,543.428322185675,690.397714806946,669.510864681837
"ADGRB1",36.097579630438,36.8700041860525,35.9241224846266,41.4040626427181,20.2119515891093,31.3221457161094
"ADGRB2",0,0,2.31768532158881,0,1.0637869257426,3.91526821451367
"ADGRB3",2.46119861116623,0,0,0,0,0
"ADGRD1",9.84479444466492,12.7916341053652,10.4295839471496,12.9387695758494,4.25514770297039,11.745804643541
"ADGRD1-AS1",0,0,0,0,0,0
"ADGRD2",0,0,1.1588426607944,0,0,0
"ADGRE1",35.2771800933826,42.1371476412029,49.8302344141594,31.0530469820386,31.9136077722779,53.8349379495629
"ADGRE2",1349.55723845615,1085.03155176097,1100.90052775468,923.828147715647,1041.447400302,896.59642112363
"ADGRE3",0,0,0,0,1.0637869257426,0
"ADGRE4P",41.8403763898259,33.8602079259666,32.4475945022433,21.995908278944,25.5308862178223,21.5339751798252
"ADGRE5",4022.41893018268,3060.96279650738,3347.89644703504,4432.82245668601,3653.04430300008,3527.65666127682
"ADGRF1",0,0,0,0,0,0
"ADGRF2",0,0,0,0,0,0
"ADGRF3",9.84479444466492,17.306328495494,17.3826399119161,16.8204004486042,13.8292300346538,9.78817053628417
"ADGRF4",0,0,0,0,0,0
"ADGRF5",0,0,0,0,0,0
"ADGRF5P1",0,0,0,0,0,2.93645116088525
"ADGRG1",0,0,1.1588426607944,0,0,0
"ADGRG2",4.10199768527705,6.77204158519332,8.11189862556083,2.58775391516988,17.0205908118816,4.89408526814209
"ADGRG3",3.28159814822164,1.50489813004296,1.1588426607944,1.29387695758494,0,1.95763410725683
"ADGRG4",0,0,0,0,0,0
"ADGRG5",1943.52650328427,1468.02812585691,1552.8491654645,2032.68070036594,1408.4538896832,1547.50976178653
"ADGRG6",0,0,0,0,0,0
"ADGRL1",220.687475467905,187.359817190349,207.432836282198,273.008038050422,189.354072782182,193.805776618427
"ADGRL1-AS1",0,0,0,0,0,0
"ADGRL2",18.8691893522744,18.811226625537,18.5414825727105,10.3510156606795,7.44650848019818,16.6398899116831
"ADGRL3",1583.37110651694,1818.66939015692,1826.33603341198,1160.60763095369,1700.99529426241,1982.10453359754
"ADGRL4",0,0,0,0,0,0
"ADGRV1",0,0.75244906502148,0,0,1.0637869257426,0
"ADH1A",0,0,0,0,0,0
"ADH1B",0,0,0,0,0,0
"ADH4",0,0,0,0,0,0
"ADH5",2298.75950282926,2351.40332819213,2515.84741658465,2493.30089726618,2422.24282991589,2825.84483382524
"ADH5P2",0,0,0,0,0,0
"ADH5P3",0,0,0,0,0,0
"ADH5P4",3.28159814822164,3.7622453251074,5.79421330397202,3.88163087275482,0,0.978817053628417
"ADH6",0,0,0,0,0,0
"ADHFE1",0,2.25734719506444,0,2.58775391516988,0,0
"ADI1",4271.82038944752,4741.93400776537,4659.7063390543,5474.39340754188,5079.5825704209,5275.82391905717
"ADI1P2",0,0,0,0,0,0
"ADIPOQ",0,0,0,0,0,0
"ADIPOR1",1929.57971115432,1781.79938597086,1836.76561735913,1971.86848335945,2155.2323115545,1746.2096236731
"ADIPOR2",3827.98423990054,3531.24346214581,3805.63929804883,3998.07979893747,4326.42142699514,3719.50480378799
"ADIRF",0,0,1.1588426607944,0,0,0
"ADIRF-AS1",52.5055703715463,71.4826611770406,44.0360211101874,90.5713870309458,82.9753802079226,50.8984867886777
"ADK",2252.81712875416,2418.37129497904,2702.42108497255,2389.79074065938,3019.02729525749,2637.91195952858
"ADM",1.64079907411082,0.75244906502148,2.31768532158881,2.58775391516988,0,0
"ADM2",88.6031500019843,27.8406154057948,40.5594931278042,68.5754787520018,40.4239031782187,56.7713891104482
"ADM5",83.6807527796518,60.1959252017184,73.0070876300475,130.681572716079,80.8478063564374,51.8773038423061
"ADNP",3898.53860008731,4145.99434826836,4418.66706560907,3264.4515639868,4391.31242946544,4594.56724973179
"ADNP-AS1",9.02439490760951,9.78183784527924,3.47652798238321,5.17550783033976,2.12757385148519,6.85171937539892
"ADNP2",1528.40433753423,1522.20445853845,1693.06912742063,1297.7585884577,1435.04856282676,1839.1972437678
"ADO",789.224354647305,1006.02439993372,857.54356898786,693.518049265528,1006.3424317525,638.188718965728
"ADORA1",1.64079907411082,5.26714345515036,6.95305596476643,9.05713870309458,5.31893462871299,2.93645116088525
"ADORA2A",36.9179791674935,21.0685738206014,26.6533811982713,46.5795704730578,32.9773946980205,18.5975240189399
"ADORA2A-AS1",3.28159814822164,0.75244906502148,3.47652798238321,2.58775391516988,0,0
"ADORA2B",282.217440747061,231.754312026616,209.750521603787,300.179454159706,245.73477984654,188.911691350285
"ADORA2BP1",0,0,0,0,0,0
"ADORA3",6.56319629644328,3.7622453251074,4.63537064317762,6.4693847879247,2.12757385148519,3.91526821451367
"ADPGK",2715.52246765341,2939.81849703892,2863.50021482297,3088.48429775525,3084.98208465353,3297.63465367414
"ADPGK-AS1",32.8159814822164,38.3749023160955,28.9710665198601,67.2816017944169,24.4670992920797,38.1738650915083
"ADPRH",281.397041210006,218.210228856229,244.515801427619,177.261143189137,190.417859707925,181.081154921257
"ADPRHL1",23.7915865746069,16.5538794304726,10.4295839471496,50.4612013458127,62.7634286188132,34.2585968769946
"ADPRHL2",571.818477327621,563.584349701089,546.973735894959,683.167033604848,429.769918000009,564.777439943597
"ADPRM",223.148674079072,227.239617636487,237.562745462853,199.257051468081,302.115486910898,223.170288227279
"ADPRS",0,0,0,0,0,0
"ADRA1A",0,0,0,0,0,0
"ADRA1B",0.82039953705541,0,0,0,0,0
"ADRA1D",1.64079907411082,0.75244906502148,0,3.88163087275482,0,0
"ADRA2A",0,0,0,0,0,0
"ADRA2B",0,0,0,0,0,0
"ADRA2C",13.946792129942,14.2965322354081,12.7472692687385,11.6448926182645,19.1481646633667,10.7669875899126
"ADRB1",3.28159814822164,6.01959252017184,5.79421330397202,10.3510156606795,3.19136077722779,5.8729023217705
"ADRB2",498.802918529689,503.38842449937,530.749938643837,578.363000040468,657.420320108925,469.83218574164
"ADRB3",0,0,0,0,0,0
"ADRM1",1895.122930598,1784.05673316593,1682.63954347348,2253.93366011297,1420.15554586637,1571.98018812724
"ADSL",2845.96599404522,2863.82114147175,3296.90736996008,3660.3779130078,3093.49238005947,3569.74579458284
"ADSS1",222.328274542016,182.092673735198,183.097140405516,192.787666680156,129.782004940597,169.335350277716
"ADSS2",2253.63752829121,2620.02764440479,2493.82940602956,1716.97472271522,2784.99417159412,2342.3092093328
"ADTRP",0,0.75244906502148,1.1588426607944,0,1.0637869257426,0
"AEBP1",0.82039953705541,6.77204158519332,2.31768532158881,6.4693847879247,1.0637869257426,1.95763410725683
"AEBP2",1114.10257132125,1186.61217553887,1083.51788784277,702.575187968623,1352.07318261884,874.083628890177
"AEN",1506.25355003373,1328.07259976291,1265.45618558749,1920.11340505605,1576.53222395053,1884.2228282347
"AFAP1",126.341528706533,142.21287328906,159.920287189628,122.918310970569,101.059757945547,151.716643312405
"AFAP1-AS1",0.82039953705541,1.50489813004296,2.31768532158881,2.58775391516988,0,4.89408526814209
"AFAP1L1",0,0,0,0,0,0
"AFAP1L2",0.82039953705541,0,1.1588426607944,0,0,0
"AFDN",1779.44659587318,1798.35326540134,1844.87751598469,1878.70934241333,2478.62353698025,2021.25721574268
"AFDN-DT",3.28159814822164,3.7622453251074,0,6.4693847879247,0,0
"AFF1",3940.37897647714,3773.53206108272,3729.15568243639,2939.68844763298,4499.81869589119,4686.57605277286
"AFF2",2.46119861116623,0.75244906502148,0,0,1.0637869257426,0
"AFF3",2100.22281486185,1893.91429665907,1900.50196370282,1407.73812985242,1763.75872288123,2314.90233183121
"AFF4",1091.95178382075,1039.13215879466,969.951307084917,631.411955301451,1157.40017520795,1285.18679141411
"AFG1L",273.193045839452,262.604723692497,283.916451894629,260.069268474573,295.732765356442,244.704263407104
"AFG3L1P",189.5122930598,274.64390873284,220.180105550937,300.179454159706,258.500222955451,257.428885104274
"AFG3L2",3297.18573942569,3550.05468877134,3712.93188518527,3739.30440742048,4171.10853583672,4303.85858480415
"AFG3L2P1",2.46119861116623,0,1.1588426607944,1.29387695758494,0,0
"AFM",0,0,0,0,0,0
"AFMID",611.197655106281,550.792715595723,592.168599665941,650.820109665225,460.619738846545,551.074001192799
"AFTPH",1921.37571578377,2188.12188108246,2088.23447475152,1731.20736924865,3060.51498536145,2134.79999396358
"AFTPH-DT",0,0,0,0,0,0
"AGA",245.299461579568,271.634112472754,295.504878502573,243.248868025969,282.967322247531,375.865748593312
"AGAP1",0,0,0,0,0,0
"AGAP10P",14.7671916669974,13.5440831703866,9.27074128635524,9.05713870309458,7.44650848019818,0
"AGAP11",0,1.50489813004296,0,0,0,0
"AGAP12P",0,0,0,0,3.19136077722779,0
"AGAP13P",0,0.75244906502148,0,0,0,0
"AGAP14P",3.28159814822164,4.51469439012888,4.63537064317762,6.4693847879247,0,2.93645116088525
"AGAP2",880.288703260455,717.083958965471,677.922956564727,869.48531549708,642.527303148529,934.770286215138
"AGAP2-AS1",0.82039953705541,1.50489813004296,0,0,4.25514770297039,0
"AGAP3",1129.6901625253,1132.43584285733,1047.59376535814,1288.7014497546,1030.80953104458,948.473724965936
"AGAP4",63.1707643532666,81.2644990223199,60.2598183613091,54.3428322185675,57.4444939901002,66.5595596467324
"AGAP5",78.7583555573194,81.2644990223199,115.88426607944,63.3999709216621,53.1893462871299,92.9876200946996
"AGAP6",184.589895837467,249.813089587131,193.526724352666,274.301915008007,240.415845217827,232.958458763563
"AGAP7P",0,6.77204158519332,4.63537064317762,15.5265234910193,12.7654431089112,1.95763410725683
"AGAP9",114.855935187757,175.320632150005,155.28491654645,107.39178747955,115.952774905943,114.521595274525
"AGBL1",0,0,0,0,0,0
"AGBL1-AS1",0,0,0,0,0,0
"AGBL2",4.10199768527705,7.5244906502148,6.95305596476643,1.29387695758494,8.51029540594078,7.83053642902734
"AGBL3",7.38359583349869,9.78183784527924,13.9061119295329,10.3510156606795,21.2757385148519,7.83053642902734
"AGBL4",1.64079907411082,0.75244906502148,0,0,1.0637869257426,1.95763410725683
"AGBL5",575.920475012898,578.633331001518,625.775036828979,679.285402732094,554.232988311893,739.006875489455
"AGBL5-AS1",0,0,0,0,0,0
"AGBL5-IT1",0,0,1.1588426607944,0,1.0637869257426,0
"AGER",23.7915865746069,27.8406154057948,20.8591678942993,47.8734474306428,22.3395254405945,15.6610728580547
"AGFG1",1261.77448799122,1377.73423805433,1308.33336403688,848.783284175721,1614.82855327726,1207.86024417747
"AGFG2",184.589895837467,155.756956459446,155.28491654645,130.681572716079,127.654431089112,131.161485186208
"AGGF1",1297.87206762166,1583.90528187022,1512.2896723367,949.705686867346,1683.97470345053,1352.72516811447
"AGGF1P1",1.64079907411082,7.5244906502148,4.63537064317762,3.88163087275482,10.637869257426,15.6610728580547
"AGGF1P10",0,0,0,0,0,0
"AGGF1P2",11.4855935187757,10.5342869103007,16.2237972511217,2.58775391516988,3.19136077722779,17.6187069653115
"AGGF1P3",0,0,1.1588426607944,0,0,0
"AGGF1P5",0,0,0,0,0,0
"AGGF1P7",0,0,0,0,0,0
"AGK",379.0245861196,452.22188807791,409.071459260425,234.191729322874,259.564009881194,299.518018410296
"AGKP1",0,0,0,0,0,0
"AGL",397.073375934819,458.993929663103,396.324189991686,214.7835749591,573.38115297526,583.374963962537
"AGMAT",169.82270417047,192.626960645499,195.844409674254,148.795850122268,121.271709534656,146.822558044263
"AGMO",0,0,0,0,2.12757385148519,0
"AGO1",1667.05185929659,1887.14225507387,1919.04344627553,1934.34605158949,1966.94202569806,2734.8148478378
"AGO2",3110.95504451412,3182.85954504086,3209.9941704005,2546.34985252716,3640.27885989117,3778.23382700569
"AGO3",662.882825940771,830.703767783714,712.688236388559,424.39164208786,570.189792198032,538.349379495629
"AGO4",1164.14694308163,1279.16341053652,1308.33336403688,947.117932952176,1485.04654833667,1727.61209965416
"AGPAT1",1018.93622502282,837.475809368907,928.232971296318,1213.65658621467,803.159128935661,928.897383893368
"AGPAT2",1740.06741809453,1484.58200528738,1460.14175260095,1856.71343413439,1063.7869257426,1195.1356224803
"AGPAT3",2521.08777737128,2671.19418082625,2676.92654643508,3034.14146553668,2733.93239915847,3121.44758402102
"AGPAT4",58.2483671309341,54.1763326815466,69.5305596476643,68.5754787520018,63.8272155445558,35.237413930623
"AGPAT4-IT1",3.28159814822164,6.77204158519332,4.63537064317762,6.4693847879247,7.44650848019818,1.95763410725683
"AGPAT5",2724.54686256102,3123.41606890416,2978.22563824162,1916.2317741833,3009.45321292581,3051.9515732134
"AGPS",2950.97713478831,3472.55243507413,3388.45594016284,2072.79088605107,3374.33212845552,3502.20741788248
"AGR2",0,0,0,0,0,0
"AGRN",2894.36956673149,2507.91273371659,2205.27758349175,2701.61508743736,1685.03849037627,2216.04180941474
"AGRP",1.64079907411082,0,0,0,1.0637869257426,1.95763410725683
"AGT",323.237417599832,279.911052187991,325.634787683228,307.942715905216,210.629811297034,261.344153318787
"AGTPBP1",844.191123630017,749.439268761394,727.753190978886,606.828293107337,1005.27864482675,698.87537629069
"AGTR1",0,0,0,0,0,0
"AGTRAP",848.293121315294,720.846204290578,720.80013501412,878.542454200174,506.362576653476,554.989269407313
"AGXT",0,0,1.1588426607944,0,0,0
"AGXT2",0,0,0,0,0,0
"AHCTF1",3273.39415285109,3576.39040604709,3504.34020624228,2173.7132887427,3773.25222560899,3635.32653717594
"AHCTF1P1",0,0,0,0,0,0
"AHCY",6491.00113718241,6112.8962042345,6823.26558675746,8137.19218625169,6436.97468766846,8383.56806432739
"AHCYL1",2522.72857644539,2261.10944038955,2423.1400037211,2231.93775183402,3211.5727288169,2753.41237185674
"AHCYL2",240.377064357235,249.06064052211,285.075294555424,200.550928425666,296.796552282185,272.1111409087
"AHCYP2",0,0,0,0,0,0
"AHCYP3",0,0,0,0,0,0
"AHCYP4",0,0,0,0,0,0
"AHCYP5",0,0,0,0,0,0
"AHCYP7",0,0,0,0,0,0
"AHCYP8",0,0,0,0,0,0
"AHDC1",563.614481957067,507.150669824478,521.479197357482,371.342686826878,277.648387618818,364.119943949771
