"GENE","mr351.MV411.DMSO.r1","mr352.MV411.DMSO.r2","mr353.MV411.DMSO.r3","mr354.MV411.DMSO.r4","mr355.MV411.72h_MEIS1.r1","mr356.MV411.72h_MEIS1.r2","mr357.MV411.72h_MEIS1.r3","mr358.MV411.72h_MEIS1.r4"
"RPUSD1",387.740680994877,522.245427516451,386.00601539572,371.315817010641,420.309318774323,383.605406896964,361.642976902552,389.867773805052
"RPUSD2",304.483479554259,347.923505504063,261.207078087329,317.101661909913,276.453450741444,266.504809002101,272.964239271275,280.258483863227
"RPUSD3",499.543208643707,559.703030593493,507.177076619564,488.95030449335,527.888489651084,504.743956443374,519.601978308265,548.046449709121
"RPUSD4",660.110668564898,678.55888651103,666.803624339598,605.561883389254,676.748040050323,636.650377060575,627.679189796384,651.748652169051
"RRAD",0,0,1.45115043381849,1.02290858680617,1.25092059159025,0,0,1.31268610708772
"RRAGA",362.763520562692,481.906470356559,483.958669678468,459.285955475971,460.338777705211,430.714842831679,455.864135635784,444.344247249192
"RRAGAP1",0,0,0,0,0,0,0,0.656343053543858
"RRAGB",1.18938859200883,0,0,0,0,0,0,0
"RRAGC",461.482773699424,455.974283610915,526.767607476114,515.545927750311,579.176233906284,603.00077996435,569.483768225858,578.894573225683
"RRAGD",147.484185409094,154.152443432442,209.691237686772,183.100637038305,148.859550399239,185.745775971161,192.59913329293,158.835018957614
"RRAS",89.2041444006619,100.847392899728,100.129379933476,114.565761722291,81.309838453366,78.0670652632418,90.0643429067659,74.166765050456
"RRAS2",0,2.16101556213704,1.45115043381849,4.09163434722469,1.25092059159025,0,6.92802637744353,1.96902916063157
"RRAS2P2",1.18938859200883,0,0.725575216909247,0,0,1.345983883849,0,2.62537221417543
"RRBP1",5376.03643587989,4883.17483190899,4359.25590319076,5373.33880649282,4094.26309627488,3962.57655405145,3831.19858672627,4362.05593385248
"RREB1",5641.27009189786,4960.97139214593,4420.92979662804,4750.38747712786,4024.21154314582,4381.17754192848,4203.92640583273,4079.17207777508
"RRH",2.37877718401765,2.16101556213704,1.45115043381849,5.11454293403086,2.50184118318049,4.03795165154699,1.38560527548871,3.93805832126315
"RRM1",3442.09058527354,3439.61643640145,3524.11882852821,3419.58340569303,3884.10843688771,3902.00727927824,3881.08037664386,3873.73670201585
"RRM2",6445.29678009582,5973.04701374677,6886.43438368567,6877.0144290979,6466.00853792998,7342.34208639627,7058.27327333947,6512.23577726216
"RRM2B",2077.86187023942,1623.64302568563,1724.69229059328,1845.32709059833,2160.33986167636,2646.20431564713,2262.69341487306,2100.95411439389
"RRM2P2",1.18938859200883,0,0,0,1.25092059159025,0,0,0.656343053543858
"RRM2P3",5.94694296004413,0.720338520712346,0.725575216909247,3.06872576041852,3.75276177477074,1.345983883849,1.38560527548871,1.96902916063157
"RRN3",1373.74382377019,1165.50772651258,1340.86300084829,1334.89570578205,1422.29671263811,1596.33688624491,1378.67724911126,1421.639053976
"RRN3P1",83.2572014406178,82.1185913612074,103.757256018022,108.428310201454,130.095741525386,127.868468965655,134.403711722404,142.426442619017
"RRN3P2",70.1739269285207,65.5508053848235,78.3621234261987,53.191246513921,81.309838453366,69.9911619601478,85.9075270802998,85.3245969607015
"RRN3P3",78.4996470725825,86.4406224854815,80.5388490769265,85.9243212917185,82.5607590449562,95.5648557532787,78.9795007028562,84.0119108536138
"RRNAD1",151.052351185121,188.728692426635,174.138052058219,147.298836500089,167.623359273093,157.480114410333,134.403711722404,159.491362011157
"RRP1",1217.93391821704,1107.88064485559,1096.34415274987,1065.87074745203,1083.29723231715,985.260202977465,976.851719219538,1129.56639514898
"RRP12",1447.48591647474,1443.55839550754,1312.56556738883,1332.84988860844,1347.2414771427,1262.53288305036,1186.07811581833,1375.69504022793
"RRP15",569.717135572227,550.338629824232,582.636899178126,559.530996982976,597.940042780138,694.527684066082,599.96708428661,670.782600721823
"RRP1B",2125.43741391977,1916.10046509484,1745.73397188365,1937.38886341089,1862.62076087788,1955.71458323259,1795.74443703336,1874.51576092126
"RRP36",603.020016148474,563.304723197054,547.083713549573,593.28698034758,626.711216386713,550.507408494239,622.136768694429,637.96544804463
"RRP7A",1512.90228903523,1670.46502953193,1469.28981424123,1392.1785866432,1593.67283368597,1397.13127143526,1449.34311816119,1601.47705064701
"RRP7BP",253.33977009788,288.855746805651,253.951325918237,264.933323982799,302.72278316484,278.618663956742,209.226396598795,278.289454702596
"RRP8",480.512991171565,456.694622131627,498.470174016653,479.744127212095,454.084174747259,476.478294882545,435.080056503454,469.941626337402
"RRP9",597.07307318843,656.948730889659,581.185748744307,621.928420778153,604.194645738089,534.355601888052,509.902741379844,581.519945439858
"RRS1",1624.70481668406,1512.71089349593,1511.37317682196,1614.14974998014,1707.50660752069,1756.50896842294,1485.36885532389,1949.33886902526
"RRS1-AS1",2.37877718401765,3.60169260356173,5.80460173527398,1.02290858680617,3.75276177477074,4.03795165154699,2.77121055097741,3.93805832126315
"RSAD1",311.619811106312,392.584493788229,321.429821090797,337.559833646037,382.781701026615,340.533922613796,368.571003279996,345.236446164069
"RSAD2",39.2498235362912,48.2626808877272,33.3764599778254,54.2141551007271,40.0294589308879,49.8014037024129,42.9537635401499,41.349612373263
"RSBN1",911.07166147876,651.906361244673,727.026367343066,854.128669983154,631.714898753074,795.476475354757,695.57384829533,714.757585309261
"RSBN1L",1238.15352428119,1068.98236473712,1255.97070046991,1357.39969469179,1268.43347987251,1553.26540196174,1353.73635415247,1371.10063885312
"RSC1A1",21.4089946561589,0,0,0,0,0,0,0
"RSF1",2546.48097549089,2003.26142610103,2287.73865891486,2585.912907446,2195.36563824088,2607.17078301551,2433.12286375817,2405.49729123824
"RSF1-IT2",0,0,0,0,0,0,0,0.656343053543858
"RSKR",122.507024976909,153.43210491173,148.742919466396,150.367562260507,176.379803414225,168.247985481125,192.59913329293,206.091718812771
"RSL1D1",8784.82414057718,8118.93546694885,8886.11968148755,9656.25705945026,8192.27895432452,9199.79984610789,9017.5191328805,9047.68899310208
"RSL1D1-DT",0,2.16101556213704,0.725575216909247,0,1.25092059159025,0,1.38560527548871,1.31268610708772
"RSL24D1",3427.81792216943,3081.60819160742,3822.33024267792,3813.40321161341,3349.96534427868,4134.86249118412,3897.70763994973,3873.73670201585
"RSL24D1P1",0,0,0,1.02290858680617,0,0,2.77121055097741,0
"RSL24D1P11",1.18938859200883,0,2.17672565072774,0,0,0,0,0
"RSL24D1P6",0,0,0.725575216909247,1.02290858680617,1.25092059159025,0,0,0.656343053543858
"RSPH1",11.8938859200883,5.76270816569877,7.25575216909247,5.11454293403086,6.25460295795123,4.03795165154699,5.54242110195482,3.93805832126315
"RSPH10B",1.18938859200883,1.44067704142469,2.17672565072774,7.16036010764321,3.75276177477074,2.69196776769799,4.15681582646612,1.31268610708772
"RSPH10B2",2.37877718401765,2.88135408284938,0.725575216909247,1.02290858680617,0,5.38393553539599,4.15681582646612,1.31268610708772
"RSPH14",1.18938859200883,2.88135408284938,0,0,0,0,0,0
"RSPH3",373.468017890771,282.37270011924,391.810617130994,385.636537225927,313.981068489152,367.453600290776,321.46042391338,320.295410129403
"RSPH4A",0,3.60169260356173,2.90230086763699,2.04581717361234,2.50184118318049,2.69196776769799,5.54242110195482,6.56343053543858
"RSPH6A",0,0,0,1.02290858680617,0,0,0,0
"RSPH9",8.32572014406178,7.20338520712346,5.80460173527398,13.2978116284802,10.007364732722,6.72991941924498,15.2416580303758,6.56343053543858
"RSPO1",2.37877718401765,0.720338520712346,5.07902651836473,2.04581717361234,3.75276177477074,0,0,1.96902916063157
"RSPO2",1.18938859200883,2.16101556213704,2.90230086763699,0,1.25092059159025,2.69196776769799,6.92802637744353,1.31268610708772
"RSPO3",1.18938859200883,1.44067704142469,2.17672565072774,1.02290858680617,3.75276177477074,5.38393553539599,2.77121055097741,0.656343053543858
"RSPO4",1.18938859200883,2.88135408284938,0,0,1.25092059159025,0,0,0.656343053543858
"RSPRY1",981.245588407281,863.685886334103,946.875658066568,998.358780722824,928.183078959963,944.880686461995,899.25782379217,887.375808391296
"RSRC1",1334.4940002339,1295.1686602408,1265.40317828973,1397.29312957723,1397.2783008063,1608.45074119955,1546.3354874454,1508.93268009733
"RSRC2",1844.74170620569,1507.66852385094,1700.02273321837,1681.66171670935,1503.60655109148,1747.087081236,1707.06569940209,1806.91242640624
"RSRP1",999.086417287413,927.075676156789,1067.3211440735,1074.05401614648,1317.21938294453,1325.79412559126,1204.09098439969,1529.27931475719
"RSU1",980.056199815272,959.490909588845,927.285127210018,1011.6565923513,1148.34510307985,1181.77385001942,1159.75161558405,1203.07681714589
"RTBDN",0,0,0,1.02290858680617,0,0,4.15681582646612,0
"RTCA",932.480656134919,1018.55866828726,1195.74795746644,1065.87074745203,934.437681917914,954.302573648938,953.29642953623,999.610470547296
"RTCA-AS1",7.13633155205295,9.3644007692605,3.62787608454624,2.04581717361234,3.75276177477074,4.03795165154699,2.77121055097741,2.62537221417543
"RTCB",1303.56989684167,1421.94823988617,1423.57857557594,1300.11681383064,1634.95321320845,1469.8144011631,1420.24540737592,1520.09051200757
"RTEL1",381.793738034833,394.025170829653,357.708581936259,337.559833646037,420.309318774323,294.77047056293,328.388450290823,318.326380968771
"RTEL1-TNFRSF6B",148.673574001103,161.355828639565,146.566193815668,128.886481937578,155.114153357191,144.020275571843,128.86129062045,159.491362011157
"RTEL1P1",2.37877718401765,1.44067704142469,0.725575216909247,1.02290858680617,0,2.69196776769799,0,0.656343053543858
"RTF1",2654.7153373637,2630.67627764149,2654.15414345403,2670.81432015092,2758.27990445649,3052.69144856952,2822.47794617049,2945.01128125129
"RTF2",2069.53615009536,2292.8375114274,2383.51458754688,2180.84110707076,2287.93376201856,2259.90694098246,2124.13288732419,2516.41926728715
"RTKN",201.006672049491,169.999890888114,179.217078576584,157.527922368151,182.634406372176,166.902001597276,163.501422507667,162.116734225333
"RTKN2",0,1.44067704142469,2.17672565072774,1.02290858680617,0,0,2.77121055097741,0.656343053543858
"RTL10",689.845383365119,788.050341659306,690.747606497604,622.951329364959,701.766451882128,654.148167550612,598.581479011121,685.222147899788
"RTL3",22.5983832481677,24.4915097042198,23.2184069410959,25.5727146701543,28.7711736065757,24.2277099092819,16.6272633058645,24.9410360346666
"RTL5",132.02213371298,130.381272248935,139.310441646575,128.886481937578,175.128882822634,137.290356152598,149.64536975278,169.336507814315
"RTL6",869.443060758451,780.846956452183,732.105393861431,724.21927945877,654.231469401699,546.469456842692,635.992821449316,616.306127277683
"RTL8A",118.938859200883,155.593120473867,118.268760356207,147.298836500089,142.604947441288,109.024694591769,117.77644841654,112.891005209544
"RTL8C",61.8482067844589,69.8728365090976,52.2414156174658,49.0996121666963,80.0589178617758,43.0714842831679,69.2802637744353,43.9749845874385
"RTL9",0,1.44067704142469,0,0,0,0,0,0
"RTN1",0,0,0,0,0,0,0,0.656343053543858
"RTN2",253.33977009788,315.508272072008,333.039024561345,298.689307347402,220.162024119883,226.125292486631,238.324107384057,192.964857741894
"RTN3",3097.16789359098,3508.76893438984,3617.71803150951,3458.45393199167,3621.41511265376,3686.6498578624,3881.08037664386,3497.65213233522
"RTN3P1",0,0.720338520712346,2.17672565072774,2.04581717361234,0,1.345983883849,0,0.656343053543858
"RTN4",2422.78456192198,2495.97297426828,2655.60529388785,2605.34817059532,2409.27305940281,2706.77359042033,2654.81970783636,2646.37519188884
"RTN4IP1",174.840123025297,168.559213846689,154.54752120167,184.123545625111,170.125200456273,196.513647041953,182.899896364509,195.59022995607
"RTN4R",42.8179893123177,83.5592684026321,52.9669908343751,47.0537949930839,76.306156087005,57.8773070055068,77.5938954273675,46.6003568016139
"RTN4RL1",0,0.720338520712346,2.17672565072774,2.04581717361234,0,0,2.77121055097741,0.656343053543858
"RTN4RL2",38.0604349442824,36.7372645563296,27.5718582425514,29.664349017379,42.5313001140684,43.0714842831679,51.2673951930821,39.3805832126315
"RTP1",0,0.720338520712346,0,0,0,0,0,0.656343053543858
"RTP2",0,1.44067704142469,0,0,0,0,0,0
"RTP4",34.4922691682559,50.4236964498642,58.0460173527398,48.0767035798901,33.7748559729366,25.5736937931309,34.6401318872176,45.2876706945262
"RTRAF",1231.01719272913,1365.0414967499,1428.65760209431,1368.65168914666,1608.68388078506,1640.75435441193,1518.62338193562,1597.53899232575
"RTTN",369.899852114745,358.728583314748,343.197077598074,309.94130180227,320.235671447103,314.960228820665,314.532397535936,299.948775469543
"RUBCN",374.65740648278,365.211630001159,374.396811925172,371.315817010641,372.774336293893,410.525084573944,385.19826658586,363.614051663297
"RUBCNL",0,0,3.62787608454624,2.04581717361234,0,0,1.38560527548871,0
"RUFY1",974.109256855228,938.601092488187,943.247781982022,994.267146375599,989.478187947885,956.994541416636,932.512350403899,1043.58545513473
"RUFY1-AS1",0,0,1.45115043381849,1.02290858680617,2.50184118318049,2.69196776769799,0,0
"RUFY2",168.893180065253,120.296532958962,141.487167297303,180.031911277886,175.128882822634,211.319469764292,200.912764945862,195.59022995607
"RUFY3",20.21960606415,16.567785976384,15.2370795550942,13.2978116284802,23.7674912402147,14.805822722339,13.8560527548871,20.3466346598596
"RUFY4",4.7575543680353,9.3644007692605,1.45115043381849,2.04581717361234,7.50552354954148,9.42188718694297,8.31363165293224,13.783204124421
"RUNDC1",442.452556227283,516.482719350752,512.256103137929,462.35468123639,467.844301254752,448.212633321716,468.334583115183,530.981530316981
"RUNDC3A",9.5151087360706,16.567785976384,7.25575216909247,9.20617728125555,5.00368236636098,4.03795165154699,2.77121055097741,7.87611664252629
"RUNDC3A-AS1",0,0,0,1.02290858680617,2.50184118318049,0,0,0
"RUNDC3B",0,2.16101556213704,0,2.04581717361234,2.50184118318049,4.03795165154699,2.77121055097741,3.28171526771929
"RUNX1",10655.7323958071,8542.49451712771,9214.07967953053,10756.9066988537,9376.90075456049,11096.2911384511,10199.4404328724,9507.12913058278
"RUNX2",2672.55616624383,2132.20202130854,2498.88104703545,2796.63207632807,1925.16679045739,2228.94931165394,2099.19199236539,1983.46870780954
"RUNX2-AS1",0,0,0.725575216909247,0,1.25092059159025,0,0,1.31268610708772
"RUNX3",2638.06389707557,2977.15910610413,2574.34086959401,2736.28046970651,2443.04791537575,2382.39147441272,2401.25394242193,2258.47644724441
"RUNX3-AS1",0,0,0,0,1.25092059159025,0,0,0
"RUSC1",365.142297746709,437.245482072394,387.457165829538,423.484154937755,387.785383392976,356.685729219984,374.113424381951,399.712919608209
"RUSC1-AS1",253.33977009788,311.906579468446,371.494511057535,322.216204843944,313.981068489152,363.415648639229,314.532397535936,334.734957307368
"RUSC2",46.3861550883442,38.8982801184667,34.8276104116439,36.8247091250222,21.2656500570342,13.45983883849,16.6272633058645,12.4705180173333
"RUSF1",970.541091079201,1112.92301450057,1006.37282585313,879.701384653308,1044.51869397786,893.733298875734,953.29642953623,889.344837551927
"RUVBL1",1963.68056540657,2063.76986184087,1991.70397041588,1991.60301851162,2023.98951719302,1829.19209815079,1787.43080538043,2156.08693089157
"RUVBL1-AS1",0,0,0,0,0,0,1.38560527548871,0
"RUVBL2",3836.96759782047,4055.50587161051,4034.19820601542,3970.93113398156,3917.88329286065,3731.06732602942,3644.1418745353,3821.22925773234
"RWDD1",531.656700627945,392.584493788229,531.121058777569,560.553905569782,539.146774975396,604.346763848199,515.445162481799,599.241207885542
"RWDD2A",78.4996470725825,69.1524979883852,72.5575216909247,75.6952354236567,55.0405060299708,60.5692747732048,65.1234479479692,51.1947581764209
"RWDD2B",485.270545539601,488.389517042971,481.78194402774,467.469224170421,572.921630948333,580.119053938917,573.640584052324,624.182243920209
"RWDD3",84.4465900326266,83.5592684026321,86.3434508122004,116.611578895904,87.5644414113172,121.13854954641,95.6067640087207,114.203691316631
"RWDD4",542.361197956024,414.194649409599,447.679908833006,470.537949930839,484.106268945425,605.692747732048,537.614846889618,494.226319318525
"RWDD4P1",3.56816577602648,0,2.90230086763699,4.09163434722469,0,5.38393553539599,0,1.96902916063157
"RWDD4P2",11.8938859200883,10.0847392899728,9.43247781982022,19.4352631493173,12.5092059159025,5.38393553539599,9.69923692842094,12.4705180173333
"RXFP1",492.406877091654,383.94043153968,491.93999706447,467.469224170421,436.571286464996,526.279698584958,493.275478073979,464.034538855508
"RXFP2",0,0,0,1.02290858680617,0,0,0,0
"RXFP4",0,0,0.725575216909247,1.02290858680617,0,0,0,0
"RXRA",3487.28735176988,4291.05656788344,3603.93210238823,3305.01764397074,3425.02057977409,3098.45490062039,3084.35734323786,3237.08394007831
"RXRB",789.75402509386,953.728201423146,861.257782471277,817.303960858132,858.131525830909,788.746555935512,800.879849232472,779.735547610103
"RXYLT1",280.695707714083,241.313404438636,240.165396796961,249.589695180706,247.682277134869,273.234728421346,261.879397067365,245.472302025403
"RYBP",818.299351302072,639.660606392563,767.658579489984,858.220304330378,710.52289602326,874.889524501848,800.879849232472,716.726614469893
"RYK",184.355231761368,144.788042663182,178.491503359675,213.78789464249,152.61231217401,208.627501996594,224.46805462917,199.528288277333
"RYKP1",1.18938859200883,1.44067704142469,2.17672565072774,0,1.25092059159025,1.345983883849,0,1.96902916063157
"RYR1",0,0,0.725575216909247,0,0,0,0,0
"RYR2",1.18938859200883,1.44067704142469,0,3.06872576041852,5.00368236636098,1.345983883849,0,0
"RYR3",28.5453262082118,13.6864318935346,29.0230086763699,19.4352631493173,20.0147294654439,24.2277099092819,33.2545266117289,24.2846929811227
"S100A1",10.7044973280794,10.8050778106852,16.6882299889127,8.18326869444938,16.2619676906732,9.42188718694297,6.92802637744353,19.0339485527719
"S100A10",917.018604438804,1231.0585318974,1390.20211559812,1161.00124602501,1004.48923504697,1102.36080087233,1141.73874700269,1041.6164259741
"S100A11",1332.11522304988,1542.24477284513,1417.04839862376,1335.91861436886,1558.64705712145,1456.35456232461,1701.52327830013,1673.67478653684
"S100A11P1",0,0,0,0,1.25092059159025,0,0,0
"S100A12",1.18938859200883,0,0,0,1.25092059159025,0,1.38560527548871,0
"S100A13",20.21960606415,20.889817100658,21.7672565072774,26.5956232569605,45.0331412972489,33.6495970962249,30.4833160607515,40.6932693197192
"S100A14",0,0,0.725575216909247,0,0,0,1.38560527548871,0
"S100A16",0,0,0,1.02290858680617,0,0,0,0
"S100A2",1.18938859200883,2.88135408284938,3.62787608454624,0,2.50184118318049,0,0,1.31268610708772
"S100A3",0,0,0.725575216909247,0,2.50184118318049,0,0,0
"S100A4",1897.07480425408,2466.43909491907,2432.85370229671,2077.52733980334,3221.12052334488,2700.04367100109,2880.67336774102,2981.1101491962
"S100A5",1.18938859200883,0,2.17672565072774,0,0,1.345983883849,1.38560527548871,0
"S100A6",330.650028578453,458.135299173052,449.131059266824,392.79689733357,477.851665987474,418.600987877038,454.478530360296,417.434182053894
"S100A8",2.37877718401765,7.92372372783581,7.98132738600172,3.06872576041852,22.5165706486244,18.8437743738859,20.7840791323306,20.3466346598596
"S100A9",10.7044973280794,13.6864318935346,13.7859291212757,15.3436288020926,36.2766971561171,44.4174681670169,23.555289683308,28.2227513023859
"S100B",11.8938859200883,12.9660933728222,9.43247781982022,14.3207202152864,27.5202530149854,21.5357421415839,31.8689213362402,24.2846929811227
"S100P",1.18938859200883,2.16101556213704,1.45115043381849,2.04581717361234,3.75276177477074,4.03795165154699,4.15681582646612,3.28171526771929
"S100PBP",702.928657877216,670.635162783194,693.649907365241,701.715290549034,713.02473720644,773.940733213173,713.586716876683,661.593797972209
"S100Z",1.18938859200883,0,0,4.09163434722469,0,1.345983883849,1.38560527548871,1.96902916063157
"S1PR2",78.4996470725825,67.7118209469605,79.087698643108,70.5806924896259,37.5276177477074,37.6875487477719,24.9408949587967,36.0988679449122
"S1PR3",846.844677510284,809.660497280677,808.290791636902,838.785041181061,861.88428760568,908.539121598072,825.820744191269,870.310888999156
"S1PR4",2.37877718401765,1.44067704142469,0,0,1.25092059159025,2.69196776769799,1.38560527548871,0.656343053543858
"S1PR5",22.5983832481677,25.9321867456445,18.1393804227312,27.6185318437667,27.5202530149854,30.9576293285269,31.8689213362402,27.566408248842
"SAA2",0,0,0,0,0,1.345983883849,0,0
"SAAL1",568.527746980218,579.152170652726,597.148403516311,621.928420778153,620.456613428762,655.494151434461,654.005690030669,670.782600721823
"SAC3D1",139.158465265033,172.160906450251,130.603539043665,146.275927913283,142.604947441288,135.944372268749,130.246895895938,131.924953762315
"SACM1L",1756.72695039703,1468.04990521176,1595.53990198344,1509.81307412591,1559.89797771304,1761.89290395834,1736.16341018735,1713.05536974947
"SACS",2586.9201876192,1952.83772965117,2094.01007600009,2327.11703498404,2102.7975144632,2316.43826410412,2336.13049447396,2224.34660846013
"SAE1",4128.36780286263,4520.84455599068,4362.1582040584,4227.68118926991,4464.53559138559,4098.52092632019,4253.80819575033,4542.55027357704
"SAFB",4692.13799547482,4069.91264202475,4296.85643453656,4573.4242916104,4050.48087556922,3920.85105365213,3669.08276949409,4376.49548103044
"SAFB2",3203.02347827977,2738.00671722763,2820.31086812624,3135.21481856092,2560.63445098523,2681.1998966272,2582.76823351095,3046.08811149704
"SAG",0,0.720338520712346,0.725575216909247,0,0,0,0,0
"SAGE1",0,0,0.725575216909247,0,0,0,0,0
"SALL4",21.4089946561589,28.0932023077815,21.7672565072774,28.6414404305728,26.2693324233952,37.6875487477719,38.7969477136838,22.972006874035
"SALL4P6",0,0,0.725575216909247,0,0,0,0,0
"SAMD1",1188.19920341682,1138.13486272551,1060.06539190441,1210.1008581917,1075.79170876761,991.99012239671,1025.34790386164,1107.25073132849
"SAMD10",359.195354786665,351.525198107625,308.36946718643,345.743102340486,295.217259615298,227.47127637048,249.408949587967,295.354374094736
"SAMD11",4.7575543680353,10.8050778106852,7.98132738600172,13.2978116284802,2.50184118318049,0,8.31363165293224,1.96902916063157
"SAMD11P1",0,0.720338520712346,0,0,0,0,2.77121055097741,0
"SAMD12",0,0,0.725575216909247,0,0,0,0,0
"SAMD13",46.3861550883442,42.4999727220284,76.185397775471,63.4203323819827,61.2951089879221,61.9152586570538,58.1954215705256,63.6652761937542
"SAMD14",0,2.88135408284938,1.45115043381849,0,1.25092059159025,0,0,1.96902916063157
"SAMD15",68.9845383365119,49.7033579291519,35.5531856285531,43.9850692326654,53.7895854383806,43.0714842831679,40.1825529891725,51.8511012299648
"SAMD3",0,1.44067704142469,0.725575216909247,1.02290858680617,1.25092059159025,1.345983883849,0,0
"SAMD4A",0,0.720338520712346,0,0,0,0,0,0.656343053543858
"SAMD4B",2150.41457435196,2032.79530545024,1650.68361846854,1866.80817092126,1634.95321320845,1652.86820936657,1522.78019776209,1443.95471779649
"SAMD8",233.12016403373,207.457493965156,269.188405473331,270.047866916829,182.634406372176,247.661034628215,264.650607618343,198.215602170245
"SAMD9",1493.87207156308,1012.79596012156,1160.19477183789,1273.52119057368,1028.25672628718,1273.30075412115,1151.43798393111,1043.58545513473
"SAMD9L",126.075190752935,113.093147751838,124.073362091481,125.817756177159,123.841138567434,197.859630925802,131.632501171427,103.70220245993
"SAMHD1",6316.84281215887,5813.13186214863,5487.52536548464,5452.1027676769,7569.32049971258,7666.72420240388,7624.98583101435,7347.10414136994
"SAMM50",1208.41880948097,1224.57548521099,1193.57123181571,1137.47434852846,1323.47398590248,1127.93449466546,1273.37124817412,1229.33053928765
"SAMSN1",101.09803032075,90.0423150890432,85.6178755952912,73.6494182500444,73.8043149038245,109.024694591769,134.403711722404,91.2316844425962
"SAP130",965.783536711166,809.660497280677,714.691588655609,835.716315420643,799.338258026167,757.788926606985,723.285953805104,712.132213095086
"SAP18",3086.4633962629,3026.14212551257,3343.45059951781,3263.07839191169,3293.67391765712,3313.81232203623,3308.82539786703,3509.46630729901
"SAP18P2",0,0.720338520712346,0,0,0,0,0,0
"SAP18P3",1.18938859200883,0,0,0,0,0,0,0
"SAP25",49.9543208643707,52.5847120120013,34.1020351947346,39.8934348854407,51.2877442552001,48.4554198185639,44.3393688156386,41.349612373263
"SAP30",176.029511617306,173.601583491675,184.296105094949,194.352631493173,183.885326963766,224.779308602782,189.827922741953,209.373434080491
"SAP30-DT",8.32572014406178,17.2881244970963,15.9626547720034,19.4352631493173,10.007364732722,20.1897582577349,4.15681582646612,19.6902916063157
"SAP30BP",900.367164150681,933.5587228432,939.619905897475,890.953379108176,806.843781575709,895.079282759583,864.617691904952,876.21797648105
"SAP30L",462.672162291433,448.050559883079,397.615218866268,464.400498410002,505.371919002459,463.018456044055,523.758794134731,462.065509694876
"SAP30L-AS1",5.94694296004413,3.60169260356173,0.725575216909247,3.06872576041852,5.00368236636098,2.69196776769799,2.77121055097741,1.96902916063157
"SAPCD1",32.1134919842383,35.2965875149049,47.1623890991011,59.328698034758,41.2803795224781,44.4174681670169,49.8817899175934,64.9779623008419
"SAPCD1-AS1",0,3.60169260356173,0.725575216909247,0,5.00368236636098,1.345983883849,12.4704474793984,2.62537221417543
"SAPCD2",1002.65458306344,1187.11788213395,1008.54955150385,989.152603441569,1035.76224983672,862.775669547207,881.244955210817,924.131019389752
"SAPCD2P3",0,0,0,0,0,1.345983883849,1.38560527548871,0
"SAPCD2P4",0,0,0.725575216909247,0,0,0,0,0
"SAR1A",1842.36292902167,1679.82943030119,1917.69529829114,1958.86994373382,1815.08577839745,2138.76839143606,2006.35643890765,2128.52052264273
"SAR1B",604.209404740483,526.567458640725,610.208757420677,605.561883389254,746.799593179377,776.632700980871,824.43513891578,737.073249129752
"SARAF",4862.22056413208,5026.52219753075,5705.19793055741,5668.95938807981,5242.60819935472,5930.40499223868,5721.16418249287,5458.80517632427
"SARDH",149.862962593112,146.228719704606,136.408140778939,135.023933458415,71.302473720644,68.6451780762988,92.8355534577433,74.8231081039998
"SARM1",20.21960606415,18.0084630178086,5.80460173527398,27.6185318437667,12.5092059159025,5.38393553539599,4.15681582646612,22.3156638204912
"SARNP",1462.94796817086,1364.32115822918,1508.47087595433,1442.3011073967,1463.57709216059,1555.95736972944,1420.24540737592,1596.88264927221
"SARS1",1501.00840311514,1539.36341876228,1544.02406158288,1417.75130131335,1396.02738021471,1258.49493139881,1364.82119635638,1476.77187047368
"SARS2",539.982420772007,627.414851540453,533.297784428297,547.256093941302,532.892172017445,537.047569655749,533.458031063152,539.513990013051
"SART1",1926.8095190543,1915.38012657413,1924.22547524332,2094.91678577904,1847.60971377879,1732.28125851366,1733.39219963637,1916.52171634807
"SART3",1345.19849756198,1157.58400278474,1163.09707270552,1209.0779496049,1119.57392947327,1130.62646243316,1082.15772015668,1121.69027850645
"SASH1",817.109962710063,716.736828108784,639.231766097047,638.294958167051,1089.5518352751,1113.12867194312,1190.2349316448,1054.74328704498
"SASH3",679.140886037039,758.5164623101,676.961677376328,668.982215771237,671.744357683962,592.232908893558,656.776900581647,616.962470331226
"SASS6",563.770192612183,381.779415977543,456.386811435917,606.58479197606,537.895854383806,631.266441525179,563.941347123903,532.950559477613
"SAT1",426.990504531168,486.228501480834,573.929996575215,522.706287857954,499.117316044508,582.811021706615,577.79739987879,556.578909405192
"SAT2",51.1437094563795,84.9999454440568,74.0086721247432,69.5577839028197,62.5460295795123,57.8773070055068,74.8226848763901,67.6033345150174
"SATB1",9391.41232250168,8072.11346310255,8634.34508122004,9116.16132561661,8181.02066900021,9283.25084690653,9100.65544940982,8209.53891372657
"SATB1-AS1",362.763520562692,344.321812900501,384.554864961901,405.071800375244,387.785383392976,453.596568857112,422.609609024055,429.904700071227
"SATB2",2466.7919398263,2063.04952332016,2035.23848343044,2240.16980510552,1937.67599637329,2154.92019804224,2160.15862448689,1885.01724977796
"SATB2-AS1",4.7575543680353,12.2457548521099,7.98132738600172,3.06872576041852,5.00368236636098,4.03795165154699,12.4704474793984,2.62537221417543
"SAV1",737.420927045472,639.660606392563,705.259110835788,718.081827937933,699.264610698948,799.514427006304,792.56621757954,750.20011020063
